Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
210. Branded a Bandit,1924,58m,Passed,5.9,61,,A miner has struck it rich and gives some ore to cowhand Jess Dean to take to his granddaughter. But Horse Williams has the miner shot and uses the ore found on Jess to accuse him of the murder. Jess escapes from the mob of townspeople who later learn that the body of the supposedly dead miner has mysteriously disappeared.,https://www.imdb.com/title/tt0014734/?ref_=sr_i_210,['Paul Hurst'],['Paul Hurst'],"['Yakima Canutt', 'Judge Hamilton', 'Wilbur McGaugh', 'Alys Murrell']","['Jess Dean', 'Granddaddy Jim Turner', ""'Horse' Williams"", 'Jennie Turner']",,,,,"December 20, 1924",['United States'],"['Kernville, California, USA']",['Ben Wilson Productions'],,,,Too Much Chasing,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Western']",['None'],,,5.9,61.0,Passed,"miner,ore,murder,escape,cowhand",https://m.media-amazon.com/images/M/MV5BNDMxZTRjOGUtNWI3Mi00MGY3LWE4ZjUtZjFhOTIyYWZiYzAzXkEyXkFqcGc@._V1_.jpg,['Paul Hurst'],['Paul Hurst'],"['Yakima Canutt', 'Judge Hamilton', 'Wilbur McGaugh']",58.0,,,,,,,,,,,,,,,,,,,,,,,58.0,12.0,1920.0,Saturday,4,6,1,False
211. The Average Woman,1924,1h 4m,,5.8,42,,"Reporter Jimmy Munroe is writing an article on ""the average woman"". He meets Sally Whipple in the library and chooses her as a likely subject, following her around to gather material for his article, and eventually falls in love with her. Her father, Judge Whipple, doesn't like it; he has Jimmy arrested and allows him to see Sally only once a week. Meanwhile, disreputable businessman Van Alten is after Sally, and tries to pressure her into marrying him by threatening to release letters he says will embarrass her father.",https://www.imdb.com/title/tt0014689/?ref_=sr_i_211,"['Ray Harris', 'Dorothy De Jagers']",['Christy Cabanne'],"['Pauline Garon', 'David Powell', 'Harrison Ford', 'Burr McIntosh', 'De Sacia Mooers', 'William H. Tooker', 'Russell Griffin', 'Coit Albertson']","['Sally Whipple', 'Rudolph Van Alten', 'Jimmy Munroe', 'Judge Whipple', 'Mrs. La Rose', 'Col. Crosby', ""'Tike' La Rose"", 'Bill Brennon']",,,,,"March 1, 1924",['United States'],"['Glendale Studio, Long Island, New York, USA (Studio)']",['C.C. Burr Productions'],,,,A better than average silent film!,['Drama'],['English'],,,5.8,42.0,,"library,judge,reporter,extortion,melodrama",https://m.media-amazon.com/images/M/MV5BMTg2NGZiYzQtZmFjZi00MjQ3LTliYjctMTg1MzYyOGE5MGZjXkEyXkFqcGc@._V1_.jpg,['Christy Cabanne'],"['Ray Harris', 'Dorothy De Jagers']","['Pauline Garon', 'David Powell', 'Harrison Ford']",64.0,,,,,,,,,,,,,"['September 21, 1927: (Barcelona)']","['September 21, 1927: (Barcelona)']",,,,,,,,,64.0,3.0,1920.0,Saturday,8,1,1,False
212. Birthright,1924,1h 40m,,7.4,14,,"A young black Harvard graduate fights against a variety of obstacles, including racist opposition, in order to build a school for black children.",https://www.imdb.com/title/tt0014717/?ref_=sr_i_212,"['Oscar Micheaux', 'Thomas Sigismund Stribling']",['Oscar Micheaux'],"['J. Homer Tutt', 'Evelyn Preer', 'Salem Tutt Whitney', 'Lawrence Chenault', 'William Crowell', 'Alec Lovejoy', 'Ethel Moses', 'Carman Newsome', 'Alma Sewell']","['Peter Siner', 'Cissie Deldine', 'Tump Pack', None, None, None, None, None, None]",,,,,"February 1, 1924",['United States'],,['Micheaux Film'],,,1 Critic review,Prelude to the sound version of Birthright by Oscar Micheaux,['Drama'],"['None', 'English']",,,7.4,14.0,,"school,young,lost film,clinic,doctor",https://m.media-amazon.com/images/M/MV5BNzJhYjc4MmUtOGEzZC00ODgyLWJiNTgtOWJjOWUyOWVmNzk4XkEyXkFqcGc@._V1_.jpg,['Oscar Micheaux'],"['Oscar Micheaux', 'Thomas Sigismund Stribling']","['J. Homer Tutt', 'Evelyn Preer', 'Salem Tutt Whitney']",100.0,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,1920.0,Friday,9,1,1,False
213. Feet of Clay,1924,1h 40m,Passed,5.7,17,,"Kerry falls in love with Amy and saves her life in a surfboard race though his foot is bitten by a shark. Dr. Lansell tells him to keep off his foot for a year. He weds Amy, but Dr. Lansell's wife Bertha wants him too.",https://www.imdb.com/title/tt0014881/?ref_=sr_i_213,"['Beulah Marie Dix', 'Bertram Millhauser', 'Margaretta Tuttle']",['Cecil B. DeMille'],"['Vera Reynolds', 'Rod La Rocque', 'Julia Faye', 'Ricardo Cortez', 'Robert Edeson', 'Theodore Kosloff', 'Victor Varconi', 'William Boyd', 'Helen Brent', 'Roger Byrne', 'Vondell Darr', 'Richard Foley', 'J.C. Fowler', 'Hope Harriman', 'Junior Johnston', 'Victoria Louise Kerner', 'Lillian Knight', 'Lucien Littlefield']","['Amy Loring', 'Kerry Harlan', 'Bertha Lansell', 'Tony Channing', 'Dr. Fergus Lansell', 'Bendick', 'Bookkeeper', 'Young Society Man', 'Undetermined Secondary Role', 'Boy', 'Undetermined Secondary Role', 'Undetermined Secondary Role', 'Undetermined Secondary Role', 'Undetermined Secondary Role', 'Little Boy', 'Child', 'Model', 'Undetermined Secondary Role']",,,,"$245,919","September 21, 1924",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['Paramount Pictures'],,,,Obsession with Feet,['Drama'],"['None', 'English']",,,5.7,17.0,Passed,"wife,shark,surfing,shark attack,rescue",https://m.media-amazon.com/images/M/MV5BMGMzNmU0NDYtMjA0Ny00MWJjLWFiYWItMjliYTYyMDBjNzg4XkEyXkFqcGc@._V1_.jpg,['Cecil B. DeMille'],"['Beulah Marie Dix', 'Bertram Millhauser', 'Margaretta Tuttle']","['Vera Reynolds', 'Rod La Rocque', 'Julia Faye']",100.0,,,,,,,,,,,,,,,,,245919.0,,,,,,100.0,9.0,1920.0,Sunday,18,1,1,False
214. The Shadow of the East,1924,1h,,,,,"Barry Craven meets former sweetheart Gillian Locke, who is visiting India with her father. Craven's love for Gillian is revived, but he already has a wife, Lolaire, a native. In a jealous rage, Lolaire kills herself, freeing Craven, who returns to England and marries Gillian. His Indian servant, Kunwar Singh, casts a spell on Craven, causing him to leave Gillian and to go into the Algerian desert. There he joins Said, an old university friend who is the son of an Algerian sheik. Gillian follows, the servant is killed, and with him dies the spell, ""The Shadow of the East.""",https://www.imdb.com/title/tt0015319/?ref_=sr_i_214,"['Fanny Hatton', 'Frederic Hatton', 'Edith Maude Hull']",['George Archainbaud'],"['Frank Mayo', 'Mildred Harris', 'Norman Kerry', 'Bertram Grassby', 'Evelyn Brent', 'Edythe Chapman', 'Josef Swickard', 'Lorimer Johnston', 'Toy Gallagher', 'Sherwood Mertz']","['Barry Craven', 'Gillian Locke', 'Said', 'Kunwar Singh', 'Lolaire', 'Aunt Caroline', 'John Locke', 'Peter Peters', 'Undetermined Secondary Role', 'Undetermined Secondary Role']",,,,,"January 27, 1924",['United States'],,['Fox Film Corporation'],,,,,['Drama'],"['None', 'English']",,,,,,"algeria,desert,england,hindus,magic spell",https://m.media-amazon.com/images/M/MV5BMTY4Mzk0ODczM15BMl5BanBnXkFtZTgwOTY0NzkwMjE@._V1_.jpg,['George Archainbaud'],"['Fanny Hatton', 'Frederic Hatton', 'Edith Maude Hull']","['Frank Mayo', 'Mildred Harris', 'Norman Kerry']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,1.0,1920.0,Sunday,10,1,1,
215. La casa dei pulcini,1924,1h 1m,,,,,"Three little children live in an orphanage which is next to the school where little Lauretta is a pupil. The three befriend her and one night they climb the wall separating the orphanage from the school because they want to see fireworks. One of the boys is however wounded by a firecracker and at his sickbed his nanny and Lauretta's father meet. The two both with unfortunate love stories behind them, learn to love each other.",https://www.imdb.com/title/tt0161383/?ref_=sr_i_215,['Mario Camerini'],['Mario Camerini'],"['Diomira Jacobini', 'Amleto Novelli', 'Franz Sala', 'Giuseppe Brignone', 'Armand Pouget', ""Rita D'Harcourt"", 'Alex Bernard', 'Felice Minotti']","['Lauretta', 'Count Landi', 'Uncle', 'Teacher', 'An adventurer', 'The governess', None, None]",,,,,September 1924,['Italy'],,['Società Anonima Stefano Pittaluga (SASP)'],,,,,[],['None'],,,,,,,,['Mario Camerini'],['Mario Camerini'],"['Diomira Jacobini', 'Amleto Novelli', 'Franz Sala']",61.0,,,,,,,,,,,,,,,,,,,,,,,61.0,9.0,1920.0,,8,0,1,
216. Yolanda,1924,1h 40m,,6.3,167,,"Princess Mary of Burgundy, traveling in disguise using the name of Yolanda, attends a silk fair and falls in love with Maximilian, who has disguised himself as a knight. Later Maximilian is framed and imprisoned by conspirators, but is saved by Mary. She and Maximilian plan to wed, but when the Swiss threaten Mary's father, the duke, with war if the marriage occurs, he arranges a marriage for her with the mentally unstable Dauphin of France. Maximilian determines to rescue her from marriage with the dauphin--even if it means war with the Swiss.",https://www.imdb.com/title/tt0015518/?ref_=sr_i_216,"['Charles Major', 'Luther Reed']",['Robert G. Vignola'],"['Marion Davies', 'Lyn Harding', 'Holbrook Blinn', 'Macklyn Arbuckle', 'Johnny Dooley', 'Ralph Graves', 'Ian Maclaren', 'Gustav von Seyffertitz', 'Theresa Maxwell Conover', 'Paul McAllister', 'Leon Errol', 'Mary Kennedy', 'Thomas Findley', 'Arthur Donaldson', 'Roy Applegate', 'Martin Faust', 'Arthur Tovey', 'Kit Wain']","['Princess Mary', 'Charles the Bold, Duke of Burgundy', 'King Louis XI of France', 'Bishop La Balue', 'The Dauphin', 'Maximillian of Styria', 'Campo Basse', 'Oliver de Daim', 'Queen Margaret', ""Jules d'Humbercourt"", 'Innkeeper', 'Antoinette Castleman', ""Antoinette's father"", 'Lord Bishop', 'Sir Karl Pitti', 'Count Galli', None, 'Peasant boy']",,,,,"September 15, 1924",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","['Cosmopolitan Productions', 'Metro-Goldwyn Pictures Corporation']",,,1 Critic review,Marion Davies as a Princess in Peril,['Romance'],"['None', 'English']",,,6.3,167.0,,"king louis xi,france,disguise,based on novel",https://m.media-amazon.com/images/M/MV5BMmU1NzZiYjctMzg0ZS00NzQ5LTlmZjAtYWIyNGVlYTkwNGM1XkEyXkFqcGc@._V1_.jpg,['Robert G. Vignola'],"['Charles Major', 'Luther Reed']","['Marion Davies', 'Lyn Harding', 'Holbrook Blinn']",100.0,,,,,,,,,,,,,"['February 20, 1924: (New York City, New York)', 'January 10, 1926: (Barcelona)']","['February 20, 1924: (New York City, New York)', 'January 10, 1926: (Barcelona)']",,,,,,,,,100.0,9.0,1920.0,Monday,18,1,1,False
217. Her Love Story,1924,1h 10m,,6.2,30,,"When Princess Marie of the Balkan kingdom of Viatavia falls in love with Captain Rudi of the King's Guards, her father quickly arranges her marriage with the king of a neighboring country. Although Marie and Rudi are secretly wed by a Gypsy, the duke ignores the marriage and exiles Rudi. When a child is born to Marie, she declares to the king that it is Rudi's and is thereafter banished to a convent; however, Rudi returns and helps Marie retrieve her child from the palace, and they find happiness in another land.",https://www.imdb.com/title/tt0014981/?ref_=sr_i_217,"['Mary Roberts Rinehart', 'Frank Tuttle']",['Allan Dwan'],"['Gloria Swanson', 'Ian Keith', 'George Fawcett', 'Echlin Gayer', 'Mario Majeroni', 'Sidney Herbert', 'Donald Hall', 'Baroness DeHedeman', 'Jane Auburn', 'Bert Wales', 'Theodore Lodi']","['Princess Marie', 'Captain Kavor', 'Archduke', 'The King', 'Prime Minister', ""Archduke's Adviser"", 'Court Physician', 'Lady in waiting', 'Clothilde', 'Boy', 'Minister of War']",,,,"$219,929","October 6, 1924",['United States'],"['Paramount Studios, Astoria, Queens, New York City, New York, USA (Studio)']",['Paramount Pictures'],,,1 Critic review,10,"['Drama', 'Romance']","['None', 'English']",,,6.2,30.0,,"dwan and swanson,princess",https://m.media-amazon.com/images/M/MV5BODAyODA5NzA5MV5BMl5BanBnXkFtZTgwODMzNzYzMTE@._V1_.jpg,['Allan Dwan'],"['Mary Roberts Rinehart', 'Frank Tuttle']","['Gloria Swanson', 'Ian Keith', 'George Fawcett']",70.0,,,,,,,,,,,,,,,,,219929.0,,,,,,70.0,10.0,1920.0,Monday,11,2,1,False
218. Les fils du soleil,1924,4h 44m,,,,,"Thanks to Marshal Lyautey, Morocco was pacified. Only Abd-el-Kassem, who had taken refuge in the Atlas Mountains, continued the fight. He sent Ali Ben Saïd to ask Baron de Horn, a cosmopolitan financier of dubious origins, for weapons. The baron was in love with Aurore, the daughter of the Marquis de Saint-Bertrand. His marriage proposal having been rejected, he wanted revenge.",https://www.imdb.com/title/tt0204321/?ref_=sr_i_218,"['René Le Somptier', 'Pierre Mercourt']",['René Le Somptier'],"['Marquisette Bosky', 'Georges Charlia', 'Joë Hamman', 'Marcel Vibert', 'Jean Bernier', 'Mario Nasthasio', 'Cesar-Tullio Terrore', 'Leila Djali', 'Tahar Hannache', 'Geo Leclercq', 'Mademoiselle Sioumandan']","['Aurore de Saint-Bertrand', 'Hubert de Beauvoisin', 'Baron de Horn', 'Marquis de Saint-Bertrand', 'Youssouf', 'Abd-el-Kassem', 'Ali Ben Saïd', 'Daïlah', None, 'Le Général Morlaix', 'Daïlah']",,,,,"December 19, 1924",['France'],,['Société des Cinéromans'],,,,Enjoyable melodrama with some action and great sights,"['Adventure', 'Drama', 'Romance']","['None', 'French']",,,,,,,https://m.media-amazon.com/images/M/MV5BNmNiYTQ0YjYtYzYzZi00NGNiLThkZTAtOGRmODE4ZWExYzc4XkEyXkFqcGc@._V1_.jpg,['René Le Somptier'],"['René Le Somptier', 'Pierre Mercourt']","['Marquisette Bosky', 'Georges Charlia', 'Joë Hamman']",284.0,,,,,,,,,,,,,,,,,,,,,,,284.0,12.0,1920.0,Friday,11,3,1,
219. The Conspirators,1924,,,,,,A girl is accused when her father kills a blackmailer to save his son.,https://www.imdb.com/title/tt0014799/?ref_=sr_i_219,"['Sinclair Hill', 'E. Phillips Oppenheim']",['Sinclair Hill'],"['Betty Faire', 'David Hawthorne', 'Moore Marriott', ""Edward O'Neill"", 'Margaret Hope', 'Winifred Izard', 'Fred Rains']","['Louise Fitzmaurice', 'Herbert Wrayson', 'Morris', 'Colonel Fitzmaurice', 'Mrs. Barnes', 'Queen of Rexonia', 'Benham']",,,,,"May 31, 1924",['United Kingdom'],,['Stoll Picture Productions'],,,,,"['Crime', 'Drama']","['None', 'English']",,,,,,"girl,father,blackmailer,blackmail,murder",,['Sinclair Hill'],"['Sinclair Hill', 'E. Phillips Oppenheim']","['Betty Faire', 'David Hawthorne', 'Moore Marriott']",,,,,,,,,,,,,,"['August 7, 1930: (re-release)']","['August 7, 1930: (re-release)']",,,,,,,,,,5.0,1920.0,Saturday,7,2,1,
220. Husbands or Lovers,1924,56m,Passed,6.1,130,,"A wife is bored by her overweight slob of a husband, so she gives in to the temptation of a slickly seductive poet.",https://www.imdb.com/title/tt0015177/?ref_=sr_i_220,"['Paul Czinner', 'Ossip Dymow']",['Paul Czinner'],"['Elisabeth Bergner', 'Emil Jannings', 'Conrad Veidt', 'Maria Bard', 'Nils Edwall', 'Annie Röttgen', 'Margarete Kupfer', 'Karl Platen', 'Max Kronert', 'Walter Werner', 'Grete Lundt', 'Maria Forescu', 'Fritz Ley']","['Nju', 'Ehemann', 'Der Liebhaber, ein Dichter', 'Kindermädchen', 'Kind', None, None, None, None, None, None, None, None]",,,,,"December 23, 1927",['Germany'],,"['Elisabeth Bergner Poetic Film Co.', 'Rimax-Film AG (I) (II)']",,,,A tender flame between two pillars,"['German', 'Tragic Romance', 'Drama', 'Romance']","['German', 'English']",,,6.1,130.0,Passed,"wife,romantic rivalry,tragic event,male female relationship,tragic romance",https://m.media-amazon.com/images/M/MV5BZjI4YWEyYjgtZGViMy00NDBjLTkyM2YtYzg0YWRmZjZmMzU3XkEyXkFqcGc@._V1_.jpg,['Paul Czinner'],"['Paul Czinner', 'Ossip Dymow']","['Elisabeth Bergner', 'Emil Jannings', 'Conrad Veidt']",56.0,,,,,,,,,,,,,"['November 21, 1924: (Berlin)', 'November 21, 1927: (New York City, New York)']","['November 21, 1924: (Berlin)', 'November 21, 1927: (New York City, New York)']",,,,,,,,,56.0,12.0,1920.0,Friday,13,4,1,False
221. Âme d'artiste,1924,1h 25m,,7.2,48,,"A famed London actress has an ardent playwright admirer who is married.Dulac contrasts the women,s willingness to sacrifice with the men,s possessiveness.",https://www.imdb.com/title/tt0016564/?ref_=sr_i_221,"['Germaine Dulac', 'Christian Molbech', 'Alexandre Volkoff']",['Germaine Dulac'],"['Iván Petrovich', 'Nicolas Koline', 'Mabel Poulton', 'Yvette Andréyor', 'Henry Houry', 'Jeanne Bérangère', 'Félix Barre', 'Gina Manès', 'Charles Vanel', 'Lou Davy', 'Ève Francis', 'Gaston Modot']","['Herbert Campbell, le poète', ""Le souffleur Morris, père adoptif d'Helen"", 'Helen Taylor', 'Mrs. Campbell, femme du poète', 'Lord Stamford', 'La belle-mère', 'Vendeur', ""L'Actrice"", None, None, None, None]",,,,,June 1925,['France'],,['Ciné France'],,,,et la metteur en scene,['Drama'],"['None', 'French']",,,7.2,48.0,,"f rated,title directed by female,based on novel",https://m.media-amazon.com/images/M/MV5BYzNmMTliNTQtMzQ3MS00NmYwLThkYTAtYjgwYWY1ZTg3MDY2XkEyXkFqcGc@._V1_.jpg,['Germaine Dulac'],"['Germaine Dulac', 'Christian Molbech', 'Alexandre Volkoff']","['Iván Petrovich', 'Nicolas Koline', 'Mabel Poulton']",85.0,,,,,,,,,,,,,"['October 7, 1924: (Paris)', 'September 30, 1926: (Belgrade, premiere)']","['October 7, 1924: (Paris)', 'September 30, 1926: (Belgrade, premiere)']",,,,,,,,,85.0,6.0,1920.0,,12,1,1,False
222. Thy Name Is Woman,1924,1h 30m,,6.3,21,,"Spanish soldier Juan Ricardo is assigned to obtain evidence against Pedro the Fox, an old smuggler. His acquaintance with Pedro's wife Guerita ripens into mutual love.",https://www.imdb.com/title/tt0015413/?ref_=sr_i_222,"['Bess Meredyth', 'Karl Schönherr']",['Fred Niblo'],"['Ramon Novarro', 'Barbara La Marr', 'William V. Mong', 'Wallace MacDonald', 'Robert Edeson', 'Edith Roberts', 'Claire McDowell', 'Emily Barrye']","['Juan Ricardo', 'Guerita', ""Pedro the Fox (Guerita's husband)"", 'Capt. Rodrigo de Castelar', 'The Comandante', ""Dolores (The Comandante's Daughter)"", ""Juan's Mother"", ""Manuel's Wife""]",,,,"$208,196","February 4, 1924",['United States'],,['Louis B. Mayer Productions'],Awards 1 win total,,1 Critic review,Highly Rated in Its Time!-- Though Not Universally,"['Drama', 'Romance']","['None', 'English']",,,6.3,21.0,,"marital infidelity,smuggler,wife,soldier,military",https://m.media-amazon.com/images/M/MV5BN2FjNTU5NjMtZTNmNS00MWE1LTg5ZjEtNjk4NmMzYTc4ZjE1XkEyXkFqcGc@._V1_.jpg,['Fred Niblo'],"['Bess Meredyth', 'Karl Schönherr']","['Ramon Novarro', 'Barbara La Marr', 'William V. Mong']",90.0,,,,,,,,,,,,,,,,,208196.0,,,,,,90.0,2.0,1920.0,Monday,8,2,1,False
223. Tkies khaf,1924,1h,,5.8,28,,"Starring real-life mother and daughter Ester-Rokhl Kaminska and Ida Kaminska, this film is a precursor to the 1937 classic, The Dybbuk, featuring the same classic tale of frustrated love and destiny and the breaking/fulfillment of vows.",https://www.imdb.com/title/tt0129330/?ref_=sr_i_223,"['Peretz Hirschbein', 'Jacob Mestel', 'Henryk Bojm']",['Zygmunt Turkow'],"['Adam Domb', 'Ester Rachel Kaminska', 'Ida Kaminska', 'Mojzesz Lipman', 'Henryk Tarlo', 'Wladyslaw Godik', 'David Lederman', 'Samuel Landau', 'Lev Mogliov', 'Jonas Turkow', 'Zygmunt Turkow', 'Simche Balanoff', 'Sonia Altbaum', 'Diana Blumenfeld', 'Herman Fenigsztejn', 'Zeew Lewi', 'Ruth Turkow']","['Chaim Kronenberg', 'Mrs. Kronenberg', 'Rachel Kronenberg - Daughter', 'Berek Mandel', ""Jankiel Mandel - Berek's son"", ""Jankiel's friend"", 'Marriage broker', 'Spekulant swietoszek', 'Szmuel Lewin - the Boy', 'Yeshiva student', 'The Prophet Elijah', 'Jacob Mandel - the Playboy', None, None, None, None, None]",,,,,"May 5, 1924",['Poland'],"['Vilnius, Vilnius County, Lithuania']",['Leo-Forbert'],,,,"A Unique View of a Vanished, Indeed Exterminated, World","['Drama', 'Romance']","['Yiddish', 'English']",,,5.8,28.0,,"barkeeper,storytelling,travel,mother,daughter",https://m.media-amazon.com/images/M/MV5BZWE4OTc3YmMtMzUyMi00YzBkLTgzYWQtODZjYjVmOTc4ZDYyXkEyXkFqcGc@._V1_.jpg,['Zygmunt Turkow'],"['Peretz Hirschbein', 'Jacob Mestel', 'Henryk Bojm']","['Adam Domb', 'Ester Rachel Kaminska', 'Ida Kaminska']",60.0,,,,,,,,,,,,,"['October 4, 1927: (London)', '1934: (sound version)', 'September 24, 1949: (re-release)']","['October 4, 1927: (London)', '1934: (sound version)', 'September 24, 1949: (re-release)']",,,,,,,,,60.0,5.0,1920.0,Monday,17,2,1,False
224. Fools in the Dark,1924,1h 10m,Passed,,,,"Percy Schwartz is the son of a rich trash-can manufacturer but forgoes joining the company business in order to write thriller movie stories about bigger-than-life heroes, which he also aspires to be. Percy is deeply in love with Ruth Rand, the niece of Dr. Rand. a world-exploring scientist who majors in the mysteries of the Orient. The latter, after hearing Percy read one of his blood-curdling scenarios to the awe-struck Ruth, decides to test Percy character. Percy goes to ask Dr. Rand for Ruth's hand-in-marriage and finds him in his study going through some Orienral artifacts with his giant Hindu servant, Kotah. Dr. Rand later informs Percy that Ruth has been abducted and he needs Percy to help rescue her.",https://www.imdb.com/title/tt0014920/?ref_=sr_i_224,"['Bertram Millhauser', 'John Grey']",['Alfred Santell'],"['Patsy Ruth Miller', 'Matt Moore', 'Bertram Grassby', 'Charles Belcher', 'Tom Wilson', 'John Steppling']","['Ruth Rand', 'Percy Schwartz', ""Kotah - Dr. Rand's Servant"", 'Dr. Rand', ""Diploma' - Percys Black Valet"", 'Julius Schwartz']",,,,,"August 4, 1924",['United States'],,['Robertson-Cole Pictures Corporation'],,,1 Critic review,,"['Parody', 'Comedy', 'Mystery', 'Romance', 'Thriller']",['None'],,,,,Passed,"hollywood california,courage,indian,parody comedy,test",https://m.media-amazon.com/images/M/MV5BMmM1MDczYWUtMTg3MS00MGQyLWEyNzYtNmQ1ODE2NjMyYjc0XkEyXkFqcGc@._V1_.jpg,['Alfred Santell'],"['Bertram Millhauser', 'John Grey']","['Patsy Ruth Miller', 'Matt Moore', 'Bertram Grassby']",70.0,,,,,,,,,,,,,"['September 22, 1931: (Belgrade, premiere)']","['September 22, 1931: (Belgrade, premiere)']",,,,,,,,,70.0,8.0,1920.0,Monday,6,5,1,
225. Lilies of the Field,1924,1h 30m,,6.9,79,,"Young mother Mildred doesn't know that her husband Walter is cheating on her. One night she attends a party with a friend of her husband's, and the man gets drunk and begins groping her when they get home. Her husband sees this and uses it as an excuse to sue his wife for divorce. In the ensuing trial he wins due to fraudulent evidence and gets custody of their child. Complications ensue.",https://www.imdb.com/title/tt0015071/?ref_=sr_i_225,"['Marion Fairfax', 'Adelaide Heilbron', 'William Hurlbut']",['John Francis Dillon'],"['Corinne Griffith', 'Conway Tearle', 'Alma Bennett', 'Sylvia Breamer', 'Myrtle Stedman', 'Crauford Kent', 'Charles Murray', 'Phyllis Haver', 'Cissy Fitzgerald', 'Edith Ransom', 'Charles K. Gerrard', 'Dorothy Brock', 'Mammy Peters', 'Anna May Wong']","['Mildred Harker', 'Louis Willing', 'Doris', 'Vera', 'Mazie', 'Walter Harker', 'Charles Lee', 'Gertrude', 'Florette', 'Amy', 'Ted Conroy', 'Rose', 'Mammy', None]",,,,"$207,087","February 29, 1924",['United States'],,['Corinne Griffith Productions'],,,,Lilies of the Field is a wonderful emotional drama!,['Drama'],['None'],,,6.9,79.0,,"divorce,title based on the bible,reference to the book of matthew,reference to matthew 6 28,based on novel",https://m.media-amazon.com/images/M/MV5BNDBkODYzMjAtOTEyZi00ZDFjLTkyNzYtNWU0M2ZlZjhhY2JlXkEyXkFqcGc@._V1_.jpg,['John Francis Dillon'],"['Marion Fairfax', 'Adelaide Heilbron', 'William Hurlbut']","['Corinne Griffith', 'Conway Tearle', 'Alma Bennett']",90.0,,,,,,,,,,,,,"['January 2, 1925: (Den Haag)']","['January 2, 1925: (Den Haag)']",,,207087.0,,,,,,90.0,2.0,1920.0,Friday,14,1,1,False
226. A Csodagyerek,1924,,,5.2,16,,,https://www.imdb.com/title/tt0011080/?ref_=sr_i_226,['Zoltan Korda'],['Zoltan Korda'],"['Tibor Lubinszky', 'Gyula Szöreghy', 'Lili Berky', 'Ödön Bárdi', 'Jenö Balassa', 'Gyula Dezséri', 'László Békeffi', 'Teréz Kürti', 'Vilcsi Mihályi', 'Ernõ Szenes', 'Lajos Ujváry']","['Cyrano Actor', 'Legeffy', None, 'Mr. Durand', None, None, None, 'Színésznõ', None, None, None]",,,,,"February 7, 1924",['Hungary'],,['Star Filmgyár'],,,,10,['Horror'],['None'],,,5.2,16.0,,,https://m.media-amazon.com/images/M/MV5BZDQ1ZTExYTktOTIyNS00YTY5LWEyYTktMjBiZjIxNTI2ZDdlXkEyXkFqcGc@._V1_.jpg,['Zoltan Korda'],['Zoltan Korda'],"['Tibor Lubinszky', 'Gyula Szöreghy', 'Lili Berky']",,,,,,,,,,,,,,,,,,,,,,,,,2.0,1920.0,Thursday,11,1,1,False
