Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
123. Where Now Are the Dreams of Youth?,1932,1h 25m,,6.9,764,,"When a young man inherits his father's lucrative business, he cheats the system to set up three of his college friends with jobs.",https://www.imdb.com/title/tt0023450/?ref_=sr_i_123,['Kōgo Noda'],['Yasujirō Ozu'],"['Ureo Egawa', 'Kinuyo Tanaka', 'Tatsuo Saitō', 'Harurō Takeda', 'Ryōtarō Mizushima', 'Kenji Ōyama', 'Chishū Ryū', 'Takeshi Sakamoto', 'Chōko Iida', 'Ayako Katsuragi', 'Satoko Date', 'Kaoru Futaba', 'Kikuko Hanaoka', 'Fumiko Katsuragi']","['Tetsuo Horino', 'Shigeko', 'Taichirō Saiki', 'Kenzō Horino', 'Kanzō Horino', 'Kumada', 'Shimazaki', 'College Janitor', ""Taichirō's Mother"", 'Mrs. Yamamura', 'Rich Girl', 'Nanny', 'Rich Girl to Marry', 'Baroness Yamamura']",,,,,"October 13, 1932",['Japan'],,['Shochiku'],,,15 Critic reviews,How is this film so obscure?,"['Comedy', 'Drama']",['None'],,,6.9,764.0,,"college,young,man,friend,marriage proposal",https://m.media-amazon.com/images/M/MV5BYzRjOTJiODgtZWMyMy00ZTA1LWE5NzEtZDhmZjRhYTczY2YwXkEyXkFqcGc@._V1_.jpg,['Yasujirō Ozu'],['Kōgo Noda'],"['Ureo Egawa', 'Kinuyo Tanaka', 'Tatsuo Saitō']",85.0,,,,,,,,,,,,,"['September 24, 2016: (Tateshina Kogen Film Festival)', 'September 23, 2022: (Rotterdam, Camera Japan Festival)']","['September 24, 2016: (Tateshina Kogen Film Festival)', 'September 23, 2022: (Rotterdam, Camera Japan Festival)']",,,,,,,,,85.0,10.0,1930.0,Thursday,14,2,1,False
124. Her First Affaire,1932,1h 11m,,5.3,140,,"A headstrong young girl falls completely for a writer of trashy novels, and insinuates herself into his household, all to the chagrin of her erstwhile fiancé.He conspires with the author's wife to show the girl how foolish she's been.",https://www.imdb.com/title/tt0024108/?ref_=sr_i_124,"['Frederick J. Jackson', 'Merrill Rogers', 'Dion Titheradge']",['Allan Dwan'],"['Ida Lupino', 'George Curzon', 'Diana Napier', 'Helen Haye', 'Arnold Riches', 'Kenneth Kove', 'Roland Culver', 'Picot Schooling', 'The Blackburn Twins', 'Muriel Aked', 'Melville Gideon', 'Harry Tate']","['Ann Brent', 'Carey Merton', 'Margot Merton', 'Lady Brogden', 'Brian Cutler', 'Prof. Hotspur the Dance Teacher', 'Drunk at Party', 'Lady at Party', 'Themselves', ""Agatha Brent, Ann's Aunt"", 'Melville Gideon', 'Major Gore']",,,,,"December 7, 1932",['United Kingdom'],"['Warner Brothers First National Studios, Teddington Studios, Teddington, Middlesex, England, UK (Studio)']","[""St. George's Pictures""]",,,1 Critic review,I can think of only one good reason to watch this film.,['Drama'],['English'],,,5.3,140.0,,"girl,wife,young,writer,seduction",https://m.media-amazon.com/images/M/MV5BMDIwMGNkYjItYzZlZS00MzhlLTkxZjktYWRiZmU2MzdmMzBkXkEyXkFqcGc@._V1_.jpg,['Allan Dwan'],"['Frederick J. Jackson', 'Merrill Rogers', 'Dion Titheradge']","['Ida Lupino', 'George Curzon', 'Diana Napier']",71.0,,,,,,,,,,,,,"['January 12, 2022: (Cinemateca Portuguesa)']","['January 12, 2022: (Cinemateca Portuguesa)']",,,,,,,,,71.0,12.0,1930.0,Wednesday,12,1,1,False
125. The Crowd Roars,1932,1h 25m,Passed,6.2,1.6K,,Race car driver becomes overprotective of his brother when he decides to become a racer as well.,https://www.imdb.com/title/tt0022792/?ref_=sr_i_125,"['John Bright', 'Niven Busch', 'Kubec Glasmon']",['Howard Hawks'],"['James Cagney', 'Joan Blondell', 'Ann Dvorak', 'Eric Linden', 'Guy Kibbee', 'Frank McHugh', 'Billy Arnold', 'Leo Nomis', 'Fred Frame', 'Ralph Hepburn', 'Wilbur Shaw', 'Shorty Cantlon', 'Mel Keneally', 'Stubby Stubblefield', 'Jack Brisco', 'James P. Burtis', 'John Conte', 'Ralph Dunn']","['Joe Greer', 'Anne Scott', 'Lee Merrick', ""Edward 'Eddie' Greer"", 'Pop Greer', 'Spud Connors', 'Billy Arnold', 'Jim', 'Fred Frame', 'Ralph Hepburn', 'Wilbur Shaw', 'Shorty Cantlon', 'Mel Keneally', 'Stubby Stubblefield', 'Jack Brisco', ""Red - Joe's Mechanic"", ""Third Announcer (edited from 'Indianapolis Speedway')"", 'Racetrack Official']",,,"$1,676,420","$1,142,320","April 16, 1932",['United States'],"['Nutley Velodrome, Nutley, New Jersey, USA (night board track racing)']",['Warner Bros.'],Awards 1 nomination total,,18 Critic reviews,Well-tuned cars. Jalopy plot,"['Action', 'Drama', 'Sport']",['English'],,,6.2,1609.0,Passed,"prologue,car,cagney and blondell,blondell and g. kibbee,brother",https://m.media-amazon.com/images/M/MV5BNjQ3ODIxMjc3NF5BMl5BanBnXkFtZTgwMDI4NDAxMjE@._V1_.jpg,['Howard Hawks'],"['John Bright', 'Niven Busch', 'Kubec Glasmon']","['James Cagney', 'Joan Blondell', 'Ann Dvorak']",85.0,,,,,,,,,,,,,"['April 13, 1932: (London)', 'August 1932: (Venice Film Festival)']","['April 13, 1932: (London)', 'August 1932: (Venice Film Festival)']",,1676420.0,1142320.0,,,,,,85.0,4.0,1930.0,Saturday,18,3,1,False
126. The Animal Kingdom,1932,1h 25m,Approved,6.3,1.4K,,"Based on a play by Philip Barry, this sophisticated comedy is about a man trying to justify his love for both his wife and his mistress.",https://www.imdb.com/title/tt0022628/?ref_=sr_i_126,"['Horace Jackson', 'Philip Barry', 'Edward H. Griffith']","['Edward H. Griffith', 'George Cukor']","['Ann Harding', 'Leslie Howard', 'Myrna Loy', 'William Gargan', 'Neil Hamilton', 'Ilka Chase', 'Henry Stephenson', 'Leni Stengel', 'Don Dillaway', 'Cecil Arden', 'Ralph Bard', 'Henry A. Barrows', 'William Begg', 'Curtis Benton', 'Lorena Carr', 'Oliver Cross', 'William B. Davidson', 'George DeNormand']","['Daisy', 'Tom', 'Cecelia', 'Regan', 'Owen', 'Grace', 'Rufus', 'Franc', 'Joe', 'Additional Cast', 'Additional Cast', 'Partygoer', 'Partygoer', 'Radio Announcer', 'Partygoer', 'Partygoer', ""Grace's Husband"", 'Additional Cast']","$458,000 (estimated)",,,,"December 28, 1932",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],Awards 3 wins total,,8 Critic reviews,very raw,"['Comedy', 'Drama', 'Romance']",['English'],,,6.3,1440.0,Approved,"actor recreates his stage role,wife,man,love triangle,wealth and privilege",https://m.media-amazon.com/images/M/MV5BZTk5MDVkMmItNWIwYi00OWVjLTk0OTEtYjE4NWJjNzJhMWNkXkEyXkFqcGc@._V1_.jpg,"['Edward H. Griffith', 'George Cukor']","['Horace Jackson', 'Philip Barry', 'Edward H. Griffith']","['Ann Harding', 'Leslie Howard', 'Myrna Loy']",85.0,,,,,,,,,,,,,"['December 23, 1932: (premiere)', 'May 14, 1993: (TV premiere)']","['December 23, 1932: (premiere)', 'May 14, 1993: (TV premiere)']",458000.0,,,,,,,,85.0,12.0,1930.0,Wednesday,18,3,1,False
127. The Kid from Spain,1932,1h 36m,Passed,6.4,661,,An innocent man accused of robbing banks masquerades as a bullfighter to escape the police.,https://www.imdb.com/title/tt0023088/?ref_=sr_i_127,"['William Anthony McGuire', 'Bert Kalmar', 'Harry Ruby']",['Leo McCarey'],"['Eddie Cantor', 'Lyda Roberti', 'Robert Young', 'Ruth Hall', 'John Miljan', 'Noah Beery', 'J. Carrol Naish', ""Robert Emmett O'Connor"", 'Stanley Fields', 'Paul Porcasi', 'Sidney Franklin', 'Jean Allen', 'Francisco Alonso', 'Loretta Andrews', 'Consuelo Baker', 'Betty Bassett', 'Diane Bourget', 'Harry C. Bradley']","['Eddie Williams', 'Rosalie', 'Ricardo', 'Anita Gomez', 'Pancho', 'Alonzo Gomez', 'Pedro', 'Detective Crawford', 'Jose', 'Gonzales', 'Sidney Franklin - American Matador', 'Goldwyn Girl', 'Toreador', 'Goldwyn Girl', 'Goldwyn Girl', 'Goldwyn Girl', 'Goldwyn Girl', 'Man in Line at Mexican Border']",,,,,"November 17, 1932",['United States'],"['Samuel Goldwyn Studios - 7200 Santa Monica Boulevard, West Hollywood, California, USA (Studio)']",['The Samuel Goldwyn Company'],Awards 2 wins total,,8 Critic reviews,"Vintage, lighter than air musical comedy","['Comedy', 'Musical', 'Romance']","['English', 'Spanish']",,,6.4,661.0,Passed,"blockbuster,bull fighter,escape,united artists musical,mexican",https://m.media-amazon.com/images/M/MV5BYzY3NzAwOTYtMzY3ZC00NDQ3LThkN2ItZmEzMjAwMDcyNWJmXkEyXkFqcGc@._V1_.jpg,['Leo McCarey'],"['William Anthony McGuire', 'Bert Kalmar', 'Harry Ruby']","['Eddie Cantor', 'Lyda Roberti', 'Robert Young']",96.0,,,,,,,,,,,,,,,,,,,,,,,96.0,11.0,1930.0,Thursday,18,3,1,False
128. The Passionate Plumber,1932,1h 13m,Passed,5.9,684,,"To make her lover jealous, a beautiful socialite passes off a bumbling plumber as her paramour.",https://www.imdb.com/title/tt0023322/?ref_=sr_i_128,"['Laurence E. Johnson', 'Ralph Spence', 'Jacques Deval']",['Edward Sedgwick'],"['Buster Keaton', 'Jimmy Durante', 'Polly Moran', 'Irene Purcell', 'Gilbert Roland', 'Mona Maris', 'Maude Eburne', 'Henry Armetta', 'Paul Porcasi', 'Jean Del Val', 'August Tollaire', 'Edward Brophy', 'Heinie Conklin', 'Carl M. Leviness', 'Fred Malatesta', 'Rolfe Sedan', 'Stanhope Wheatcroft', 'Florence Wix']","['Elmer E. Tuttle', 'Julius J. McCracken', 'Albine', 'Patricia Jardine', 'Tony Lagorce', 'Nina Estrados', 'Aunt Charlotte', 'Bouncer', 'Paul Le Maire', 'Chauffeur', 'General Bouschay', 'Man Outside Beauty Parlor', 'Hunter with Rifle at Duel', 'Casino Patron', ""Tony's Second"", ""Tony's Second"", 'Casino Patron', 'Casino Patron']",,,,,"February 6, 1932",['United States'],"['Paris, France (opening establishing shots)']",['Metro-Goldwyn-Mayer (MGM)'],Awards 4 wins total,,8 Critic reviews,"Not Keaton's best work, but interesting to see Durante and Maris",['Comedy'],"['English', 'French', 'Spanish']",,,5.9,684.0,Passed,"man flashes a woman,man wearing a towel flashes a woman,pistol duel,mink coat,plumber",https://m.media-amazon.com/images/M/MV5BYzE4OWNhZGEtY2YwOS00NTBkLWFlYmMtYWRkZGYxYTM2MWZlXkEyXkFqcGc@._V1_.jpg,['Edward Sedgwick'],"['Laurence E. Johnson', 'Ralph Spence', 'Jacques Deval']","['Buster Keaton', 'Jimmy Durante', 'Polly Moran']",73.0,,,,,,,,,,,,,"['March 2, 1932: (London)']","['March 2, 1932: (London)']",,,,,,,,,73.0,2.0,1930.0,Saturday,18,1,1,False
129. The Sign of Four: Sherlock Holmes' Greatest Case,1932,1h 15m,Passed,5.8,699,,"A young woman turns to Sherlock Holmes for protection when she's menaced by an escaped killer seeking missing treasure. However, when the woman is kidnapped, Holmes and Watson must penetrate the city's criminal underworld to find her.",https://www.imdb.com/title/tt0023469/?ref_=sr_i_129,"['Arthur Conan Doyle', 'W.P. Lipscomb']",['Graham Cutts'],"['Arthur Wontner', 'Isla Bevan', 'Ian Hunter', 'Graham Soutten', 'Miles Malleson', 'Herbert Lomas', 'Gilbert Davis', 'Margaret Yarde', 'Roy Emerton', 'Mr. Burnhett', 'Charles Farrell', 'Clare Greet', 'Moore Marriott', 'Edgar Norfolk', 'Kynaston Reeves', 'Ernest Sefton', 'Togo']","['Sherlock Holmes', 'Mary Morstan', 'Dr. Watson', 'Jonathan Small', 'Thaddeus Sholto', 'Major Sholto', 'Atherly Jones', 'Mrs. Smith', 'The Tattooed Man', 'Tattoo Artist', 'Funfair Patron', 'Mrs. Hudson', 'Mordecai Smith', 'Capt. Morstan', 'Bartholomew Sholto', 'Barrett', 'Tonga']",,,,,"August 14, 1932",['United Kingdom'],,['Associated Talking Pictures (ATP)'],,,10 Critic reviews,Best of the Holmes films with Arthur Wontner,"['Crime', 'Drama', 'Mystery', 'Romance']",['English'],,,5.8,699.0,Passed,"sherlock holmes character,dr. john watson character,criminal,killer,woman",https://m.media-amazon.com/images/M/MV5BMDJlZGMzZmItMTAwOC00ZWQxLTk5MmQtMjBiMDZkMzY3NDBlXkEyXkFqcGc@._V1_.jpg,['Graham Cutts'],"['Arthur Conan Doyle', 'W.P. Lipscomb']","['Arthur Wontner', 'Isla Bevan', 'Ian Hunter']",75.0,,,,,,,,,,,,,"['May 12, 1932: (London)']","['May 12, 1932: (London)']",,,,,,,,,75.0,8.0,1930.0,Sunday,17,4,1,False
130. Indrasabha,1932,3h 31m,,7.2,28,,"A righteous king faces a divine test when celestial powers send a fairy disguised as a desperate woman seeking his mercy, challenging his moral judgment and wisdom.",https://www.imdb.com/title/tt0233938/?ref_=sr_i_130,['Sayed Aga Hasan Amanat'],['Jamahedji Jehangirji Madan'],"['Nissar', 'Jehanara Kajjan', 'Abdul Rehman Kabuli', 'Mukhtar Begum']","[None, None, None, None]",,,,,"January 1, 1932",['India'],,['Madan Theatres'],,,,10,"['Hindi', 'Fantasy']",['Hindi'],,,7.2,28.0,,based on play,https://m.media-amazon.com/images/M/MV5BODE3NmQxNTYtNDk4ZC00MWQ1LWI5YTktNTc5NzEzNTRiMDRkXkEyXkFqcGc@._V1_.jpg,['Jamahedji Jehangirji Madan'],['Sayed Aga Hasan Amanat'],"['Nissar', 'Jehanara Kajjan', 'Abdul Rehman Kabuli']",211.0,,,,,,,,,,,,,,,,,,,,,,,211.0,1.0,1930.0,Friday,4,2,1,False
131. Hell's House,1932,1h 12m,Approved,5.8,1.6K,,"Jimmy idolizes bootlegger Matt, and when he refuses to implicate his friend, he is sent to reform school. He befriends Shorty, a boy with a heart condition, and escapes to let the world know about the brutal conditions.",https://www.imdb.com/title/tt0022991/?ref_=sr_i_131,"['Howard Higgin', 'Paul Gangelin', 'B. Harrison Orkow']",['Howard Higgin'],"['Bette Davis', ""Pat O'Brien"", 'Junior Durkin', 'Frank Coghlan Jr.', 'Emma Dunn', 'Charley Grapewin', 'Morgan Wallace', 'Hooper Atchley', 'Wallis Clark', 'James A. Marcus', 'Mary Alden', 'Sherwood Bailey', 'John D. Bloss', 'Roy Bloss', 'Dick Brandon', 'James P. Burtis', 'Dick Curtis', 'Lew Hicks']","['Peggy Gardner', 'Matt Kelly', 'Jimmy Mason', 'Shorty', 'Emma Clark', 'Henry Clark', 'Frank Gebhardt', 'Captain of the Guard', 'Judge Robinson', 'Superintendant Charles Thompson', 'Lucy Mason', 'Boy at Trial', 'Reformatory School Inmate', 'Reformatory School Inmate', 'Reformatory School Inmate', 'Detective', 'Cop on the Beat', 'Bailiff']",,,,,"September 19, 1932",['United States'],"['Tec-Art Studios - 5360 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['B.F. Zeidman Productions'],Awards 2 wins total,,16 Critic reviews,Vintage reform school drama,['Drama'],['English'],,,5.8,1566.0,Approved,"death of mother,mother,14 year old,14 year old boy,brickyard",https://m.media-amazon.com/images/M/MV5BODMxMzViZjgtMzdkYy00MDc1LWE2YTItMDU0ZmNhMjBmMGViXkEyXkFqcGc@._V1_.jpg,['Howard Higgin'],"['Howard Higgin', 'Paul Gangelin', 'B. Harrison Orkow']","['Bette Davis', 'Pat O&apos;Brien', 'Junior Durkin']",72.0,,,,,,,,,,,,,"['February 10, 1932: (New York City, New York)', 'May 10, 1932: (London)']","['February 10, 1932: (New York City, New York)', 'May 10, 1932: (London)']",,,,,,,,,72.0,9.0,1930.0,Monday,18,1,1,False
132. Lady and Gent,1932,1h 24m,,5.9,287,,"Fresh young boxer Buzz Kinney is just out of college. He's able to knock out Stag Bailey when the veteran becomes overconfident. Later, Buzz is a worn-out wreck with a broken nose and cauliflower ear.",https://www.imdb.com/title/tt0023109/?ref_=sr_i_132,"['Grover Jones', 'William Slavens McNutt']",['Stephen Roberts'],"['George Bancroft', 'Wynne Gibson', 'Charles Starrett', 'James Gleason', 'John Wayne', 'Morgan Wallace', 'James Crane', 'William Halligan', 'Billy Butts', 'Joyce Compton', 'Frank McGlynn Sr.', 'Charley Grapewin', 'Lew Kelly', 'Syd Saylor', 'Russ Powell', 'Frank Darien', 'Hal Price', ""A.S. 'Pop' Byron""]","['Slag Bailey', 'Puff Rogers', 'Ted Streaver', 'Pin Streaver', 'Buzz Kinney', 'Cash Enright', 'McSweeley', 'Doc Hayes', 'Ted (aged 9)', 'Betty', 'Principal', 'Grocer', 'Coroner', 'Joe', '2nd Bartender', 'Jim', '1st Bartender', 'Judge']",,,,,"July 15, 1932",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],Nominated for 1 Oscar 1 win & 1 nomination total,1 win & 1 nomination total,2 Critic reviews,"Simple, but heartfelt tale","['Italian', 'Drama', 'Sport']","['Italian', 'English']",,,5.9,287.0,,"scene during opening credits,pre code,lie,madame goldigger,box fight",https://m.media-amazon.com/images/M/MV5BMTAyNzNlODMtYmExYi00OGMyLThmYWEtOWVjOTgzYjA4YWE2XkEyXkFqcGc@._V1_.jpg,['Stephen Roberts'],"['Grover Jones', 'William Slavens McNutt']","['George Bancroft', 'Wynne Gibson', 'Charles Starrett']",84.0,,,,,,,,,,,,,"['September 6, 1932: (London)']","['September 6, 1932: (London)']",,,,,,,1.0,1.0,84.0,7.0,1930.0,Friday,18,3,1,False
133. The Wet Parade,1932,1h 58m,Passed,6.2,623,,The evils of alcohol before and during prohibition become evident as we see its effects on the rich Chilcote family.,https://www.imdb.com/title/tt0023685/?ref_=sr_i_133,"['John Lee Mahin', 'Upton Sinclair']",['Victor Fleming'],"['Dorothy Jordan', 'Lewis Stone', 'Neil Hamilton', 'Emma Dunn', 'Frederick Burton', 'Reginald Barlow', 'John Larkin', 'Gertrude Howard', 'Robert Young', 'Walter Huston', 'Jimmy Durante', 'Wallace Ford', 'Myrna Loy', 'Joan Marsh', 'John Miljan', 'Clarence Muse', 'Clara Blandick', 'Forrester Harvey']","['Maggie May', 'Roger Chilcote', 'Roger Chilcote, Jr.', 'Mrs. Chilcote', 'Major Randolph', 'Judge Brandon', 'Moses', 'Angelina', 'Kip Tarleton', 'Pow Tarleton', 'Abe Shilling', 'Jerry Tyler', 'Eileen Pinchon', 'Evelyn Fessenden', 'Major Doleshal', 'Taylor Tibbs', 'Mrs. Tarleton', 'Mr. Fortesque']",,,,,"March 26, 1932",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],Awards 1 win total,,15 Critic reviews,I'm Too Drunk to Taste This Chicken,"['Drama', 'History', 'Romance']","['English', 'Spanish']",,,6.2,623.0,Passed,"reference to woodrow wilson,reference to sir lancelot,reference to lady guinevere,reference to charles evans hughes,year 1916",https://m.media-amazon.com/images/M/MV5BMzQ1NTdkYmItNGM2Yy00OTc2LWI4NzQtY2IzMDA2MjIyNTE4XkEyXkFqcGc@._V1_.jpg,['Victor Fleming'],"['John Lee Mahin', 'Upton Sinclair']","['Dorothy Jordan', 'Lewis Stone', 'Neil Hamilton']",118.0,Mild,Mild,Mild,Severe,Moderate,,,,,,,,"['March 17, 1932: (Beverly Hills, California, premiere)', 'May 6, 1932: (London)']","['March 17, 1932: (Beverly Hills, California, premiere)', 'May 6, 1932: (London)']",,,,,,,,,118.0,3.0,1930.0,Saturday,18,3,1,False
134. Officer Thirteen,1932,1h 2m,Passed,5.6,137,,"Two motorcycle cops are best friends, each with a son and no wife, and they work together. When one of the cops is deliberately run off the road by a gangster, the other tries to find out what really happened.",https://www.imdb.com/title/tt0024400/?ref_=sr_i_134,"['Paul Edwards', 'Frances Hyland']",['George Melford'],"['Monte Blue', 'Lila Lee', 'Seena Owen', 'Charles Delaney', 'Florence Roberts', 'Mickey Rooney', 'Jackie Searl', 'Joseph W. Girard', 'Frances Rich', 'Lloyd Ingraham', 'George Humbert', 'Robert Ellis', 'Dot Meyberg', ""Charles O'Malley"", 'Allan Cavan', 'Edward Cooper', 'Henry Hanna', 'Kit Guard']","['Tom Burke', 'Doris Dane', 'Trixi Du Bray', 'Sandy Malone', 'Granny', 'Buddy Malone', 'Sammy', 'Chief of Police Kramer', 'Joan Thorpe', 'Judge Dane', 'Fruit Vendor', 'Jack Blake', 'Dolores', 'Pete Billings', 'Police Captain Reed', 'Rogers, the Dane Butler', 'School Child', 'Oil Truck Driver']",,,,,"November 26, 1932",['United States'],,['M.H. Hoffman Inc.'],,,1 Critic review,The straw that broke the camel's back.,"['Italian', 'Crime', 'Drama']","['Italian', 'English']",,,5.6,137.0,Passed,"son,death,father son relationship,grandmother grandson relationship,father daughter relationship",https://m.media-amazon.com/images/M/MV5BMTk0MDYxNDg2MV5BMl5BanBnXkFtZTcwNDI4OTUyMQ@@._V1_.jpg,['George Melford'],"['Paul Edwards', 'Frances Hyland']","['Monte Blue', 'Lila Lee', 'Seena Owen']",62.0,,,,,,,,,,,,,"['June 6, 1940: (New York City, New York, TV premiere)']","['June 6, 1940: (New York City, New York, TV premiere)']",,,,,,,,,62.0,11.0,1930.0,Saturday,18,3,1,False
135. Cynara,1932,1h 15m,,6.4,946,,London barrister's marriage is under strain after his affair with a shop-girl who is out to have him. Told in flashback.,https://www.imdb.com/title/tt0022796/?ref_=sr_i_135,"['R. Gore Brown', 'Frances Marion', 'Lynn Starling']",['King Vidor'],"['Ronald Colman', 'Kay Francis', 'Phyllis Barry', 'Henry Stephenson', 'Viva Tattersall', 'Florine McKinney', 'Clarissa Selwynne', 'Paul Porcasi', 'George Kirby', 'Donald Stuart', 'Wilson Benge', 'Halliwell Hobbes', 'Rafael Alcayde', 'Erville Alderson', 'Ted Billings', 'Charles Chaplin', 'Elspeth Dudgeon', 'Blanche Friderici']","['Jim Warlock', 'Clemency Warlock', 'Doris Emily Lea', 'John Tring', 'Milly Miles', 'Garla', 'Onslow', ""Joseph, Maitre D'"", 'Mr. Boots', 'Henry', ""Merton, Jim's Valet"", 'Coroner at Inquest', 'Mario', ""Jason, Jim's Secretary"", 'Laughing Man in Movie House', 'Self (in film clip from ""A Dog\'s Life"")', 'Mrs. Weeks', 'Concerned Mother in Courtroom']",,,,,"December 24, 1932",['United States'],"['Samuel Goldwyn Studios - 7200 Santa Monica Boulevard, West Hollywood, California, USA']","['The Samuel Goldwyn Company', 'Samuel Goldwyn Productions']",Awards 4 wins total,,7 Critic reviews,Colman may never have been better than here.,"['Drama', 'Romance']","['English', 'Italian']",,,6.4,946.0,,"older man younger woman relationship,married man single woman relationship,told in flashback,london england,barrister",https://m.media-amazon.com/images/M/MV5BNWI0ZGUwNDctZjA1Mi00ODlkLWEwMzEtYzQ5ZTMxYTQzODk3XkEyXkFqcGc@._V1_.jpg,['King Vidor'],"['R. Gore Brown', 'Frances Marion', 'Lynn Starling']","['Ronald Colman', 'Kay Francis', 'Phyllis Barry']",75.0,,,,Mild,,,,,,,,,,,,,,,,,,,75.0,12.0,1930.0,Saturday,18,2,1,False
136. Behind the Mask,1932,1h 8m,Approved,5.9,533,,An undercover Federal officer serving time in prison fakes his escape in order to infiltrate a heroin smuggling ring.,https://www.imdb.com/title/tt0022663/?ref_=sr_i_136,['Jo Swerling'],['John Francis Dillon'],"['Jack Holt', 'Constance Cummings', 'Boris Karloff', 'Claude King', 'Bertha Mann', 'Edward Van Sloan', 'Willard Robertson', 'Thomas E. Jackson', 'Jessie Arnold', 'Clarence Burton', 'Rodney Hildebrand', 'Martha Mattox', 'Louis Natheaux', 'Harry Tenbrook']","['Jack Hart aka Quinn', 'Julie Arnold', 'Jim Henderson', 'Arnold', 'Nurse Edwards', 'Dr. August Steiner', 'Capt. E.J. Hawkes', 'Agent Burke', 'Eastland Hospital Nurse', 'Agent Gorman', 'Cell Block Guard', 'Hotel Ansonia Maid', ""Arnold's Secretary"", 'Man in Black']",,,,,"February 25, 1932",['United States'],"['Columbia/Sunset Gower Studios - 1438 N. Gower Street, Hollywood, Los Angeles, California, USA (operating room)']",['Columbia Pictures'],,,24 Critic reviews,Ambitious '30s mystery/thriller,"['Crime', 'Horror', 'Mystery', 'Romance']",['English'],,,5.9,533.0,Approved,"bare chested male bondage,deception,psychotronic film,bare chested male,hairy chest",https://m.media-amazon.com/images/M/MV5BZjA4MGEzYmMtMDI3MS00ZDliLWFmOWYtYjVjMDUzZGYyZTc3XkEyXkFqcGc@._V1_.jpg,['John Francis Dillon'],['Jo Swerling'],"['Jack Holt', 'Constance Cummings', 'Boris Karloff']",68.0,,,,,,,,,,,,,"['February 11, 1932: (Springfield, Massachusetts, premiere)', 'March 15, 1932: (London)', 'May 14, 1932: (Sydney, New South Wales)', 'May 21, 1932: (Montreal, Quebec)']","['February 11, 1932: (Springfield, Massachusetts, premiere)', 'March 15, 1932: (London)', 'May 14, 1932: (Sydney, New South Wales)', 'May 21, 1932: (Montreal, Quebec)']",,,,,,,,,68.0,2.0,1930.0,Thursday,14,4,1,False
137. The Crooked Circle,1932,1h 10m,Passed,5.3,436,,"A group of amateur detectives sets out to expose The Crooked Circle, a secretive group of hooded occultists.",https://www.imdb.com/title/tt0022788/?ref_=sr_i_137,"['Ralph Spence', 'Tim Whelan']",['H. Bruce Humberstone'],"['Zasu Pitts', 'James Gleason', 'Ben Lyon', 'Irene Purcell', 'C. Henry Gordon', 'Raymond Hatton', 'Roscoe Karns', 'Berton Churchill', 'Spencer Charters', 'Robert Frazer', 'Ethel Clayton', 'Frank Reicher', 'Christian Rub', 'Tom Kennedy', 'Paul Panzer']","['Nora Rafferty', 'Arthur Crimmer', 'Brand Osborne', 'Thelma Parker', 'Yoganda', 'Harmon (The Hermit)', 'Harry Carter', 'Col. Walters', 'Kinny', 'The Stranger', 'Yvonne', 'Rankin', 'Old Dan', 'Mike, the policeman', 'Cult Member']",,,,,"September 25, 1932",['United States'],,['E.W. Hammons Production'],,,8 Critic reviews,Creaky Good Comedy,"['Comedy', 'Mystery']",['English'],,,5.3,436.0,Passed,"old dark house,suspect,pitts and gleason,group,hooded figure",https://m.media-amazon.com/images/M/MV5BMzM0YmRlOWUtZDlhOC00YWM4LTkwNWYtOTZjZTIzZTQ1Zjk3XkEyXkFqcGc@._V1_.jpg,['H. Bruce Humberstone'],"['Ralph Spence', 'Tim Whelan']","['Zasu Pitts', 'James Gleason', 'Ben Lyon']",70.0,,,,,,,,,,,,,"['March 10, 1933: (Los Angeles, California, TV premiere)', 'October 2, 1933: (Madrid)', 'June 18, 1940: (New York City, New York, TV premiere)']","['March 10, 1933: (Los Angeles, California, TV premiere)', 'October 2, 1933: (Madrid)', 'June 18, 1940: (New York City, New York, TV premiere)']",,,,,,,,,70.0,9.0,1930.0,Sunday,15,2,1,False
