Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
87. The Unchastened Woman,1925,52m,,6.0,162,,"When Caroline Knollys goes to tell her husband Husband they they are expecting, she finds him in the arms of another woman. She leaves him, not telling him of her pregnancy, and runs off to Europe where she has the baby and becomes the toast of European society. Then she returns to settle with her husband once and for all.",https://www.imdb.com/title/tt0016469/?ref_=sr_i_87,"['Louis K. Anspacher', 'Douglas Z. Doty']",['James Young'],"['Theda Bara', 'Wyndham Standing', 'Dale Fuller', 'John Miljan', 'Harry Northrup', 'Eileen Percy', 'Mayme Kelso', 'Dot Farley', 'Kate Price', 'Eric Mayne', 'Frederick Ko Vert', 'Tetsu Komai']","['Caroline Knollys', 'Hubert Knollys', 'Hildegarde Sanbury', 'Lawrence Sanbury', 'Michael Krellin', 'Emily Madden', 'Susan Ambie', None, None, None, None, None]",,,,,"November 16, 1925",['United States'],,['Chadwick Pictures Corporation'],,,1 Critic review,Some value; too many flaws,['Drama'],"['None', 'English']",,,6.0,162.0,,"society,infidelity,marriage,based on play",https://m.media-amazon.com/images/M/MV5BZWFmZjc2NzktNzNmYS00Mzc0LTkyZmUtZDliYjkyZjljMGU5XkEyXkFqcGc@._V1_.jpg,['James Young'],"['Louis K. Anspacher', 'Douglas Z. Doty']","['Theda Bara', 'Wyndham Standing', 'Dale Fuller']",52.0,,,,,,,,,,,,,"['April 26, 2015: (Silent Film Festival)']","['April 26, 2015: (Silent Film Festival)']",,,,,,,,,52.0,11.0,1920.0,Monday,12,1,1,False
88. White Fang,1925,1h,,6.1,39,,"Joe Holland, the superintendent of a gold mine, saves his invalid friend, Weadon Scott, from a pack of wolves. Frank Wilde, an executive engaged to Holland's daughter, Mollie, buys White Fang, a man-eating dog, from an Indian and matches him with a bulldog in a pit fight. Scott rescues the dog and tames him. After Mollie Holland marries Wilde, she discovers that he is robbing the mine. Mollie tells Scott of Wilde's perfidy, but Wilde escapes, blackjacking Scott and killing Holland. Orphaned, Mollie goes to the home of Judson Black, the owner of the mine. Wilde attempts to spirit her away and is killed by White Fang. Scott and Mollie eventually find happiness together.",https://www.imdb.com/title/tt0016524/?ref_=sr_i_88,"['Jack London', 'Jane Murfin']",['Laurence Trimble'],"['Strongheart the Dog', 'Theodore von Eltz', 'Ruth Dwyer', 'Matthew Betz', 'Walter Perry', 'Charles Murray', ""Tom O'Brien"", 'Steve Murphy', 'John Burch', 'Margaret McWade']","['White Fang', 'Weadon Scott', 'Mollie Holland', 'Frank Wilde', 'Joe Holland', 'Judson Black', 'Matt', ""'Beauty' Smith"", 'Bill Morry', 'Mrs. Black']",,,,,"May 24, 1925",['United States'],,['Robertson-Cole Pictures Corporation'],,,1 Critic review,"Stars Strongheart, a German Shepherd","['Adventure', 'Drama', 'Family', 'Western']","['None', 'English']",,,6.1,39.0,,"silver the wolf character,white fang the dog character,animal character name as title,wolf dog,gold mine",https://m.media-amazon.com/images/M/MV5BZmI0MzY5MGYtYjU5Ni00OTNmLTgzZTAtNzdhZjI3NmI1MDA3XkEyXkFqcGc@._V1_.jpg,['Laurence Trimble'],"['Jack London', 'Jane Murfin']","['Strongheart the Dog', 'Theodore von Eltz', 'Ruth Dwyer']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,5.0,1920.0,Sunday,10,4,1,False
89. Stella Maris,1925,1h 10m,,5.8,16,,"Stella Maris, the crippled daughter of an aristocratic couple, is brought up in tender solicitude, living in a castle midst gardens and rustic walks. Her constant companions are Walter Herold and John Risca, who provide Stella with a daily round of make-believe and fancy. John Risca, who is separated from his wife, assumes the care of a slavey named Unity Blake when his wife is sent to jail for 3 years for torturing the girl. Stella is cured by a great physician, and John declares his love for her. John's wife, released from jail, learns of his devotion to Stella and tells her that John is not free to love her. Unity, who has become devoted to John, kills his wife and then takes her own life. John comes to realize that Stella loves Herold and gives his blessing to their marriage.",https://www.imdb.com/title/tt0016396/?ref_=sr_i_89,"['Charles Brabin', 'William J. Locke', 'Mary Alice Scully']",['Charles Brabin'],"['Mary Philbin', 'Elliott Dexter', 'Gladys Brockwell', 'Jason Robards Sr.', 'Phillips Smalley', 'Lillian Lawrence', 'Robert Bolder', 'Aileen Manning']","['Stella Maris', 'John Risca', 'Louisa Risca', 'Walter Herold', 'Sir Oliver Blount', 'Lady Blount', 'Dr. Haynes', 'Mary Heaton']",,,,,"December 13, 1925",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],Awards 2 wins total,,,10,['Drama'],"['None', 'English']",,,5.8,16.0,,"remake,based on novel",https://m.media-amazon.com/images/M/MV5BOGFkMjMwNjYtZWQyOS00MTI3LWFlNjItZWZjMGQwMTcxOTcwXkEyXkFqcGc@._V1_.jpg,['Charles Brabin'],"['Charles Brabin', 'William J. Locke', 'Mary Alice Scully']","['Mary Philbin', 'Elliott Dexter', 'Gladys Brockwell']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,12.0,1920.0,Sunday,8,1,1,False
90. The Patent Leather Pug,1925,50m,,,,,"The morning after his engagement party, wealthy young New York playboy Billy Hepburn awakens, battered and bruised, but without any memory of what happened the night before. Billy's valet then informs him that he and prize fighter Battling Burke had gotten into a brawl over Billy's fiancée, and Burke won. Determined to regain his honor, Billy goes into training, with his valet's help. Billy arranges to finance a boxing match with Burke, but because Billy's father objects, the fight must take place on a raft near Coney Island. Billy finally wins the fight, thereby impressing his fiancée and winning the respect of his father.",https://www.imdb.com/title/tt0147153/?ref_=sr_i_90,['Grover Jones'],['Albert S. Rogell'],"['Billy Sullivan', 'Ruth Dwyer', 'J.P. McGowan', 'Gloria Grey', 'Vivian Vance', 'John Sinclair', 'Melbourne MacDowell', 'Kit Guard', 'Hayden Stevenson', 'Eddie Diggins']","['Billy Griffin', 'Catherine Curtis', 'James Curtis', None, None, None, None, None, None, None]",,,,,"January 1, 1926",['United States'],,['Harry J. Brown Productions'],,,,"Silent boxing programmer,",['Drama'],"['None', 'English']",,,,,,"prizefighting,melodrama",https://m.media-amazon.com/images/M/MV5BYTI0MWRkMDItMGE2Ny00ZWNmLTgwOTctMGE4MWM2NGI2YzczXkEyXkFqcGc@._V1_.jpg,['Albert S. Rogell'],['Grover Jones'],"['Billy Sullivan', 'Ruth Dwyer', 'J.P. McGowan']",50.0,,,,,,,,,,,,,"['November 23, 1925: (London, retitled)', 'June 14, 1926: (retitled)']","['November 23, 1925: (London, retitled)', 'June 14, 1926: (retitled)']",,,,,,,,,50.0,1.0,1920.0,Friday,10,1,1,
91. The Limited Mail,1925,1h 10m,,,,,"Bob Wilson, who becomes a tramp after being jilted by his fiancee, prevents the Limited Mail from being wrecked during a mountain storm and becomes fast friends with Jim Fowler, a railway mail clerk. Jim gets Bob a job on the railroad, and Bob works himself up to the position of engineer on the Limited. Both of the men fall in love with Caroline Dale, but she prefers Bob. A runaway freight runs into the Limited, and Jim is killed. Bob becomes a tramp again, making pals with an ex-convict. When the sides of a tunnel give way, Bob again prevents a train wreck and is reunited with Caroline, who is a passenger on the train. Jim's son, Bobby, is saved from drowning in a mountain stream by the ex-con, and Bob and Caroline make plans to be married.",https://www.imdb.com/title/tt0016025/?ref_=sr_i_91,"['Charles Logue', 'Elmer E. Vance', 'Darryl F. Zanuck']",['George W. Hill'],"['Monte Blue', 'Vera Reynolds', 'Willard Louis', 'Tom Gallery', 'Jack Huff', 'Eddie Gribbon', 'Otis Harlan', 'Lydia Yeamans Titus']","['Bob Wilson', 'Caroline Dale', 'Joe Potts', 'Jim Fowler', 'Bobby Fowler', ""'Spike' Nelson"", 'Mr. Joffrey', ""Mrs. O'Leary""]",,,,,"September 5, 1925",['United States'],"['Royal Gorge, Colorado, USA']",['Warner Bros.'],,,,,['Drama'],['English'],,,,,,"railroad,colorado,train,melodrama,based on play",https://m.media-amazon.com/images/M/MV5BNjM0MThjOGItNzNlZC00NjZkLTgxYWItZjE4MDA3YjY4OTJjXkEyXkFqcGc@._V1_.jpg,['George W. Hill'],"['Charles Logue', 'Elmer E. Vance', 'Darryl F. Zanuck']","['Monte Blue', 'Vera Reynolds', 'Willard Louis']",70.0,,,,,,,,,,,,,"['August 31, 1925: (New York City, New York)']","['August 31, 1925: (New York City, New York)']",,,,,,,,,70.0,9.0,1920.0,Saturday,8,1,1,
92. Sally,1925,1h 30m,,6.9,20,,"Sally works at a cafe resort in Paris. After dancing at the cafe, Otis, an American theatrical agent, convinces her to pose as a Russian dancer. After being unmasked, she is offered a contract on Broadway.",https://www.imdb.com/title/tt0016307/?ref_=sr_i_92,"['Guy Bolton', 'Clifford Grey', 'June Mathis']",['Alfred E. Green'],"['Colleen Moore', 'Lloyd Hughes', 'Leon Errol', 'Dan Mason', 'John T. Murray', 'Eva Novak', 'Ray Hallor', 'Carlo Schipa', 'Myrtle Stedman', 'E.H. Calvert', 'Louise Beaudet', 'Richard Arlen', 'Joyce Compton', 'Betsy Ann Hisle']","['Sally', 'Blair Farquar', 'Duke of Checkergovinia', 'Pops Shendorf', 'Otis Hooper', 'Rosie Lafferty', 'Jimmy Spelvin', 'Sascha Commuski', 'Mrs. Ten Brock', 'Richard Farquar', 'Madame Julie Du Fay', 'Minor Role', 'Minor Role', 'Little Girl']",,,,"$207,300","March 29, 1925",['United States'],,['First National Pictures'],Awards 2 wins total,,1 Critic review,10,['Comedy'],"['None', 'English']",,,6.9,20.0,,"american,dancer,florenz ziegfeld,society,orphan",https://m.media-amazon.com/images/M/MV5BMGRiMTJjZmMtNTNmMy00YTFjLWExNjYtZTc2MDc3OTkwOTc4XkEyXkFqcGc@._V1_.jpg,['Alfred E. Green'],"['Guy Bolton', 'Clifford Grey', 'June Mathis']","['Colleen Moore', 'Lloyd Hughes', 'Leon Errol']",90.0,,,,,,,,,,,,,"['March 15, 1925: (New York City, New York)']","['March 15, 1925: (New York City, New York)']",,,207300.0,,,,,,90.0,3.0,1920.0,Sunday,14,1,1,False
93. Lazybones,1925,1h 25m,Passed,7.2,624,,"Steve Tuttle, the titular lazybones, takes on the responsibility of raising a fatherless girl, causing a scandal in his small town. Many years later, having returned from World War I, he discovers that he loves the grown-up girl.",https://www.imdb.com/title/tt0016013/?ref_=sr_i_93,"['Owen Davis', 'Frances Marion']",['Frank Borzage'],"['Buck Jones', 'Madge Bellamy', 'Virginia Marshall', 'Edythe Chapman', 'Leslie Fenton', 'Jane Novak', 'Emily Fitzroy', 'Zasu Pitts', 'William Bailey']","['Steve Tuttle aka Lazybones', 'Kit', 'Kit as a Young Girl', 'Mrs. Tuttle', 'Dick Ritchie', 'Agnes Fanning', 'Mrs. Fanning', 'Ruth Fanning', 'Elmer Ballister']",,,,,"November 6, 1925",['United States'],,['Fox Film Corporation'],,,6 Critic reviews,Buck Jones and Zasu Pitts Are Terrific,"['Action', 'Comedy', 'Drama', 'Romance', 'War']",['English'],,,7.2,624.0,Passed,"small town gossip,small town americana,year 1905,mother son relationship,mother daughter relationship",https://m.media-amazon.com/images/M/MV5BNGYzNzYwOTUtZTc3Mi00YzM4LThjNGMtMjkwN2NkNjg2OTgzXkEyXkFqcGc@._V1_.jpg,['Frank Borzage'],"['Owen Davis', 'Frances Marion']","['Buck Jones', 'Madge Bellamy', 'Virginia Marshall']",85.0,,,,,,,,,,,,,"['December 24, 1926: (Madrid)']","['December 24, 1926: (Madrid)']",,,,,,,,,85.0,11.0,1920.0,Friday,9,5,1,False
94. Hatsukoi,1925,,,,,,,https://www.imdb.com/title/tt0015894/?ref_=sr_i_94,,['Heinosuke Gosho'],,,,,,,,['Japan'],,,,,,,[],['None'],,,,,,,,['Heinosuke Gosho'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,
95. The Sporting Venus,1925,1h 6m,,7.9,122,,A rich heiress falls in love with a medical student despite being engaged to a foreign prince.,https://www.imdb.com/title/tt0016390/?ref_=sr_i_95,"['Gerald Beaumont', 'Thomas J. Geraghty']",['Marshall Neilan'],"['Blanche Sweet', 'Ronald Colman', 'Lew Cody', 'Josephine Crowell', 'Edward Martindel', 'Kate Price', 'Hank Mann', 'Arthur Hoyt', 'George Fawcett', 'Clark Gable', 'Gwen Lee', 'Lon Poff', 'Marilyn Warner']","['Lady Gwendolyn', 'Donald MacAllan', 'Prince Carlos', 'Countess Van Alstyne', 'Sir Alfred Grayle', 'Housekeeper', ""Carlos' Valet"", 'Detective', 'Father', 'Extra', 'Extra', 'Financier', 'Extra']",,,,,"April 13, 1925",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn Pictures Corporation'],,,,Blanche Sweet as a Nightclub Queen,"['Drama', 'Romance']","['None', 'English']",,,7.9,122.0,,"student,wealth,england,doctor,gambling",https://m.media-amazon.com/images/M/MV5BMjE0Mjg1OTU0Nl5BMl5BanBnXkFtZTgwNDgwMTYxMjE@._V1_.jpg,['Marshall Neilan'],"['Gerald Beaumont', 'Thomas J. Geraghty']","['Blanche Sweet', 'Ronald Colman', 'Lew Cody']",66.0,,,,,,,,,,,,,"['May 20, 1926: (Belgrade, premiere)']","['May 20, 1926: (Belgrade, premiere)']",,,,,,,,,66.0,4.0,1920.0,Monday,13,2,1,False
96. The Waltz Dream,1925,2h 4m,,6.0,72,,"The story tells how Count Preyn is artfully trapped into a marriage with the cold, unemotional princess of Flausenburg. Poor Count Preyn, with his bubbling Viennese disposition, finds himself lost in the cold atmosphere of the Flausenburg court. On his wedding night he rushes away in desperation and finds a pretty Viennese orchestra leader in a cafe. A romance ensues, the girl never suspecting that he is the prince consort. The girl, Franzi, is hired to teach the princess the modern arts in order to win her husband's love. Right up to the last she is unaware that it is her lover that she is helping to win back for his princess wife.",https://www.imdb.com/title/tt0016499/?ref_=sr_i_96,"['Marian Ainslee', 'Felix Dormann', 'Norbert Falk']",['Ludwig Berger'],"['Willy Fritsch', 'Mady Christians', 'Xenia Desni', 'Lydia Potechina', 'Mathilde Sussin', 'Karl Beckersachs', 'Julius Falkenstein', 'Hans Brausewetter', 'Jakob Tiedtke', 'Lucie Höflich']","['Nicholas Count Preyn', 'Princess Alix', 'Franzi Steingruber', 'Steffi, Bassistin', 'Frl. von Koeckeritz', 'Archduke Peter Franz', 'Rockhoff von Hoffrock', 'Der Pikkolo', 'Eberhard XXIII von Flausenthurm', None]",,,,,"September 12, 1926",['Germany'],,['Universum Film (UFA)'],Awards 1 win total,,1 Critic review,10,"['Drama', 'Romance']","['None', 'German']",,,6.0,72.0,,based on novel,https://m.media-amazon.com/images/M/MV5BNDcyNWQyYWItYzU2Yy00OGFiLWE3OWMtNTA2YTFmYTkzYzQyXkEyXkFqcGc@._V1_.jpg,['Ludwig Berger'],"['Marian Ainslee', 'Felix Dormann', 'Norbert Falk']","['Willy Fritsch', 'Mady Christians', 'Xenia Desni']",124.0,,,,,,,,,,,,,"['December 18, 1925: (Berlin)']","['December 18, 1925: (Berlin)']",,,,,,,,,124.0,9.0,1920.0,Sunday,10,2,1,False
97. The Green Archer,1925,3h 20m,,5.0,41,,"A young woman who believes a recluse millionaire has kidnapped and for eighteen years has held prisoner another young woman, tries to prove her suspicion by searching the millionaire's estate. Her quest leads her into numerous hazardous adventures and into a romance with a young officer of state troops. During the hunt several persons are killed by a mysterious archer, whose identity is learned when the millionaire's castle is finally besieged. The girl's romance leads to her marriage with the troop officer.",https://www.imdb.com/title/tt0015882/?ref_=sr_i_97,"['Frank Leon Smith', 'Edgar Wallace']",['Spencer Gordon Bennet'],"['Allene Ray', 'Walter Miller', 'Burr McIntosh', 'Frank Lackteen', 'Dorothy Janis', 'Stephen Grattan', 'William R. Randall', 'Walter P. Lewis', 'Wally Oettel', 'Tom Cameron', 'Ray Allen', 'Jack Tanner']","['Valerie Howett', 'Jim Featherstone', 'Abel Bellamy', 'Julius Savini', 'Gay Savini', 'Walter Howett', 'John Wood', 'Cold Harbor Smith', 'Spike Holland', 'Butler', 'Elaine Holding', 'Creager']",,,,,"December 6, 1925",['United States'],"['Pyramid Pictures Studios, Astoria, Queens, New York City, New York, USA (Studio)']",['Pathé Exchange'],,,,Castle on the Hudson,"['Superhero', 'Action', 'Adventure']",['English'],,,5.0,41.0,,"superhero action,superhero,serial,based on book",https://m.media-amazon.com/images/M/MV5BMzEzMjJmZDUtMWEzNy00OTdkLWExNzYtY2Y1NDUyYzNiMjc5XkEyXkFqcGc@._V1_.jpg,['Spencer Gordon Bennet'],"['Frank Leon Smith', 'Edgar Wallace']","['Allene Ray', 'Walter Miller', 'Burr McIntosh']",200.0,,,,,,,,,,,,,"['December 13, 1925: (episode 2)', 'December 20, 1925: (episode 3)', 'December 27, 1925: (episode 4)', 'January 3, 1926: (episode 5)']","['December 13, 1925: (episode 2)', 'December 20, 1925: (episode 3)', 'December 27, 1925: (episode 4)', 'January 3, 1926: (episode 5)']",,,,,,,,,200.0,12.0,1920.0,Sunday,12,3,1,False
98. The Knight of the Rose,1925,1h 45m,,6.0,148,,"While her husband illustrated himself in the war, the Maréchale de Werdenberg took comfort in the arms of the young Octavian and tried to arrange the affairs of his cousin, the Baron Ochs, by introducing him to a young girl.",https://www.imdb.com/title/tt0017338/?ref_=sr_i_98,"['Louis Nerz', 'Hugo von Hofmannsthal', 'Robert Wiene']",['Robert Wiene'],"['Michael Bohnen', 'Huguette Duflos', 'Paul Hartmann', 'Jaque Catelain', 'Elly Felicie Berger', 'Carmen Cartellieri', 'Karl Forest', 'Friedrich Feher']","['Baron Ochs auf Lerchenau', ""Countess Maria Theresia von Werdenberg (The 'Marschallin')"", 'Der Marschall', 'Octavian', 'Sophie', 'Annina', 'Herr von Faninal', 'Valzacchi']",,,,,"January 10, 1926",['Austria'],"['Schloßtheater Schönbrunn, Vienna, Austria']",['Pan-Film'],,,2 Critic reviews,Grandiose German Costume film And Teutonic Film Operetta,['Comedy'],"['None', 'German']",,,6.0,148.0,,"partially lost film,based on opera",https://m.media-amazon.com/images/M/MV5BMTk4NjE3MTA0MF5BMl5BanBnXkFtZTgwMjQxMTYxMjE@._V1_.jpg,['Robert Wiene'],"['Louis Nerz', 'Hugo von Hofmannsthal', 'Robert Wiene']","['Michael Bohnen', 'Huguette Duflos', 'Paul Hartmann']",105.0,,,,,,,,,,,,,"['December 10, 1925: (Vienna)', 'January 10, 1926: (Dresden)']","['December 10, 1925: (Vienna)', 'January 10, 1926: (Dresden)']",,,,,,,,,105.0,1.0,1920.0,Sunday,8,1,1,False
99. Lord Jim,1925,1h 10m,,5.2,51,,"Because he deserted his ship and passengers during a collision at sea, a ship's mate loses his certification. Unable to find work at sea, he takes a job at a trading post, and eventually works his way up to managing the business. He falls in love with the owner's daughter, and shares leadership of the local village with the son of the Rajah. One day, however, a band of pirates attacks the village, and the man is astonished to see that the pirates are none other than the tyrannical captain of his former ship and his crew.",https://www.imdb.com/title/tt0016037/?ref_=sr_i_99,"['Joseph Conrad', 'George C. Hull', 'John Russell']",['Victor Fleming'],"['Percy Marmont', 'Shirley Mason', 'Noah Beery', 'Raymond Hatton', 'Joseph J. Dowling', 'George Magrill', 'Nick De Ruiz', 'J. Gunnis Davis', 'Jules Cowles', 'Duke Kahanamoku', 'Ernie Adams', 'Joseph W. Girard', 'William Henry', 'Chris-Pin Martin', 'Lew Meehan', 'Evelyn Selbie', 'Harry Tenbrook']","['Lord Jim', 'Jewel', 'Capt. Brown', 'Cornelius', 'Stein', 'Dain Waris', 'Sultan', 'Scoggins', 'Yankee Joe', 'Tamb Itam', 'Patna Seaman', 'Courtroom Spectator', 'Street Urchin', ""One of Brown's Crewmen"", 'Sailor Who Kicks Dog', ""Sultan's Wife"", 'Sailor Who Goes for Water']",,,,,"December 14, 1925",['United States'],,['Paramount Pictures'],Awards 2 wins total,,3 Critic reviews,Cowardice and Consequences,['Drama'],"['None', 'English']",,,5.2,51.0,,"character name as title,based on novel",https://m.media-amazon.com/images/M/MV5BOGQyYTA4N2EtNTQ3Zi00ODZhLTkwOTEtY2NkYzgyNWJiYjIzXkEyXkFqcGc@._V1_.jpg,['Victor Fleming'],"['Joseph Conrad', 'George C. Hull', 'John Russell']","['Percy Marmont', 'Shirley Mason', 'Noah Beery']",70.0,,,,,,,,,,,,,"['November 15, 1925: (New York City, New York)', 'February 5, 1926: (London)', 'March 3, 2025: (Cinemateca Portuguesa - Museu do Cinema)']","['November 15, 1925: (New York City, New York)', 'February 5, 1926: (London)', 'March 3, 2025: (Cinemateca Portuguesa - Museu do Cinema)']",,,,,,,,,70.0,12.0,1920.0,Monday,17,1,1,False
100. The Lucky Devil,1925,1h 3m,Passed,6.4,54,,"Randy Farman, who demonstrates camping outfits in a department store, wins a racing car in a raffle and sets out for the West. He runs out of gas, loses all his money, and falls in love with a girl called Doris, who, accompanied by her aunt, is on her way to Nampa City to claim an inheritance. Arriving at their destination, Doris and her aunt discover that the uncle, who sent for them, is locked up in the crazy house, having invented the entire story of the bequest. Randy enters an exhibition fight with the champion boxer and stays long enough to win the entrance fee for an automobile race at the county fair. The sheriff has attached Randy's car for nonpayment of a hotel bill, and Randy must drive the entire race with the sheriff in the seat beside him. Randy wins the race, a substantial prize, and Doris' love.",https://www.imdb.com/title/tt0016051/?ref_=sr_i_100,"['Byron Morgan', 'Townsend Martin']",['Frank Tuttle'],"['Richard Dix', 'Esther Ralston', 'Edna May Oliver', 'Thomas Findley', 'Anthony Jowitt', 'Joseph Burke', 'Mary Foy', 'Gunboat Smith', 'Charles Sellon', 'Charles Hammond', 'Charles Mcdonald', 'George Webb', 'Eddie James', 'Jack La Rue']","['Randy Farnum', 'Doris McDee', 'Mrs. McDee', 'Franklyne Sr', 'Rudolph Franklyne', 'The Professor', 'Mrs. Hunt', 'Sailor Sheldon', 'Sheriff', 'Tobias Sedgmore', 'Tom Barrity', ""'Frenchy' Rogers"", ""'Dutch' Oldham"", 'Prizefight Attendant']",,,,,"July 13, 1925",['United States'],"['Lakewood, New Jersey, USA']",['Paramount Pictures'],,,4 Critic reviews,Loads of rollicking fun that moves like greased lightning!,"['Action', 'Comedy', 'Drama']","['None', 'English']",,,6.4,54.0,Passed,"motorcycle cop,speeding ticket,carnival,carnival barker,damsel in distress",https://m.media-amazon.com/images/M/MV5BNTUwNGY4ZmYtNmE3MS00NDFiLWJlZjAtZWYwYzNhOTA3NjczXkEyXkFqcGc@._V1_.jpg,['Frank Tuttle'],"['Byron Morgan', 'Townsend Martin']","['Richard Dix', 'Esther Ralston', 'Edna May Oliver']",63.0,,,,,,,,,,,,,"['July 7, 1925: (New York City, New York)']","['July 7, 1925: (New York City, New York)']",,,,,,,,,63.0,7.0,1920.0,Monday,14,3,1,False
101. East Lynne,1925,1h 54m,,6.7,30,,"When wealthy young Englishman Archibald Carlyle buys the debt-ridden estate of Lord Mount-Severn, he persuades the late lord's daughter, Lady Isabel, to marry him. Years pass. A villager, father of a wayward girl, is murdered, and Richard Hare, brother of Archibald's onetime sweetheart Barbara, is accused. Barbara meets Archibald privately to seek his intercession on her brother's behalf, and Sir Francis persuades Isabel that the two are lovers. Francis and Isabel go abroad together, but Francis soon casts her off, and Isabel returns to England, being reported dead in an automobile accident. Archibald marries Barbara. One of Isabel's children becomes ill; disguised as a nurse, she goes to him and saves his life. Isabel herself becomes ill and dies, being recognized, at last, by Archibald, who keeps her secret.",https://www.imdb.com/title/tt0015775/?ref_=sr_i_101,"['Lenore J. Coffee', 'Emmett J. Flynn', 'Mrs. Henry Wood']",['Emmett J. Flynn'],"['Alma Rubens', 'Edmund Lowe', 'Lou Tellegen', 'Frank Keenan', 'Marjorie Daw', 'Leslie Fenton', 'Belle Bennett', 'Paul Panzer', 'Lydia Knott', 'Harry Seymour', 'Richard Headrick', 'Virginia Marshall', 'Martha Mattox', 'Eric Mayne', 'Gus Leonard']","['Lady Isabel', 'Archibald Carlyle', 'Sir Francis Levison', 'Chief Justice Hare', 'Barbara Hare', 'Richard Hare', 'Afy Hallijohn', 'Mr. Hallijohn', 'Mrs. Hare', 'Mr. Dill', 'Willie Carlyle', 'Little Isabel', 'Cornelia Carlyle', 'Earl of Mount-Severn', 'Violinist']",,,,"$1,000,000","November 23, 1925",['United States'],,['Fox Film Corporation'],,,,10,['Drama'],"['None', 'English']",,,6.7,30.0,,"melodrama,based on novel,based on play",https://m.media-amazon.com/images/M/MV5BZjk2YWI1YzQtNjBjMi00NzQ1LWFlZWUtODEyZDk1MWE0NDBkXkEyXkFqcGc@._V1_.jpg,['Emmett J. Flynn'],"['Lenore J. Coffee', 'Emmett J. Flynn', 'Mrs. Henry Wood']","['Alma Rubens', 'Edmund Lowe', 'Lou Tellegen']",114.0,,,,,,,,,,,,,,,,,1000000.0,,,,,,114.0,11.0,1920.0,Monday,15,1,1,False
102. The Ancient Highway,1925,1h,,6.7,18,,"Long thought dead, young Clifton Brant returns to his small town along the St. Lawrence River in Canada, after traveling around the world. He has come back to take revenge on millionaire Ivan Hurd, who has cheated his father. Hurd, however, sends the cops after Clifton, who manages to escape via ""The Ancient Highway"". He meets and falls for beautiful Antoinette St. Ives, who has also been taken advantage of by Hurd. Together, they hatch a plan by which they can both get their revenge.",https://www.imdb.com/title/tt0015572/?ref_=sr_i_102,"['James Oliver Curwood', 'James Shelley Hamilton', 'Eve Unsell']",['Irvin Willat'],"['Jack Holt', 'Billie Dove', 'Montagu Love', 'Stanley Taylor', 'Lloyd Whitlock', 'William A. Carroll', 'Marjorie Bonner', 'Christian J. Frank']","['Cliff Brant', 'Antoinette St. Ives', 'Ivan Hurd', 'Gaspard St. Ives', 'John Denis', 'Ambrose', 'Angel Fanchon', 'George Bolden']",,,,,"November 8, 1925",['United States'],"['Leavenworth, Washington, USA (L.Graham)']",['Paramount Pictures'],,,1 Critic review,10,['Adventure'],"['None', 'English']",,,6.7,18.0,,"canoe,quebec,st. lawrence river,canada,revenge",https://m.media-amazon.com/images/M/MV5BY2Y5NWVlNzYtNTIyOC00MjQ4LWFhYTgtMDVlN2Q0MzYyYWFkXkEyXkFqcGc@._V1_.jpg,['Irvin Willat'],"['James Oliver Curwood', 'James Shelley Hamilton', 'Eve Unsell']","['Jack Holt', 'Billie Dove', 'Montagu Love']",60.0,,,,,,,,,,,,,"['April 16, 1926: (London)']","['April 16, 1926: (London)']",,,,,,,,,60.0,11.0,1920.0,Sunday,8,1,1,False
