Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
55. Sodom and Gomorrah,1922,2h 30m,,5.9,268,,"When the old multimillionaire Jackson Harber wants to marry the young model Mary, she hesitates, but her mother convinces her that this is her chance to lead a life in luxury and leisure. The engagement is celebrated with an extravagant party at his estate, which is a gigantic palace and park in oriental style. His son Eduard arrives from Cambridge, accompanied by a priest, who is his tutor. The priest is disgusted by the bacchanalian reveling and womanizing going on everywhere. Mary's adorer, the sculptor Harry Lighton, tries to convince her to break the engagement. When she refuses, he shoots himself and is seriously injured. Mary falls asleep and is transported in her dream to the Biblical story of Sodom and Gomorrah. In the dream she sees herself as the wife of Lot, leaving her husband to play a central role in the excessive rites of the goddess Astarte. An angel arrives and leads Lot and his wife out of Sodom, just when the city starts to collapse. Lot's wife cannot resist looking back, and is because of her disobedience converted into a pillar of salt. The dream opens the eyes of Mary, and when she wakens, she leaves the party and hastens to Harry in the hospital.",https://www.imdb.com/title/tt0013619/?ref_=sr_i_55,"['Michael Curtiz', 'Ladislaus Vajda']",['Michael Curtiz'],"['Georg Reimers', 'Victor Varconi', 'Lucy Doraine', 'Erika Wagner', 'Walter Slezak', 'Kurt Ehrle', 'Paul Askonas', 'Richard Berczeller', 'Gyula Szöreghy', 'Franz Herterich', 'Béla Balázs', 'Willi Forst', 'Leo Slezak', 'Hans Thimig']","['Mr. Jackson Harber', 'Priester des Lyzeums - Engel des Herrn', 'Mary Conway', 'Mrs. Agathe Conway - Marys Mutter', 'Eduard Harber - Student am Cambridge-Lyzeum', 'Harry Lighton - Bildhauer', None, 'Lot', None, None, 'Extra', 'Extra', None, None]",,,,,"March 26, 1923",['Austria'],"['Vienna, Austria']",['Sascha-Film'],,,4 Critic reviews,Michael Curtiz demonstrates impressive filmmaking capabilities in this biblical epic.,['Drama'],['None'],,,5.9,268.0,,"middle east,statue,sodom,sodom and gomorrah,gomorrah",https://m.media-amazon.com/images/M/MV5BYjQ4NTdkZmItYzJhZi00NjlmLWE5OGYtOWI1MmFlYWJmNTE4XkEyXkFqcGc@._V1_.jpg,['Michael Curtiz'],"['Michael Curtiz', 'Ladislaus Vajda']","['Georg Reimers', 'Victor Varconi', 'Lucy Doraine']",150.0,Mild,Mild,,,Mild,,,,,,,,,,,,,,,,,,150.0,3.0,1920.0,Monday,14,1,1,False
56. More to Be Pitied Than Scorned,1922,58m,Passed,,,,"An actor, Julian Lorraine (J. Frank Glendon), mistakenly believes his wife Viola Lorraine (Alice Day) has been unfaithful. Complications and tears and scorn follow.",https://www.imdb.com/title/tt0013405/?ref_=sr_i_56,['Charles E. Blaney'],['Edward LeSaint'],"['J. Frank Glendon', 'Rosemary Theby', 'Philo McCullough', 'Gordon Griffith', 'Alice Lake', 'Josephine Adair']","['Julian Lorraine', 'Josephine Clifford', 'Vincent Grant', 'Troubles', 'Viola Lorraine', 'Ruth Lorraine']","$20,000 (estimated)",,,,"August 20, 1922",['United States'],"['Columbia/Sunset Gower Studios - 1438 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['Waldorf Pictures Corporation'],,,,,"['Drama', 'Romance']",['None'],,,,,Passed,wife,https://m.media-amazon.com/images/M/MV5BZGYyYjFjZjYtZTQ5ZC00ODA5LThiNTItMWJjOGYwNjllMzc0XkEyXkFqcGc@._V1_.jpg,['Edward LeSaint'],['Charles E. Blaney'],"['J. Frank Glendon', 'Rosemary Theby', 'Philo McCullough']",58.0,,,,,,,,,,,,,,,20000.0,,,,,,,,58.0,8.0,1920.0,Sunday,6,2,1,
57. One Exciting Night,1922,2h 8m,Not Rated,5.2,219,,"A young orphan girl, courted by an unpleasant older wealthy man who has a hold over her adoptive mother, falls in love with a young stranger at a party. Odd noises begin to be heard as a group of bootleggers clandestinely try to get away with their hidden loot. One of them is killed and the young man is suspected of being the killer.",https://www.imdb.com/title/tt0013458/?ref_=sr_i_57,['D.W. Griffith'],['D.W. Griffith'],"['Carol Dempster', 'Henry Hull', 'Porter Strong', 'Morgan Wallace', 'Charles Croker-King', 'Margaret Dale', 'Frank Sheridan', 'Frank Wunderlee', 'Grace Griswold', 'Irma Harrison', 'Herbert Sutch', 'Percy Carr', 'Charles Emmett Mack']","['Agnes Harrington', 'John Fairfax', 'Romeo Washington', 'J. Wilson Rockmaine', 'The Neighbor', 'Mrs. Harrington', 'Detective', 'Samuel Jones', 'Auntie Fairfax', 'The Maid', 'Clary Johnson', 'The Butler', 'A Guest']","$267,000 (estimated)",,,,"October 2, 1922",['United States'],"['Westchester, Bronx, New York City, New York, USA']",['D.W. Griffith Productions'],,,2 Critic reviews,The Answer is Blowing in the Wind,"['Comedy', 'Horror', 'Mystery']","['None', 'English']",,,5.2,219.0,Not Rated,"old dark house,spoof",https://m.media-amazon.com/images/M/MV5BNGEyZGI4YzUtMDNlMC00YzUxLTllZTItMTNmYTFiMjJiN2NjXkEyXkFqcGc@._V1_.jpg,['D.W. Griffith'],['D.W. Griffith'],"['Carol Dempster', 'Henry Hull', 'Porter Strong']",128.0,,,,,,,,,,,,,,,267000.0,,,,,,,,128.0,10.0,1920.0,Monday,13,3,1,False
58. Sisters,1922,1h 10m,,6.8,10,,"Cherry, the youngest daughter of Dr. Strickland, marries Martin Lloyd; and Peter, a neighbor who was in love with her, unhappily begins a world tour. Returning home, Peter finds that the doctor has died, leaving the older daughter, Alix, alone; and he marries her out of desperation. Cherry, unhappy with her marriage, leaves her husband and comes to live with her sister and Peter; learning that Peter still loves her, Cherry agrees to run away with him, but they are discovered by his wife and upbraided. Martin is injured in a logging camp accident, and Cherry, realizing that she still loves her husband, goes to him. Peter resolves to free Alix, but she forgives him and they agree to start anew.",https://www.imdb.com/title/tt0164890/?ref_=sr_i_58,"['Stuart Heisler', 'J.W. McConaughty', 'Kathleen Norris']",['Albert Capellani'],"['Seena Owen', 'Gladys Leslie', 'Mildred Arden', 'Matt Moore', 'Joe King', 'Tom Guise', 'Robert Schable', 'Frances Miller', 'Fred Miller']","['Alix Strickland', 'Cherry Strickland', 'Anna Little', 'Peter Joyce', 'Martin Lloyd', 'Dr. Strickland', 'Justin Little', 'Colored Mammy', 'Colored Servant']",,,,,"April 2, 1922",['United States'],,['International Film Service'],Awards 1 win total,,1 Critic review,"Seena Owen, Matt Moore & Gladys Leslie",['Drama'],"['None', 'English']",,,6.8,10.0,,"domestic,lumber camp",https://m.media-amazon.com/images/M/MV5BNjBlMGI2NTctNWY0Mi00NDdkLTg2MDEtMTg2NGRlNWE1ZDBkXkEyXkFqcGc@._V1_.jpg,['Albert Capellani'],"['Stuart Heisler', 'J.W. McConaughty', 'Kathleen Norris']","['Seena Owen', 'Gladys Leslie', 'Mildred Arden']",70.0,,,,,,,,,,,,,"['July 3, 1922: (Regina, Saskatchewan)']","['July 3, 1922: (Regina, Saskatchewan)']",,,,,,,,,70.0,4.0,1920.0,Sunday,9,1,1,False
59. The Darling of the Rich,1922,1h,,,,,"When Charmion Winship is left penniless by her father, she travels to New York and there is hired by a gang of crooks to pose as a princess who is selling her jewels for relief money. A rich suitor and former admirer are rivals, and the latter, who once saved her life, wins her hand.",https://www.imdb.com/title/tt0013052/?ref_=sr_i_59,"['Dorothy Farnum', 'Leonard Merrick', 'Michael Morton']",['John G. Adolfi'],"['Betty Blythe', 'Gladys Leslie', 'Jane Jennings', 'Montagu Love', 'Charles K. Gerrard', 'Leslie Austin', 'Julia Swayne Gordon', 'Albert Hackett', 'Walter Walker', 'A. Gowin', 'Rita Maurice']","['Charmion Winship', 'Lizzie Callahan', 'Jane Winship', 'Peyton Martin', 'Torrence Welch', 'Mason Lawrence', 'Dippy Helen', 'Fred Winship', 'Mike Callahan', 'Detective', 'The Baby']",,,,,"January 15, 1923",['United States'],,['Betty Blythe Productions'],,,,,"['Crime', 'Drama']","['None', 'English']",,,,,,"jewel thieves,new york city,melodrama,based on play",https://m.media-amazon.com/images/M/MV5BMjViZTM5MTQtMTJiMS00ZTQ4LTliNGQtODA4MGIzNTBkZGRlXkEyXkFqcGc@._V1_.jpg,['John G. Adolfi'],"['Dorothy Farnum', 'Leonard Merrick', 'Michael Morton']","['Betty Blythe', 'Gladys Leslie', 'Jane Jennings']",60.0,,,,,,,,,,,,,"['December 6, 1922: (New York City, premiere)']","['December 6, 1922: (New York City, premiere)']",,,,,,,,,60.0,1.0,1920.0,Monday,11,2,1,
60. Dusk to Dawn,1922,1h,Not Rated,5.4,25,,A young woman's split personality creates a complicated life.,https://www.imdb.com/title/tt0013091/?ref_=sr_i_60,"['Frank Howard Clark', 'Katherine Hill']",['King Vidor'],"['Florence Vidor', 'Jack Mulhall', 'Truman Van Dyke', 'James Neill', 'Lydia Knott', 'Herbert Fortier', 'Norris Johnson', 'Nellie Anderson', 'Sidney Franklin', 'Peter Burke']","['Marjorie Latham', 'Philip Randall', 'Ralph Latham', 'John Latham', 'Mrs. Latham', 'Mark Randall', 'Babette', 'Marua', 'Nadar Gungi', 'Itjah Nyhal Singh']",,,,,"September 2, 1922",['United States'],,['Florence Vidor Productions'],,,,10,['Drama'],['None'],,,5.4,25.0,Not Rated,"high society,india,young",https://m.media-amazon.com/images/M/MV5BZmM3NzZkYjktZDEyMC00ZWU5LTgyNjEtNTAwNjc5NGIyOGMwXkEyXkFqcGc@._V1_.jpg,['King Vidor'],"['Frank Howard Clark', 'Katherine Hill']","['Florence Vidor', 'Jack Mulhall', 'Truman Van Dyke']",60.0,,,,,,,,,,,,,"['August 27, 1922: (New York City, New York)']","['August 27, 1922: (New York City, New York)']",,,,,,,,,60.0,9.0,1920.0,Saturday,10,1,1,False
61. Thirty Days,1922,50m,Passed,,,,"After being innocently friendly with an Italian woman, John Floyd tries to escape the wrath of Giacomo, her jealous husband, by having himself sentenced to jail for thirty days. But Giacomo also is sent to jail, and both are released at the same time. John explains matters to his fiancée, Lucille, and Giacomo is put on a ship before he can harm John.",https://www.imdb.com/title/tt0013669/?ref_=sr_i_61,"['Clayton Hamilton', 'Augustus Thomas', 'Walter Woods']",['James Cruze'],"['Wallace Reid', 'Wanda Hawley', 'Charles Ogle', 'Cyril Chadwick', 'Herschel Mayall', 'Helen Dunbar', 'Carmen Phillips', 'Kalla Pasha', 'Robert Brower']","['John Floyd', 'Lucille Ledyard', 'Judge Hooker', 'Huntley Palmer', 'Giacomo Polenta', 'Mrs. Floyd', 'Carlotta', 'Warden', 'Professor Huxley']",,,,,"February 18, 1924",['United States'],,['Paramount Pictures'],,,1 Critic review,Energetic hilarious slapstick,"['Farce', 'Comedy']","['None', 'English']",,,,,Passed,"farce comedy,based on a stage play,prison",https://m.media-amazon.com/images/M/MV5BMjg5ZGNhZWQtNDc1OS00YzYxLTgwYjctNjczODI5ZTliYmFjXkEyXkFqcGc@._V1_.jpg,['James Cruze'],"['Clayton Hamilton', 'Augustus Thomas', 'Walter Woods']","['Wallace Reid', 'Wanda Hawley', 'Charles Ogle']",50.0,,,,,,,,,,,,,"['December 10, 1922: (New York City, New York, premiere)']","['December 10, 1922: (New York City, New York, premiere)']",,,,,,,,,50.0,2.0,1920.0,Monday,9,2,1,
62. Os Faroleiros,1922,1h 12m,,6.4,80,,"In a community of fishermen, a love triangle stands out, whose conflict culminates in a lighthouse isolated from the coast.",https://www.imdb.com/title/tt0013118/?ref_=sr_i_62,['Maurice Mariaud'],['Maurice Mariaud'],"['Maurice Mariaud', 'Alberto de Castro Neves', 'Augusto Machado', 'Casimiro Tristão', 'Sebastião Ribeiro', 'Sofía Santos', 'Abegaida De Almeida', 'Maria Sampaio']","['João Vidal', 'Antonio Gaspar', 'O Cabo de Mar', 'O Pae de Rosa', 'Taberneiro', 'Maria, Mãe de Antonio', 'Rosa', 'Maria Ana']",,,,,"July 12, 1922",['Portugal'],"['Costa da Caparica, Portugal']",['Caldevilla Films'],,,2 Critic reviews,land of poverty and religion - and realistic films,['Drama'],['None'],,,6.4,80.0,,"tempest,sea faring,love,lighthouse",https://m.media-amazon.com/images/M/MV5BZDdkMDIwNzktNDBmOC00NjZiLWFkMzAtMjY2ZjlmZTg1NGIwXkEyXkFqcGc@._V1_.jpg,['Maurice Mariaud'],['Maurice Mariaud'],"['Maurice Mariaud', 'Alberto de Castro Neves', 'Augusto Machado']",72.0,,,,,,,,,,,,,"['December 11, 2019: (limited)', 'March 22, 2023: (Porto, Batalha Centro de Cinema)']","['December 11, 2019: (limited)', 'March 22, 2023: (Porto, Batalha Centro de Cinema)']",,,,,,,,,72.0,7.0,1920.0,Wednesday,8,1,1,False
63. Sleeping Beauty,1922,,,6.1,13,,,https://www.imdb.com/title/tt1233517/?ref_=sr_i_63,['Charles Perrault'],['Stéphane Passet'],"['Simone Vaudry', 'Odette Mallet', 'Dornay', 'Lili Damita', 'Kowska', 'Roselly', 'Christine Kerf']","['Primerose', 'La Princesse', 'Le Roi', 'Le Prince', 'La Reine', 'La fée Yolande', 'La fée Carabosse']",,,,,,['France'],,['Azur'],,,,10,[],"['None', 'French']",,,6.1,13.0,,fairy tale,,['Stéphane Passet'],['Charles Perrault'],"['Simone Vaudry', 'Odette Mallet', 'Dornay']",,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,1,False
64. Once Upon a Time,1922,1h 15m,,6.3,574,,"A beautiful but imperious princess refuses all offers of marriage, often condemning her suitors to death. The prince of Denmark comes seeking her hand and, aided by magic objects given to him by a mysterious spirit, seeks to win her love.",https://www.imdb.com/title/tt0013059/?ref_=sr_i_64,"['Holger Drachmann', 'Carl Theodor Dreyer', 'Palle Rosenkrantz']",['Carl Theodor Dreyer'],"['Clara Pontoppidan', 'Svend Methling', 'Peter Jerndorff', 'Hakon Ahnfelt-Rønne', 'Mohamed Archer', 'Bodil Faber', 'Wilhelmine Henriksen', 'Lili Lani', 'Henry Larsen', 'Frederik Leth', 'Schiøler Linck', 'Gerda Madsen', 'Lars Madsen', 'Torben Meyer', 'Karen Poulsen', 'Musse Scheel', 'Emilie Walbom', 'Viggo Wiehe']","['The Princess of Illyria', 'The Prince of Denmark', 'The King', 'Kasper Røghat', 'Frier', 'Hofdame', 'Doktor Dorthe', 'Hofdame', 'Frier', 'Kulsivieren', 'Papegöje Kammerherren', None, 'Bissekraemmeren', 'Ceremonimesteren', 'Bolette', None, 'Kogenmesterinden', 'Schweitzeren']",,,,,"October 3, 1922",['Denmark'],"['Frederiksborg Slot, Hillerød, Hovedstaden, Denmark']",['Sophus Madsen Film'],,,2 Critic reviews,"Even partially lost, there's magic here","['Drama', 'Family', 'Fantasy', 'Romance']",['None'],,,6.3,574.0,,"once upon a time in the title,king,prince,fairy tale,princess",https://m.media-amazon.com/images/M/MV5BZjAyNDVkZDUtN2I1NC00Y2MyLThlNWQtZTNhMGViMmNkOTEyXkEyXkFqcGc@._V1_.jpg,['Carl Theodor Dreyer'],"['Holger Drachmann', 'Carl Theodor Dreyer', 'Palle Rosenkrantz']","['Clara Pontoppidan', 'Svend Methling', 'Peter Jerndorff']",75.0,,,,,,,,,,,,,"[""June 12, 2010: (Belgrade ' 12 Nitrate Film Festival ', premiere)"", 'August 5, 2010: (Two Riversides Film and Art Festival)', 'February 7, 2016: (Tokyo Northern Lights Festival)']","[""June 12, 2010: (Belgrade ' 12 Nitrate Film Festival ', premiere)"", 'August 5, 2010: (Two Riversides Film and Art Festival)', 'February 7, 2016: (Tokyo Northern Lights Festival)']",,,,,,,,,75.0,10.0,1920.0,Tuesday,18,4,1,False
65. 'A Santanotte,1922,1h,,5.4,130,,"Nanninella, a young girl, is exploited and abused by her father, whom she maintains with her waitress salary.",https://www.imdb.com/title/tt0227985/?ref_=sr_i_65,['E. Scala'],['Elvira Notari'],"['Eduardo Notari', 'Rosè Angione', 'Antonio Palmieri', 'Elisa Cava', 'Alberto Danza']","['Gennariello', 'Nanninella', None, 'La madre di Tore', 'Tore Spina']",,,,,"December 24, 1922",['Italy'],"['Stabilimenti Dora Film, Napoli, Campania, Italy (Studio)']",['Film Dora'],,,,Way Too Old Fashioned For 1922,"['Drama', 'Romance']",['None'],,,5.4,130.0,,"naples italy,based on song,alcoholic father,abusive father,violent father",https://m.media-amazon.com/images/M/MV5BZWZjZTc0NjktMTA5MS00OWYwLTk4YzItZWI2OTRkYzdlYTRlXkEyXkFqcGc@._V1_.jpg,['Elvira Notari'],['E. Scala'],"['Eduardo Notari', 'Rosè Angione', 'Antonio Palmieri']",60.0,,,,,,,,,,,,,"['January 11, 2002: (Grande Retrospettiva del Cinema Italiano)', 'November 27, 2018: (restored version, TV premiere)', 'November 27, 2018: (restored version, TV premiere)', 'March 26, 2026: (Bari International Film Festival)']","['January 11, 2002: (Grande Retrospettiva del Cinema Italiano)', 'November 27, 2018: (restored version, TV premiere)', 'November 27, 2018: (restored version, TV premiere)', 'March 26, 2026: (Bari International Film Festival)']",,,,,,,,,60.0,12.0,1920.0,Sunday,5,2,1,False
66. Wonders of the Sea,1922,1h,,6.8,11,,"The ocean depths are explored with the aid of a submarine chamber of Williamson's invention and a few hardy souls. The construction of the device is examined; but most of the footage is given to plant and animal life, a girl swimming among the coral growths, and two divers who encounter a moray and an octopus.",https://www.imdb.com/title/tt0013789/?ref_=sr_i_66,['J. Ernest Williamson'],['J. Ernest Williamson'],"['J. Ernest Williamson', 'Richard Ross', 'Asa Cassidy', 'Lulu McGrath', 'Jack Gardner', 'Jay Rescher']","['Self - The Oceanographer', 'Self - The Stowaway', 'Self - The Artist', 'Self - The Girl', 'Self - The Diver', 'Self - The Cameraman']",,,,,"January 21, 1924",['United States'],"['Nassau, The Bahamas']","[""Williamson's Undersea Wonders""]",,,,10,['Documentary'],"['None', 'English']",,,6.8,11.0,,"1920s,year 1922,20th century",https://m.media-amazon.com/images/M/MV5BYjZkMjQ0ZjAtOTY1MC00Y2Y3LTlkMTQtNWZmYjhhODUxNGJiXkEyXkFqcGc@._V1_.jpg,['J. Ernest Williamson'],['J. Ernest Williamson'],"['J. Ernest Williamson', 'Richard Ross', 'Asa Cassidy']",60.0,,,,,,,,,,,,,"['October 15, 1922: (New York City, New York)']","['October 15, 1922: (New York City, New York)']",,,,,,,,,60.0,1.0,1920.0,Monday,6,1,1,False
67. The Evil Dead,1922,,,5.3,28,,"A re-titled, separately re-released episode from the 1920 serial, The $1,000,000 Reward, directed by George A. Lessey, and starring Lillian Walker and Coit Albertson.",https://www.imdb.com/title/tt0192586/?ref_=sr_i_67,,['George Lessey'],"['Lillian Walker', 'Coit Albertson', 'Charles Middleton']","['Betty Thorndyke', 'Morgan Spencer', 'William Russell']",,,,,,['United States'],,['Pathé Exchange'],,,,10,['Action'],['None'],,,5.3,28.0,,serial,,['George Lessey'],[],"['Lillian Walker', 'Coit Albertson', 'Charles Middleton']",,,,,,,,,,,,,,['The Evil Dead: (new title)'],['The Evil Dead: (new title)'],,,,,,,,,,,,,3,1,1,False
68. The Black Bag,1922,50m,,,,,"Billy Kirkwood, a young businessman, travels to New York City for a vacation. There he comes to the rescue of pretty young Dorothy Calender, escorting her to a taxi because she was being followed by some sinister-looking men. It turns out that the men are thieves who have seen her take an expensive diamond necklace from a store, and are following her to steal it. However, all is not quite as it seems, as Billy is soon to find out.",https://www.imdb.com/title/tt0012944/?ref_=sr_i_68,"['George Hively', 'Bernard H. Hyman', 'Louis Joseph Vance']",['Stuart Paton'],"['Herbert Rawlinson', 'Virginia Valli', 'Bert Roach', 'Clara Beyers', 'Charles King', 'Herbert Fortier', 'Lew Short', ""John B. O'Brien""]","['Billy Kirkwood', 'Dorothy Calender', 'Mulready', 'Mrs. Hallam', 'Freddie Hallam', 'Samuel Brentwick', 'Burgoyne', 'Martin']",,,,,"June 5, 1922",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Film Manufacturing Company'],,,,,"['Comedy', 'Mystery']",['None'],,,,,,"diamond necklace,new york city,businessman,jewel thief,stolen jewelry",https://m.media-amazon.com/images/M/MV5BNmFmNWVmNmYtZWJlNS00YmY3LWIwZmEtYzEyOTQzZTk5YzQ5XkEyXkFqcGc@._V1_.jpg,['Stuart Paton'],"['George Hively', 'Bernard H. Hyman', 'Louis Joseph Vance']","['Herbert Rawlinson', 'Virginia Valli', 'Bert Roach']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,6.0,1920.0,Monday,8,2,1,
69. The Power of Love,1922,1h,,6.6,73,,"Because of his financial trouble, Don Almeda (Noah Beery) promises his daughter, Maria (Barbara Bedford), to Don Alvarez (Albert Prisco). But Maria does not love Don Alvarez, and, in fact, she falls in love with Terry O'Neil (Elliott Sparling), a stranger who has been wounded by robbers associated with Alvarez. O'Neil takes Alvarez's place at a masked ball. Alvarez, in turn, robs the old Padre (John Herdman) of some pearls and stabs him to death with O'Neil's knife. He then accuses O'Neil of the murder and tries to shoot him, but wounds Maria instead, because she has thrown herself in front of him. Maria recovers, and, after proving that Alvarez is a thief and a killer, weds O'Neil.",https://www.imdb.com/title/tt0013506/?ref_=sr_i_69,,"['Nat G. Deverich', 'Harry K. Fairall']","['Elliott Sparling', 'Barbara Bedford', 'Noah Beery', 'Aileen Manning', 'Albert Prisco', 'John Herdman']","[""Terry O'Neil"", 'Maria Almeda', 'Don Almeda', 'Ysabel Almeda', 'Don Alvarez', 'The Old Padre']",,,,,"September 27, 1922",['United States'],,"['Haworth Pictures Corporation', 'Perfect Pictures']",,,,Love is powerful,['Drama'],"['None', 'English']",,,6.6,73.0,,"3d,murder,lost film,california,3 dimensional",https://m.media-amazon.com/images/M/MV5BMGE5OWI1ZjAtZTRhMi00NzVmLTg0NjItM2M1NGE3OWI3ZjNiXkEyXkFqcGc@._V1_.jpg,"['Nat G. Deverich', 'Harry K. Fairall']",[],"['Elliott Sparling', 'Barbara Bedford', 'Noah Beery']",60.0,,,,,,,,,,,,,"['November 1, 1925: (Belgrade, premiere)']","['November 1, 1925: (Belgrade, premiere)']",,,,,,,,,60.0,9.0,1920.0,Wednesday,6,1,1,False
70. Penrod,1922,1h 20m,,5.7,16,,"A lost film about a troublemaker and a group of kids to fight wrongs inflicted by parents, neighbors and cops and. The kids put on a theatrical production, battle a bully and capture two notorious bandits during summer vacation.",https://www.imdb.com/title/tt0013490/?ref_=sr_i_70,"['Lucita Squier', 'Booth Tarkington']",['Marshall Neilan'],"['Wesley Barry', 'Tully Marshall', 'Claire McDowell', 'John Harron', 'Gordon Griffith', 'Newton Hall', 'Harry Griffith', 'Cecil Holland', 'Ernest Morrison', 'Florence Morrison', 'Marjorie Daw', 'Clara Horton', 'Baby Peggy', 'Eugenie Besserer', 'Virginia True Boardman', 'Hazel Keener', 'Muriel McCormac', 'Joseph Sterns']","['Penrod', 'Mr. Schofield', 'Mrs. Schofield', 'Robert Williams', 'Sam Williams', 'George Bassett', 'Foster', 'John Barrett', 'Herman', 'Verman', 'Margaret', 'Marjorie Jones', 'Baby Rennsdale', None, None, 'Maid', None, None]",,,,"$139,450","February 20, 1922",['United States'],"['Hollywood Center Studios - 1040 N. Las Palmas Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Marshall Neilan Productions'],Awards 1 win total,,,10,"['Comedy', 'Drama']","['None', 'English']",,,5.7,16.0,,"child protagonist,lost film,gang,amateur theater,small town",https://m.media-amazon.com/images/M/MV5BMDFmZjFkZGYtYWZmNy00YzcwLWJkMDYtOWNlYzc5NDMwZTU1XkEyXkFqcGc@._V1_.jpg,['Marshall Neilan'],"['Lucita Squier', 'Booth Tarkington']","['Wesley Barry', 'Tully Marshall', 'Claire McDowell']",80.0,,,,,,,,,,,,,,,,,139450.0,,,,,,80.0,2.0,1920.0,Monday,18,2,1,False
71. Nice People,1922,1h 10m,,4.6,24,,"Teddy Gloucester, one of the group of jazz age ""nice people,"" is caught in a farmhouse during a storm with her intoxicated companion, Scotty. A stranger (Billy Wade) also seeking shelter saves her from Scotty's unwelcome attentions but not from the scandal which results from her father's discovery of her and Scotty--alone--the next morning. Hurt by the snubbing she receives from her friends, Teddy settles down and agrees to become an old-fashioned wife to Billy.",https://www.imdb.com/title/tt0013433/?ref_=sr_i_71,"['Clara Beranger', 'Rachel Crothers']",['William C. de Mille'],"['Wallace Reid', 'Bebe Daniels', 'Conrad Nagel', 'Julia Faye', 'Claire McDowell', 'Edward Martindel', 'Eve Southern', 'Bertram Johns', 'William Boyd', 'Ethel Wales']","['Captain Billy Wade', 'Theodora (Teddy) Gloucester', 'Scotty White', 'Hallie Livingston', 'Margaret Rainsford', 'Hubert Gloucester', 'Eileen Baxter-Jones', 'Trevor Leeds', 'Oliver Comstock', 'Mrs. Heyfer']",,,,"$140,060","September 4, 1922",['United States'],,['Famous Players-Lasky Corporation'],Awards 1 win total,,,10,"['Comedy', 'Drama', 'Romance']","['None', 'English']",,,4.6,24.0,,"jazz age,based on play",https://m.media-amazon.com/images/M/MV5BMzM4M2Y2N2EtMjJmMS00OGZlLTlmZjktY2NjNjhmMTA1YzUzXkEyXkFqcGc@._V1_.jpg,['William C. de Mille'],"['Clara Beranger', 'Rachel Crothers']","['Wallace Reid', 'Bebe Daniels', 'Conrad Nagel']",70.0,,,,,,,,,,,,,"['July 2, 1922: (Los Angeles, premiere)']","['July 2, 1922: (Los Angeles, premiere)']",,,140060.0,,,,,,70.0,9.0,1920.0,Monday,10,3,1,False
72. The Sleep Walker,1922,50m,,,,,"Doris Dumond is called home from a convent school by her mother, who has purchased some diamonds and has sold them although she has paid only one installment of the price. Hammond, the dealer's agent, threatens to have her arrested unless she pays the debt within 24 hours. Doris, who is a somnambulist, enters Hammond's room at night while asleep, and purposely misconstruing her visit, he keeps her there. The house detective, her mother, and her sweetheart, Phillip, gather in the room; and with the exception of Mrs. Dumond, no one believes her story. That night, she again walks in her sleep in response to the cry of a baby who has strayed onto a window ledge in pursuit of pigeons, and she saves the child. With her innocence thus established, Phillip begs her forgiveness, pays for her mother's jewels, and is married to Doris.",https://www.imdb.com/title/tt0013608/?ref_=sr_i_72,"['Wells Hastings', 'Aubrey Stauffer']",['Edward LeSaint'],"['Constance Binney', 'Jack Mulhall', 'Edythe Chapman', 'Florence Roberts', 'Bertram Grassby', 'Cleo Ridgely', 'Winifred Edwards']","['Doris Dumond', 'Phillip Carruthers', 'Sister Ursula', 'Mrs. Fabian Dumond', 'Ambrose Hammond', 'Mrs. Langley', 'Mary Langley']",,,,,"April 9, 1922",['United States'],"['The Langham Huntington Hotel - 1401 South Oak Knoll Avenue, Pasadena, California, USA']",['Realart Pictures Corporation'],,,,User reviews 1,"['Comedy', 'Drama']",['None'],,,,,,,https://m.media-amazon.com/images/M/MV5BYmIwNzg5YzItZGI5Mi00MjJhLWExNWYtZGE4NTI2Njg3ZDEyXkEyXkFqcGc@._V1_.jpg,['Edward LeSaint'],"['Wells Hastings', 'Aubrey Stauffer']","['Constance Binney', 'Jack Mulhall', 'Edythe Chapman']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,4.0,1920.0,Sunday,7,2,1,
