Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
100. Prix de beauté (Miss Europe),1930,1h 33m,,6.9,718,,"Lucienne, typist and gorgeous bathing beauty, decides to enter the 'Miss Europe' pageant sponsored by the French newspaper she works for. She finds her jealous lover Andre violently disapproves of such events and tries to withdraw, but it's too late; she's even then being named Miss France. The night Andre planned to propose to her, she's being whisked off to the Miss Europe finals in Spain, where admirers swarm around her. Win or lose, what will the harvest be?",https://www.imdb.com/title/tt0021273/?ref_=sr_i_100,"['René Clair', 'Georg Wilhelm Pabst']",['Augusto Genina'],"['Louise Brooks', 'Georges Charlia', 'Augusto Bandini', 'André Nicolle', 'Mark Tsibulsky', 'Yves Glad', 'Alex Bernard', 'Gaston Jacquet', 'Jean Bradin', 'Henri Crémieux', 'Fanny Clair', 'Hélène Regelly', 'Raymonde Sonny']","['Lucienne Garnier', 'André', 'Antonin', 'Le secrétaire du journal', 'Le manager', 'Le maharajah', 'Le photographe', 'Le Duc', 'Prince de Grabovsky', None, None, 'Lucienne', None]",,,,,"August 1, 1930",['France'],"['Studios Joinville, Joinville-le-pont, Val-de-Marne, France']",['Sofar-Film'],,,11 Critic reviews,Almost quite good,"['French', 'Drama', 'Romance']",['French'],,,6.9,718.0,,"beauty pageant,film in film",https://m.media-amazon.com/images/M/MV5BMTJlNmNhODMtNTUwNS00ZGRmLThkMzktOTJkZTRlMmU0NmRmXkEyXkFqcGc@._V1_.jpg,['Augusto Genina'],"['René Clair', 'Georg Wilhelm Pabst']","['Louise Brooks', 'Georges Charlia', 'Augusto Bandini']",93.0,,,,,,,,,,,,,,,,,,,,,,,93.0,8.0,1930.0,Friday,13,3,1,False
101. Man to Man,1930,1h 8m,Passed,6.1,241,,An ex-convict comes home to a collegiate son who wants nothing to do with him.,https://www.imdb.com/title/tt0021118/?ref_=sr_i_101,"['Joseph Jackson', 'Ben Ames Williams']",['Allan Dwan'],"['Phillips Holmes', 'Grant Mitchell', 'Lucille Powers', 'Otis Harlan', 'Dwight Frye', 'Russell Simpson', 'George F. Marion', 'Paul Nicholson', ""Robert Emmett O'Connor"", 'Charles Sellon', 'Bill Banker', 'Sumner Getchell', 'John Larkin', 'Gus Leonard', 'James Neill', 'Barbara Weeks']","['Michael Bolton', 'John Martin Bolton', 'Emily Saunders', 'Rip Henry', 'Vint Glade', 'Uncle Cal', 'Jim McCord', 'Ryan', 'Sheriff', 'Judge', 'Tom', 'Jerry', 'Bildad', 'Townsman', 'B.B. Beecham', 'Alice']",,,,,"December 6, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.'],,,5 Critic reviews,Phillips Holmes did make one great film,"['Crime', 'Drama', 'Romance']",['English'],,,6.1,241.0,Passed,"love triangle,shame,hidden feelings,small town america,prison warden",https://m.media-amazon.com/images/M/MV5BMDUzNDhlNTMtMjE3ZC00NTI4LWI1NDktMWE0YTllMjY2MTE0XkEyXkFqcGc@._V1_.jpg,['Allan Dwan'],"['Joseph Jackson', 'Ben Ames Williams']","['Phillips Holmes', 'Grant Mitchell', 'Lucille Powers']",68.0,,,,,,,,,,,,,"['January 21, 1931: (London)']","['January 21, 1931: (London)']",,,,,,,,,68.0,12.0,1930.0,Saturday,16,3,1,False
102. Show Girl in Hollywood,1930,1h 20m,Passed,6.1,456,,"A lecherous film director lures Broadway actress Dixie by promising a film contract, but once in Hollywood finds it was a sleazy ploy. Washed-up actress Donny explains the ropes. Plucky Dixie lands a role, but success goes to her head.",https://www.imdb.com/title/tt0021371/?ref_=sr_i_102,"['J.P. McEvoy', 'Harvey F. Thew', 'Jimmy Starr']",['Mervyn LeRoy'],"['Alice White', 'Jack Mulhall', 'Blanche Sweet', 'Ford Sterling', 'John Miljan', 'Virginia Sale', 'Lee Shumway', 'Herman Bing', 'Peter Du Rey', 'Noah Beery Jr.', 'Noah Beery', 'Maurice Black', 'Billy Bletcher', 'Maxine Cantway', 'James Conaty', 'Jack Deery', 'Beatrice Hagen', 'Lew Harvey']","['Dixie Dugan', 'Jimmie Doyle', 'Donny Harris', 'Sam Otis, the Producer', 'Frank Buelow, the Director', ""Otis' Secretary"", 'Kramer', 'Bing', None, 'Noah Beery Jr. - Cameo Appearance at Premiere', 'Noah Beery Sr. - Cameo Appearance at Premiere', 'Actor in Scene', 'Sign Man Scraping Names off Doors', 'Chorus Girl', ""Story Editor in Buelow's Office"", 'Audience Member', 'Chorus Girl', 'Actor in Scene']",,,,,"April 20, 1930",['United States'],"['Hollywood Roosevelt Hotel - 7000 Hollywood Blvd., Hollywood, Los Angeles, California, USA (shown as tour bus passes)']",['First National Pictures'],Awards 1 win total,,10 Critic reviews,Alice White lead,"['Comedy', 'Drama', 'Musical', 'Romance']",['English'],,,6.1,456.0,Passed,"casting couch,pre code film,nightclub,reference to joan of arc,movie director",https://m.media-amazon.com/images/M/MV5BN2E3ODk0YjMtNzc1My00OTAwLWExNjMtYjcxODQzMjgwOGFhXkEyXkFqcGc@._V1_.jpg,['Mervyn LeRoy'],"['J.P. McEvoy', 'Harvey F. Thew', 'Jimmy Starr']","['Alice White', 'Jack Mulhall', 'Blanche Sweet']",80.0,Mild,Mild,,Mild,,,,,,,,,"['June 4, 1930: (London)', 'July 31, 1930: (Belgrade, premiere)']","['June 4, 1930: (London)', 'July 31, 1930: (Belgrade, premiere)']",,,,,,,,,80.0,4.0,1930.0,Sunday,18,4,1,False
103. Anna Christie,1930,1h 25m,TV-PG,6.9,986,,"A young woman reunites with her estranged father and falls in love with a sailor, but struggles to tell them about her dark past.",https://www.imdb.com/title/tt0020642/?ref_=sr_i_103,"['Walter Hasenclever', 'Frances Marion', ""Eugene O'Neill""]",['Jacques Feyder'],"['Greta Garbo', 'Theo Shall', 'Hans Junkermann', 'Salka Viertel', 'Herman Bing', 'Leo White']","['Anna Christie', 'Matt Burke', 'Chris Christopherson', 'Marthy', 'Larry - the Bartender', 'Man at Bar']",,,,,"December 22, 1930",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],,,5 Critic reviews,It's Better in German,"['German', 'Drama']",['German'],,,6.9,986.0,TV-PG,"love,father,young,actress playing same role in the remake,sailor",https://m.media-amazon.com/images/M/MV5BZTcxZGVmNzktYWZlOC00YzVjLThmMTYtMGZkZTQ3YjZhOTk2XkEyXkFqcGc@._V1_.jpg,['Jacques Feyder'],"['Walter Hasenclever', 'Frances Marion', 'Eugene O&apos;Neill']","['Greta Garbo', 'Theo Shall', 'Hans Junkermann']",85.0,,,,,,,,,,,,,"['January 5, 1931: (New York City, New York)', 'March 27, 1931: (Alsace)']","['January 5, 1931: (New York City, New York)', 'March 27, 1931: (Alsace)']",,,,,,,,,85.0,12.0,1930.0,Monday,6,2,1,False
104. Those Who Dance,1930,1h 15m,Passed,6.5,61,,A policeman doubles as a gunman to get in with the mob.,https://www.imdb.com/title/tt0021471/?ref_=sr_i_104,"['George Kibbe Turner', 'Joseph Jackson']",['William Beaudine'],"['Monte Blue', 'Lila Lee', ""William 'Stage' Boyd"", 'Betty Compson', 'William Janney', 'Wilfred Lucas', 'Cornelius Keefe', 'DeWitt Jennings', 'Gino Corrado', 'Bob Perry', 'Charles McAvoy', 'Kernan Cripps', 'Richard Cramer', 'Harry Semels', 'Nick Thompson', 'Frank Mills', 'Lew Meehan']","['Dan Hogan', 'Nora Brady', 'Diamond Joe Jennings', ""Kitty - Joe's Girl"", 'Tim Brady', 'Big Ben Benson', 'Pat Hogan', ""Captain O'Brien"", 'Tony', 'Bartender', 'Prison Guard', 'Detective', 'Steve Daley', 'Hood', 'Hood', 'Hood', 'Hood']",,,,,"April 19, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,,1 Critic review,Monte Blue Is A Boy In Blue,"['Action', 'Crime', 'Drama', 'Romance']",['English'],,,6.5,61.0,Passed,"male police officer,murder,brother is frammed,trial,her brother is sentence to death",https://m.media-amazon.com/images/M/MV5BNGU5NmY2OWYtYjkyNy00NjRmLWE0MjAtNDUzN2U3NzkwZmJhXkEyXkFqcGc@._V1_.jpg,['William Beaudine'],"['George Kibbe Turner', 'Joseph Jackson']","['Monte Blue', 'Lila Lee', 'William &apos;Stage&apos; Boyd']",75.0,,,,,,,,,,,,,"['May 28, 1930: (London)']","['May 28, 1930: (London)']",,,,,,,,,75.0,4.0,1930.0,Saturday,17,4,1,False
105. Mother's Cry,1930,1h 16m,Passed,5.7,138,,"A widowed mother must struggle to raise her four children. She insists that the youngest of them, who turns out to be a gifted architect, must leave the family in order to save his career and to avoid a scandal.",https://www.imdb.com/title/tt0021159/?ref_=sr_i_105,"['Helen Grace Carlisle', 'Lenore J. Coffee']",['Hobart Henley'],"['Dorothy Peterson', 'Helen Chandler', 'David Manners', 'Edward Woods', 'Evalyn Knapp', 'Sidney Blackmer', 'Jean Laverty', ""Pat O'Malley"", 'Georgie Billings', 'Richard Bishop', 'Meredyth Burel', 'James Donlan', 'Freddie Burke Frederick', 'James Gordon', 'Pat Harmon', 'Marvin Jones', 'Edward LeSaint', 'Charles Hill Mailes']","['Mary Williams', 'Beattie Williams', ""Arthur 'Artie' Williams"", ""Daniel 'Danny' Williams"", 'Jenny Williams', 'Mr. Gerald Hart', 'Sadye Noonan Williams', 'Frank Williams', 'One of the Williams Children', 'Minor Role', None, 'City Editor', 'Arthur as a Child', 'Policeman', 'Gang Member', 'Minor Role', 'Warden', ""Mary's Father""]",,,,,"December 7, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,,9 Critic reviews,An amazingly flat story of an enabling mother and her four kids.,"['Drama', 'Romance']","['English', 'German']",,,5.7,138.0,Passed,"mother,gift,widow,architect,manhattan new york city",https://m.media-amazon.com/images/M/MV5BMTg3Mzk2OTUwOV5BMl5BanBnXkFtZTgwNTI3Njk1MDE@._V1_.jpg,['Hobart Henley'],"['Helen Grace Carlisle', 'Lenore J. Coffee']","['Dorothy Peterson', 'Helen Chandler', 'David Manners']",76.0,,,,,,,,,,,,,"['December 4, 1930: (New York City, New York)', 'March 30, 1931: (London)']","['December 4, 1930: (New York City, New York)', 'March 30, 1931: (London)']",,,,,,,,,76.0,12.0,1930.0,Sunday,18,2,1,False
106. Dans la nuit,1930,1h 15m,,7.2,290,,A pit worker is crippled by an accident and his wife flirts with another man.,https://www.imdb.com/title/tt0189459/?ref_=sr_i_106,['Charles Vanel'],['Charles Vanel'],"['Charles Vanel', 'Sandra Milovanoff', 'Christiane Tourneur']","[""L'ouvrier carrier"", 'Sa femme', 'Invitée du mariage']",,,,,"May 16, 1930",['France'],"['Jujurieux, Ain, France']",,,,3 Critic reviews,High Silent Techniques At The End,['Drama'],"['None', 'French']",,,7.2,290.0,,"accident,mine collapse,disfigurement,infidelity,murder",https://m.media-amazon.com/images/M/MV5BMGIxODdjMDgtM2FlYi00NzdhLWEwZjYtNDY3NjIwZjQ4OTVlXkEyXkFqcGc@._V1_.jpg,['Charles Vanel'],['Charles Vanel'],"['Charles Vanel', 'Sandra Milovanoff', 'Christiane Tourneur']",75.0,,,,,,,,,,,,,"['July 7, 1989: (La Rochelle Film Festival)', 'March 15, 2001: (TV release)', 'April 2004: (San Francisco International Film Festival)', 'January 22, 2015: (Kustendorf International Film and Music Festival)']","['July 7, 1989: (La Rochelle Film Festival)', 'March 15, 2001: (TV release)', 'April 2004: (San Francisco International Film Festival)', 'January 22, 2015: (Kustendorf International Film and Music Festival)']",,,,,,,,,75.0,5.0,1930.0,Friday,3,1,1,False
107. Scarlet Pages,1930,1h 6m,Passed,5.7,200,,Nora Mason becomes entangled in a family mix-up of murder and scandal that threatens to ruin her career and entire future; Unless the mother she does not know can find a way to save her.,https://www.imdb.com/title/tt0021337/?ref_=sr_i_107,"['Samuel Shipman', 'John B. Hymer', 'Walter Anthony']",['Ray Enright'],"['Elsie Ferguson', 'Marian Nixon', 'John Halliday', 'Grant Withers', 'Daisy Belmore', 'William B. Davidson', 'Jean Laverty', 'Wilbur Mack', 'Charlotte Walker', 'Neely Edwards', 'Helen Ferguson', 'Fred Kelsey', 'Theresa Allen', 'Lucy Beaumont', 'Allan Cavan', 'Dick Gordon', 'DeWitt Jennings', 'Lillian Leighton']","['Mary Bancroft', 'Nora Mason', 'John Remington', 'Bob Lawrence', 'Miss Isabelle Kennedy', 'Gregory Jackson', 'Carlotta Cortez', 'Henry Mason', 'Mrs. Mason', 'Barnes', 'Miss Hutchinson', 'James Murphy', 'Maid', ""Martha - Mary Bancroft's Housekeeper"", 'Assistant Prosecutor', 'Court Clerk', 'Judge', 'Mrs. Murphy']",,,,,"September 28, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,,3 Critic reviews,Order in the Court,"['Action', 'Crime', 'Drama', 'Romance']",['English'],,,5.7,200.0,Passed,"family relationships,mother,murder,scandal,lawyer",https://m.media-amazon.com/images/M/MV5BM2IzMGUxODAtOWNlNC00MjBkLTg2NWMtYjk3MmVlM2EzMGRlXkEyXkFqcGc@._V1_.jpg,['Ray Enright'],"['Samuel Shipman', 'John B. Hymer', 'Walter Anthony']","['Elsie Ferguson', 'Marian Nixon', 'John Halliday']",66.0,,,,,,,,,,,,,,,,,,,,,,,66.0,9.0,1930.0,Sunday,18,4,1,False
108. The Big Pond,1930,1h 12m,Passed,5.5,378,,A tour guide in Venice romances a visiting American tourist whose father owns a chewing-gum factory back in the U.S. She sets out to convince her skeptical father to bring the tour guide to America and give him a job in the plant.,https://www.imdb.com/title/tt0020690/?ref_=sr_i_108,"['A.E. Thomas', 'George Middleton', 'Garrett Fort']",['Hobart Henley'],"['Maurice Chevalier', 'Claudette Colbert', 'Frank Lyon', 'George Barbier', 'Marion Ballou', 'Nat Pendleton', 'Andrée Corday', 'Elaine Koch']","['Pierre Mirande', 'Barbara Billings', 'Ronnie', 'Mr. Billings', 'Mrs. Billings', ""Pat O'Day"", 'Toinette', 'Jennie']",,,,,"May 3, 1930",['United States'],"['Paramount Studios, Astoria, Queens, New York City, New York, USA (Studio)']",['Paramount Pictures'],Nominated for 1 Oscar 3 wins & 1 nomination total,3 wins & 1 nomination total,10 Critic reviews,Early  talkie Chevalier is absolutely charming,"['Comedy', 'Music', 'Romance']","['English', 'French']",,,5.5,378.0,Passed,"chewing gum,boat,new york city,cleveland ohio,immigrant",https://m.media-amazon.com/images/M/MV5BNmQ1M2ZiZDgtMjA1Yy00ZDBhLWI3NzYtZWJkYjhmYzIyOGZjXkEyXkFqcGc@._V1_.jpg,['Hobart Henley'],"['A.E. Thomas', 'George Middleton', 'Garrett Fort']","['Maurice Chevalier', 'Claudette Colbert', 'Frank Lyon']",72.0,,,,,,,,,,,,,"['May 1, 1930: (Saskatoon, Saskatchewan, premiere)', 'August 13, 1930: (Sydney, New South Wales, premiere)']","['May 1, 1930: (Saskatoon, Saskatchewan, premiere)', 'August 13, 1930: (Sydney, New South Wales, premiere)']",,,,,,,3.0,1.0,72.0,5.0,1930.0,Saturday,8,3,1,False
109. Outside the Law,1930,1h 19m,Approved,5.5,253,,Fingers is planning a half-million-dollar bank robbery in gang boss Cobra Collins' territory. Fingers' moll Connie tries to bluff Cobra into thinking the hit won't be for another week when the call comes through saying it's now.,https://www.imdb.com/title/tt0021224/?ref_=sr_i_109,"['Tod Browning', 'Garrett Fort']",['Tod Browning'],"['Mary Nolan', 'Edward G. Robinson', 'Owen Moore', 'Rockliffe Fellowes', 'Delmar Watson', 'Eddie Sturgis', 'John George', 'Louise Beavers', 'Matthew Betz', 'Sidney Bracey', 'Frederick Burt', 'Wong Chung', 'Rodney Hildebrand', 'DeWitt Jennings', 'George Marion', 'Clarence Muse', 'Rose Plumer', 'Charley Rogers']","['Connie Madden', 'Cobra Collins', ""Harry 'Fingers' O'Dell"", ""Police Captain Fred O'Reilly"", 'The Kid', 'Jake', 'Humpy', 'Judy the Maid', 'Mr. Sparks - Stage Manager', 'Assistant District Attorney', 'District Attorney', 'Messenger', 'Police Sergeant', 'Police Chief Kennedy', 'Old Nightwatchman', 'Party Guest', 'Onlooker Outside the Bank', 'Cigar Clerk']",,,,,"September 18, 1930",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,,9 Critic reviews,"Tod Browning before ""Dracula""","['Crime', 'Drama', 'Romance', 'Thriller']",['English'],,,5.5,253.0,Approved,"remake by original director,remake,bank,heist",https://m.media-amazon.com/images/M/MV5BMGVmOTM5NmQtNjYzYi00NjNkLWE4MjAtYzEwMjE4MTlhYjE4XkEyXkFqcGc@._V1_.jpg,['Tod Browning'],"['Tod Browning', 'Garrett Fort']","['Mary Nolan', 'Edward G. Robinson', 'Owen Moore']",79.0,,,,,,,,,,,,,,,,,,,,,,,79.0,9.0,1930.0,Thursday,18,4,1,False
110. Rain or Shine,1930,1h 28m,Passed,5.4,607,,Woman inherits a traveling circus which brings financial difficulties.,https://www.imdb.com/title/tt0021282/?ref_=sr_i_110,"['James Gleason', 'Maurice Marks']",['Frank Capra'],"['Joe Cook', 'Louise Fazenda', 'Joan Peers', 'William Collier Jr.', 'Tom Howard', 'Dave Chasen', 'Alan Roscoe', 'Adolph Milar', 'Clarence Muse', 'Nella Walker', 'Edward Martindel', 'Nora Lane', 'Tyrell Davis', 'Charles Gemora', 'Dannie Mac Grant', 'Ethel Loreen Greer', 'James J. Jeffries', 'Rolfe Sedan']","['Smiley Johnson', 'Frankie', 'Mary Rainey', 'Bud Conway', 'Amos K. Shrewsberry', 'Dave', 'Dalton - the Ringmaster', 'Foltz - the Lion Tamer', 'Nero', 'Mrs. Conway', 'Mr. Conway', 'Grace Conway', 'Lord Hugo Gwynne', 'Charlie the Gorilla', 'Boy at Circus', 'Carmencita, The Fat Lady', 'Extra', 'Waiter at Dinner Party']",,,,,"August 15, 1930",['United States'],"[""Burbank, California, USA (ranch: James J. Jefferies')""]",['Columbia Pictures'],,,8 Critic reviews,"Joe Cook, the ""One Man Vaudeville""","['Comedy', 'Drama', 'Romance']",['English'],,,5.4,607.0,Passed,"circus,performer,strike,song,male female relationship",https://m.media-amazon.com/images/M/MV5BMjI5NTM5MTUzNF5BMl5BanBnXkFtZTgwMzMwODgwMzE@._V1_.jpg,['Frank Capra'],"['James Gleason', 'Maurice Marks']","['Joe Cook', 'Louise Fazenda', 'Joan Peers']",88.0,,,,,,,,,,,,,"['August 7, 1930: (New York City, New York)', 'January 15, 1931: (London)']","['August 7, 1930: (New York City, New York)', 'January 15, 1931: (London)']",,,,,,,,,88.0,8.0,1930.0,Friday,18,3,1,False
111. Not So Dumb,1930,1h 16m,Passed,5.8,1.2K,,"Not-so-smart chatterbox Dulcy Parker does and says all the wrong things, but they right themselves to prove she's not so dumb after all.",https://www.imdb.com/title/tt0021189/?ref_=sr_i_111,"['George S. Kaufman', 'Marc Connelly', 'Edwin Justus Mayer']",['King Vidor'],"['Marion Davies', 'Elliott Nugent', 'Raymond Hackett', 'Franklin Pangborn', 'Julia Faye', 'William Holden', 'Donald Ogden Stewart', 'Sally Starr', 'George Davis', 'George Irving', 'Sidney Bracey', 'Jay Eaton', 'Ruby Lafayette', 'John Miljan']","[""Dulcenia 'Dulcy' Parker"", ""Gordon 'Gordy' Smith"", ""Bill 'Willie' Parker"", 'Vincent Leach', 'Mrs. Eleanor Forbes', 'Charles Rogers Forbes', 'Skylar Van Dyke', 'Angela Forbes', 'Perkins - The Butler', 'Blair Patterson', 'Photographer', ""Photographer's Helper"", 'Grandma', None]",,,,,"February 2, 1930",['United States'],"['Pasadena, California, USA (opening driving scenes)']","['Metro-Goldwyn-Mayer (MGM)', 'Cosmopolitan Productions']",Awards 3 wins total,,8 Critic reviews,Shrill and annoying,"['Farce', 'Screwball Comedy', 'Comedy', 'Drama', 'Romance']",['English'],,,5.8,1213.0,Passed,"1920s,deception,sound remake of silent film,train station,california",https://m.media-amazon.com/images/M/MV5BZGVhZmYyZDUtMTBmZC00ZWYzLTg2NTQtZTg2ZjFlNjE4NDE3XkEyXkFqcGc@._V1_.jpg,['King Vidor'],"['George S. Kaufman', 'Marc Connelly', 'Edwin Justus Mayer']","['Marion Davies', 'Elliott Nugent', 'Raymond Hackett']",76.0,Mild,Mild,,Mild,,,,,,,,,"['February 20, 1930: (London)']","['February 20, 1930: (London)']",,,,,,,,,76.0,2.0,1930.0,Sunday,14,5,1,False
112. Liliom,1930,1h 34m,,6.4,571,,"Liliom learns his wife is pregnant and robs a bank. During the getaway, he is killed and given a chance to return to Earth. He quickly learns the only way to make his wife and daughter happy is to leave them with cherished memories.",https://www.imdb.com/title/tt0021074/?ref_=sr_i_112,"['Ferenc Molnár', 'S.N. Behrman', 'Sonya Levien']",['Frank Borzage'],"['Charles Farrell', 'Rose Hobart', 'Estelle Taylor', 'H.B. Warner', 'Lee Tracy', 'Walter Abel', 'Mildred Van Dorn', ""Guinn 'Big Boy' Williams"", 'Lillian Elliott', 'Anne Shirley', 'Bert Roach', 'James A. Marcus', 'Harvey Clark', 'Oscar Apfel', ""Sidney D'Albrook"", 'Frankie Genardi', 'June Gittelson', 'Martha Mattox']","['Liliom', 'Julie', 'Mme. Muscat', 'Chief Magistrate', 'The Buzzard', 'Carpenter', 'Marie', 'Hollinger', 'Aunt Hulda', 'Louise', 'Wolf', 'Linzman', 'Angel Gabriel', 'Stefen Kadar', 'Suicidal Train Passenger', 'Child', 'Buttercup', 'Housekeeper']",,,,,"October 5, 1930",['United States'],,['Fox Film Corporation'],Awards 2 wins total,,19 Critic reviews,"strange strange fruit, Borzage in excess",['Drama'],['English'],,,6.4,571.0,,"slap on the butt,carny,wedding photo,man touches a woman&apos;s hair,bend down exposing cleavage",https://m.media-amazon.com/images/M/MV5BN2JjMTliM2EtYmViNy00NGQ3LTg4MWEtOWRmMzU1NmZjYTUxXkEyXkFqcGc@._V1_.jpg,['Frank Borzage'],"['Ferenc Molnár', 'S.N. Behrman', 'Sonya Levien']","['Charles Farrell', 'Rose Hobart', 'Estelle Taylor']",94.0,,Mild,,,,,,,,,,,"['September 20, 1930: (Atlantic City, New Jersey)', 'September 27, 1930: (Buffalo, NY, premiere)']","['September 20, 1930: (Atlantic City, New Jersey)', 'September 27, 1930: (Buffalo, NY, premiere)']",,,,,,,,,94.0,10.0,1930.0,Sunday,18,1,1,False
113. Playboy of Paris,1930,1h 19m,Passed,5.8,119,,Waiter Albert is incompetent is in conflict with the owner and his daughter. However a surprise inheritance means he must keep his job by day while escorting a glamorous socialite by night.,https://www.imdb.com/title/tt0021261/?ref_=sr_i_113,"['Tristan Bernard', 'Percy Heath', 'Vincent Lawrence']",['Ludwig Berger'],"['Maurice Chevalier', 'Frances Dee', 'O.P. Heggie', 'Stuart Erwin', 'Eugene Pallette', 'Dorothy Christy', 'Cecil Cunningham', 'Tyler Brooke', 'Edmund Breese', 'Sidney Bracey', 'William B. Davidson', 'Sayre Dearing', 'Frank Elliott', 'Charles Giblyn', 'Olaf Hytten', 'Erin La Bissoniere', 'Frederick Lee', 'Edward Lynch']","['Albert Loriflan', 'Yvonne Phillbert', 'Philibert', 'Paul Michel', 'Pierre Bourdin', 'Mlle. Berengere', 'Mlle. Hedwige', 'Cadeaux', 'General de Karodek', 'Irate Customer', 'Monsieur Bannack', 'Nightclub Patron', 'M. Jabert', 'Gastonet', 'Nightclub Waiter', 'Jacqueline', 'Plouvier', 'Manager']",,,,,"October 18, 1930",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,,3 Critic reviews,A dull affair,"['Comedy', 'Musical', 'Romance']",['English'],,,5.8,119.0,Passed,"job,paris france,nightclub,based on play",https://m.media-amazon.com/images/M/MV5BYWIzOWYxMGEtMTFkMy00NWIwLWExMDAtOGRiZTU4YmJkNjY0XkEyXkFqcGc@._V1_.jpg,['Ludwig Berger'],"['Tristan Bernard', 'Percy Heath', 'Vincent Lawrence']","['Maurice Chevalier', 'Frances Dee', 'O.P. Heggie']",79.0,,,,,,,['Adolph Zukor'],,,,,,"['October 25, 1930: (Montreal, Quebec, premiere)', 'January 30, 1931: (Sydney, New South Wales, premiere)', 'February 14, 1931: (Melbourne, Victoria, premiere)']","['October 25, 1930: (Montreal, Quebec, premiere)', 'January 30, 1931: (Sydney, New South Wales, premiere)', 'February 14, 1931: (Melbourne, Victoria, premiere)']",,,,,,,,,79.0,10.0,1930.0,Saturday,18,3,1,False
114. Three from the Filling Station,1930,1h 39m,,6.5,921,,"Willy, Kurt and Hans are broke, so they sell their car and open a filling station. Then they all fall in love with the same girl.",https://www.imdb.com/title/tt0020842/?ref_=sr_i_114,"['Franz Schulz', 'Paul Frank']",['Wilhelm Thiele'],"['Willy Fritsch', 'Lilian Harvey', 'Heinz Rühmann', 'Oskar Karlweis', 'Fritz Kampers', 'Olga Tschechowa', 'Kurt Gerron', 'Gertrud Wolle', 'Felix Bressart', 'Leo Monosson', 'Lewis Ruth Band', 'Comedian Harmonists', 'Robert Biberti', 'Erwin Bootz', 'Erich A. Collin', 'Roman Cycowski', 'Harry Frommermann', 'Ari Leschnikoff']","['Willy Helbing', 'Lilian Cossmann', 'Hans', 'Kurt', 'Konsul Cossmann', 'Edith von Turoff', 'Rechtsanwalt Dr. Kalmus', 'Secretary', 'Gerichtsvollzieher', 'Sänger', 'Orchester', 'Barkeeper', 'Barmann', 'Barmann', 'Barmann', 'Barmann', 'Barmann', 'Barmann']",,,,,"October 2, 1930",['Germany'],"['Neubabelsberg, Brandenburg, Germany']",['Universum Film (UFA)'],,,3 Critic reviews,Rather good for a Non-Hollywood Musical,"['German', 'Comedy', 'Musical', 'Romance']",['German'],,,6.5,921.0,,"gas station,operetta musical,refueling,car,love",https://m.media-amazon.com/images/M/MV5BYWViMDMwZWQtOTU0Yi00YjdkLWI2ODEtMGFkMmRiYTYwOGUzXkEyXkFqcGc@._V1_.jpg,['Wilhelm Thiele'],"['Franz Schulz', 'Paul Frank']","['Willy Fritsch', 'Lilian Harvey', 'Heinz Rühmann']",99.0,,,,,,,,,,,,,"['September 15, 1930: (Berlin)']","['September 15, 1930: (Berlin)']",,,,,,,,,99.0,10.0,1930.0,Thursday,18,4,1,False
