Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
172. Das Blumenwunder,1926,1h 21m,,6.5,72,,"A new spin on the art of macroprojection, the ""film symphony of the life and death of flowers"" premiered on February 25th, 1926 in Berlin's Piccadilly-Theater with an original music score and elaborate frame narrative.",https://www.imdb.com/title/tt4248850/?ref_=sr_i_172,['Max Reichmann'],['Max Reichmann'],"['Elisabeth Grube', 'Herbert Haskel', 'Stefa Kraljewa', 'Maria Matray', 'Daisy Spies', 'Max Terpis']","['Self', 'Self', 'Mohn', 'Flora', 'Hyazinthe', 'Self']",,,,,"February 25, 1926",['Germany'],,"['Badische Anilin- und Soda-Fabrik AG (BASF AG)', 'Unterrichts-Film']",,,,10,"['German', 'Animation', 'Documentary']",['German'],,,6.5,72.0,,"1920s,year 1926,20th century,reenactment",https://m.media-amazon.com/images/M/MV5BMDYxMDQ5YWItNjQ4Zi00MGYzLWE5ZTctYjE4YzAwYTNiNTZmXkEyXkFqcGc@._V1_.jpg,['Max Reichmann'],['Max Reichmann'],"['Elisabeth Grube', 'Herbert Haskel', 'Stefa Kraljewa']",81.0,,,,,,,,,,,,,"['February 25, 1926: (Berlin, premiere)', 'November 18, 2014: (TV premiere)']","['February 25, 1926: (Berlin, premiere)', 'November 18, 2014: (TV premiere)']",,,,,,,,,81.0,2.0,1920.0,Thursday,6,3,1,False
173. War Paint,1926,Passed,,3.9,17,,"An Arapahoe Indian chief, unhappy with life on the reservation, escapes with some of his warriors. A detachment of cavalry is sent out to bring them back.",https://www.imdb.com/title/tt0017527/?ref_=sr_i_173,"['Peter B. Kyne', 'Charles Maigne', 'Joseph Farnham']",['W.S. Van Dyke'],"['Tim McCoy', 'Pauline Starke', 'Charles K. French', 'Chief Yowlachie', 'Whitehorse', 'Karl Dane', 'Chief John Big Tree', 'Dick Botiller', 'Gertrude Chorre', 'Iron Eyes Cody', 'J.W. Cody', 'Chief Many Treaties', 'Artie Ortego', 'Bud Osborne', 'Charles Soldani', 'Charles Stevens']","['Lt. Tim Marshall', 'Polly Hopkins', 'Maj. Hopkins', 'Iron Eyes', 'White Hawk', 'Petersen', 'Indian', 'Indian', 'Indian Woman', 'Indian', 'Indian', 'Indian', 'Indian', 'Soldier', 'Indian', 'Indian']","$80,000 (estimated)",,,,"October 10, 1926",['United States'],"['Wind River Reservation, Lander, Wyoming, USA (Indian village along river and Indians galloping across Wind River)']",['Metro-Goldwyn-Mayer (MGM)'],,,,10,"['Drama', 'Western']","['None', 'English']",,,3.9,17.0,Passed,hostile indian tribe,https://m.media-amazon.com/images/M/MV5BODI3OGQ5M2EtNWQzYy00MzE3LTg1ZGMtMDlmNWFhN2YxMGJjXkEyXkFqcGc@._V1_.jpg,['W.S. Van Dyke'],"['Peter B. Kyne', 'Charles Maigne', 'Joseph Farnham']","['Tim McCoy', 'Pauline Starke', 'Charles K. French']",,,,,,,,,,,,,,"['January 7, 1927: (London)']","['January 7, 1927: (London)']",80000.0,,,,,,,,,10.0,1920.0,Sunday,16,2,1,False
174. The Belle of Broadway,1926,1h,Passed,6.6,147,,"Madame Adele, a faded Parisian theatre star, mentors young American performer Marie Duval, allowing her to revive Adele's former glory. Together they regain stardom in Paris, one reclaiming it and the other achieving it anew.",https://www.imdb.com/title/tt0016639/?ref_=sr_i_174,"['J. Grubb Alexander', 'Jean Perry']",['Harry O. Hoyt'],"['Betty Compson', 'Tom Ricketts', 'Armand Kaliz', 'Edith Yorke', 'Herbert Rawlinson', 'Wilfrid North', 'Edward Warren', 'Edward Kipling', 'August Tollaire', 'Max Barwyn', 'Ervin Renard', 'Albert Roccardi']","['Marie Duval', 'Maurice Penelli', 'Count Raoul de Parma', 'Madame Adele', 'Paul Merlin', 'Major Anstruthers', 'An Old Beau', 'An Old Beau', 'Bearded Old Beau', 'M. Laroux', 'Fabio Merlin', ""Laroux's Associate""]",,,,,"August 15, 1926",['United States'],,['Columbia Pictures'],,,2 Critic reviews,"Absolute nonsense!!  And I loved every single second of it!!  Beautifully preserved film, too...","['Drama', 'Romance']",['English'],,,6.6,147.0,Passed,"silent,silent drama,silent film,year 1896,rainy night",https://m.media-amazon.com/images/M/MV5BNmIxM2FhYWUtYzNhZS00YTBmLWI5N2QtYjdkNDAwMDZlMzg2XkEyXkFqcGc@._V1_.jpg,['Harry O. Hoyt'],"['J. Grubb Alexander', 'Jean Perry']","['Betty Compson', 'Tom Ricketts', 'Armand Kaliz']",60.0,,,,,,"['Betty Compson', 'Tom Ricketts', 'Armand Kaliz', 'Edith Yorke', 'Herbert Rawlinson', 'Wilfrid North', 'Edward Warren', 'Edward Kipling', 'August Tollaire']",,,,,,,"['February 9, 2008: (restored version, Berlin International Film Festival)', 'December 3, 2013: (DVD)']","['February 9, 2008: (restored version, Berlin International Film Festival)', 'December 3, 2013: (DVD)']",,,,,,,,,60.0,8.0,1920.0,Sunday,12,2,1,False
175. Die keusche Susanne,1926,,,6.9,21,,"Die freche Susanne führt ein aufregendes Doppelleben zwischen ihrem Heimatort und Paris: Im Provinznest gilt sie als das stets tugendhafte und bodenständige Mädchen, während sie in der Weltstadt, in die sie immer entwischt, die Königin der Nacht ist, mondän und verführerisch, von vielen Männern begehrt. In Paris lernt sie René kennen und beginnt um ihn zu werben, doch sie hat eine adlige Konkurrentin: Jacqueline. Ein munteres Dreiecksverhältnis beginnt, verkompliziert durch die Interventionen verständnisloser Moralprediger. Ihr standesgemäßes Finale findet die Geschichte im Moulin Rouge.",https://www.imdb.com/title/tt0017027/?ref_=sr_i_175,"['Maurice Desvallières', 'Jean Gilbert', 'Antony Mars']",['Richard Eichberg'],"['Ruth Weyher', 'Willy Fritsch', 'Lilian Harvey', 'Hans Wassmann', 'Ernst Hofmann', 'Werner Fuetterer', 'Hans Junkermann', 'Lydia Potechina', 'Otto Wallburg', 'Sascha Bragowa', 'Albert Paulig', 'Wilhelm Bendow', 'Jean Gilbert']","['Susanne', 'René Boislurette', 'Jacqueline', 'Dr. med. Pomarel', 'Henry - Renés Freund', 'Hubert', 'Baron Aubrais', 'Baronin Aubrais', 'Charency', 'Charencys Frau Rose', None, None, None]",,,,,"November 29, 1926",['Germany'],"['Paris, France']",['Richard Eichberg-Film GmbH'],,,,A Love Triangle With The City Of Paris As Background,"['German', 'Comedy']","['German', 'French', 'English']",,,6.9,21.0,,"based on play,character name in title",https://m.media-amazon.com/images/M/MV5BYjhiN2U4NjUtMDg5My00ZTg0LTlmMDItNjI2ZmY0OGE4NmY0XkEyXkFqcGc@._V1_.jpg,['Richard Eichberg'],"['Maurice Desvallières', 'Jean Gilbert', 'Antony Mars']","['Ruth Weyher', 'Willy Fritsch', 'Lilian Harvey']",,,,,,,,,,,,,,"['April 20, 1926: (Belgrade, premiere)', 'November 11, 1926: (premiere)']","['April 20, 1926: (Belgrade, premiere)', 'November 11, 1926: (premiere)']",,,,,,,,,,11.0,1920.0,Monday,13,2,1,False
176. Tentacles of the North,1926,54m,Passed,4.4,36,,Two ships are caught in the Arctic ice.,https://www.imdb.com/title/tt0017451/?ref_=sr_i_176,"['Leslie Curtis', 'James Oliver Curwood']",['Louis Chaudet'],"['Gaston Glass', 'Alice Calhoun', 'Joseph W. Girard', 'Alan Roscoe', 'Al Ferguson', 'T. Hohai', 'Frank Baker']","['Francis Wainfield', 'Rao Brown', 'Dan Blake', 'Capt. Van Horn', 'Cole', 'Eskimo Chief', 'First Mate']",,,,,November 1926,['United States'],,['Ben Wilson Productions'],,,,Almost Totally Lacking in Entertainment Quality,"['Action', 'Adventure']",['None'],,,4.4,36.0,Passed,"arctic,whaling,sailing ship",https://m.media-amazon.com/images/M/MV5BOTkyNDUzZGYtNWRkZi00MWNmLThiZWEtNWI1NGE5ZGJlNGI4XkEyXkFqcGc@._V1_.jpg,['Louis Chaudet'],"['Leslie Curtis', 'James Oliver Curwood']","['Gaston Glass', 'Alice Calhoun', 'Joseph W. Girard']",54.0,,,,,,,,,,,,,,,,,,,,,,,54.0,11.0,1920.0,,7,2,1,False
177. The Love Toy,1926,1h,,4.5,17,,"Left standing at the altar by his fiancée, Peter Remsen goes to seek consolation in the small Kingdom of Luzania, where he becomes valet to the king in order to be near the Princess Patricia. The queen of neighboring Belgradia visits Luzania and falls in love with Peter, who repulses her advances and thereby precipitates a war. As the king is busy with a dancer, Peter takes charge of the army. The queen's men kidnap Patricia, but Peter rescues her in a tank and makes her his bride.",https://www.imdb.com/title/tt0017085/?ref_=sr_i_177,['Charles Logue'],['Erle C. Kenton'],"['Lowell Sherman', 'Jane Winton', 'Willard Louis', 'Gayne Whitman', 'Ethel Grey Terry', 'Helene Costello', 'Maude George', 'Myrna Loy']","['Peter Remsen', 'The Bride', 'King Lavoris', 'Prime Minister', 'Queen Zita', 'Princess Patricia', 'Lady in Waiting', 'Bit Part']",,,,,"February 13, 1926",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,,,10,['Comedy'],"['None', 'English']",,,4.5,17.0,,mythical kingdom,https://m.media-amazon.com/images/M/MV5BZjJmNmFkMDUtMTE2OS00NjQ5LWEwMzYtMzI3OGZlMmZhMzYxXkEyXkFqcGc@._V1_.jpg,['Erle C. Kenton'],['Charles Logue'],"['Lowell Sherman', 'Jane Winton', 'Willard Louis']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,2.0,1920.0,Saturday,8,1,1,False
178. Midnight Faces,1926,55m,,5.1,167,,"A young man inherits a mansion in a Florida swamp from an uncle he never knew he had. When he, his assistant and the estate's executor arrive at the house, the audience catches sight of someone crawling in the window, though the house is supposed to be unoccupied. As the house staff begins to arrive they sense a strange presence in the house, and when a young woman no one knows runs into the house to escape a knife-wielding psycho, the occupants realize they may be in danger from both outside and inside the house.",https://www.imdb.com/title/tt0017139/?ref_=sr_i_178,"['Bennett Cohen', 'Forrest Sheldon']",['Bennett Cohen'],"['Francis X. Bushman Jr.', 'Jack Perrin', 'Kathryn McGuire', 'Edward Peil Sr.', 'Charles Belcher', 'Nora Cecil', 'Martin Turner', 'Eddie Dennis', 'Al Hallett', 'Andrew Waldron', 'Larry Fisher']","['Lynn Claymore', 'Richard Mason', 'Mary Bronson', 'Suie Chang', 'Samuel Lund', 'Mrs. Hart', 'Trohelius Snapp', 'Useless McGurk', 'Otis the Butler', 'Peter Marlin', ""Red O'Connor""]",,,,,"March 25, 1926",['United States'],,['Otto K. Schreier Productions'],,,1 Critic review,Terrible early Old Dark House mystery comedy...,"['Horror', 'Thriller']",['English'],,,5.1,167.0,,"old dark house,time in title,haunted house,melodrama",https://m.media-amazon.com/images/M/MV5BMTI0OTQyNDAxM15BMl5BanBnXkFtZTcwMzQ5MTMyMg@@._V1_.jpg,['Bennett Cohen'],"['Bennett Cohen', 'Forrest Sheldon']","['Francis X. Bushman Jr.', 'Jack Perrin', 'Kathryn McGuire']",55.0,,,,,,,,,,,,,"['February 7, 1950: (Los Angeles, California, TV premiere)']","['February 7, 1950: (Los Angeles, California, TV premiere)']",,,,,,,,,55.0,3.0,1920.0,Thursday,11,2,1,False
179. The Man in the Saddle,1926,1h,Passed,6.0,25,,"A party of campers return to Tom Stewart's ranch resort to report they have been held up by bandits. Lawrence, their guide, explains that it is a staged stunt for their benefit; Stewart confirms this and refunds the losses but writes to his old pal Jeff Morgan, a former gunfighter, telling him of his predicament. Morgan sends his son, Jeff, Jr., a superb rider and dead shot but otherwise an awkward lout; at the insistence of Pauline, Stewart places Jeff in charge of a camping party. Laura Mayhew, a city girl in league with Lawrence, sends up a flare signal at night, and while Jeff chases some bears into the woods, Lawrence and his men hold up the camp. Jeff is overpowered in a fight but pursues the men to their hideout and by a clever ruse gets the drop on them. Later, he forces a confession of guilt from Lawrence, and Laura is arrested. Jeff and Pauline are united.",https://www.imdb.com/title/tt0017112/?ref_=sr_i_179,['Charles Logue'],"['Lynn Reynolds', 'Clifford Smith']","['Hoot Gibson', 'Charles Hill Mailes', 'Clark Comstock', 'Fay Wray', 'Sally Long', 'Emmett King', 'Lloyd Whitlock', 'Duke R. Lee', 'Yorke Sherwood', 'William Dyer', 'Janet Gaynor', 'Boris Karloff']","['Jeff Morgan Jr', 'Jeff Morgan Sr', 'Pete', 'Pauline Stewart', 'Laura Mayhew', 'Yom Dyresty', 'Lawrence', 'Snell', 'Banker', 'Sheriff', 'Doubtful', 'Robber']",,,,,"July 11, 1926",['United States'],,['Universal Pictures'],,,3 Critic reviews,10,"['Drama', 'Western']","['None', 'English']",,,6.0,25.0,Passed,man,https://m.media-amazon.com/images/M/MV5BNzg0MWU2YjktZGViMS00Y2E4LWEyOTUtNGFjMGQ3MDEzMjEwXkEyXkFqcGc@._V1_.jpg,"['Lynn Reynolds', 'Clifford Smith']",['Charles Logue'],"['Hoot Gibson', 'Charles Hill Mailes', 'Clark Comstock']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,7.0,1920.0,Sunday,12,2,1,False
180. That's My Baby,1926,1h 10m,,,,,"On the eve of his wedding, businessman Alan Boyd gets a telegram notifying him that his ""bride"" has fallen in love with another man and eloped with him. Announcing that he is through with women, an hour he meets pretty Helen Raynor, who takes to him (and is also his business rival's daughter). Helen's mother, though, doesn't take to Alan at all. In addition, Schuyler Van Loon, who is also after Helen, comes up with a scheme to embarrass Alan in Helen's eyes and ruin his reputation in the bargain--he comes up with a ""baby"" he claims is Alan's illegitimate son.",https://www.imdb.com/title/tt0017458/?ref_=sr_i_180,"['Wade Boteler', 'George Crone', 'Tay Garnett']",['William Beaudine'],"['Douglas MacLean', 'Margaret Morris', 'Claude Gillingwater', 'Eugenie Forde', 'Wade Boteler', 'Richard Tucker', 'Fred Kelsey', 'Harry Earles', 'William Orlamond']","['Alan Boyd', 'Helen Raynor', 'John Raynor', 'Mrs. John Raynor', 'Dave Barton', 'Schuyler Van Loon', 'Murphy', 'The Baby', 'Drug Clerk']",,,,,"April 19, 1926",['United States'],,['Paramount Pictures'],Awards 1 win total,,1 Critic review,Going potty,"['Farce', 'Comedy']",['None'],,,,,,"bride and groom,farce comedy,baby,wedding",https://m.media-amazon.com/images/M/MV5BNzU5YmQ3MmMtZTA1Yi00YTIxLWI2YWEtNDRlM2NhZWI1NTQ4XkEyXkFqcGc@._V1_.jpg,['William Beaudine'],"['Wade Boteler', 'George Crone', 'Tay Garnett']","['Douglas MacLean', 'Margaret Morris', 'Claude Gillingwater']",70.0,,,,,,,,,,,,,"['April 11, 1926: (New York City, New York)', 'August 24, 1926: (London)']","['April 11, 1926: (New York City, New York)', 'August 24, 1926: (London)']",,,,,,,,,70.0,4.0,1920.0,Monday,9,2,1,
181. The New Klondike,1926,1h 20m,Passed,5.7,104,,"Ex-MLB pitcher Tom Kelly, cut during spring training in Florida, turns to real estate during the land boom. He makes millions and buys into his former team.",https://www.imdb.com/title/tt0017202/?ref_=sr_i_181,"['Ring Lardner', 'Thomas J. Geraghty', 'J. Clarkson Miller']",['Lewis Milestone'],"['Thomas Meighan', 'Lila Lee', 'Paul Kelly', 'Tefft Johnson', 'Jack W. Johnston', 'Hallie Manning', 'Robert W. Craig', 'Brenda Lane', 'Jane Jennings', 'George De Carlton', 'Danny Hayes']","['Tom Kelly', 'Evelyn Curtis', 'Bing Allen', 'Colonel Dwyer', 'Dave Cooley', ""Evelyn's Maid"", 'Morgan West', 'Peggy DeVoe (Bird Dog)', ""Mrs. Caroline Curtis (Evelyn's Grandmother)"", 'Owen', 'The Spieler']",,,,,"March 15, 1926",['United States'],"['Florida, USA']",['Paramount Pictures'],,,5 Critic reviews,silent film,"['Romantic Comedy', 'Screwball Comedy', 'Comedy', 'Drama', 'Romance', 'Sport']","['None', 'English']",,,5.7,104.0,Passed,"violinist,bus,world series,coach,parade",https://m.media-amazon.com/images/M/MV5BNDRlMDVhOGMtM2VjZS00NzdmLWI2OTItMmVjZjIzY2VmZTU0XkEyXkFqcGc@._V1_.jpg,['Lewis Milestone'],"['Ring Lardner', 'Thomas J. Geraghty', 'J. Clarkson Miller']","['Thomas Meighan', 'Lila Lee', 'Paul Kelly']",80.0,,,,,,,,,,,,,"['June 29, 1926: (London)', 'April 7, 2025: (Turner Classic Movies, TV premiere)', 'November 14, 2025: (San Francisco Silent Film Festival)']","['June 29, 1926: (London)', 'April 7, 2025: (Turner Classic Movies, TV premiere)', 'November 14, 2025: (San Francisco Silent Film Festival)']",,,,,,,,,80.0,3.0,1920.0,Monday,11,6,1,False
182. Aloma of the South Seas,1926,1h 30m,,5.4,28,,"Young South Seas native boy is sent to the U.S. for his education, returns to his island after his father dies to try to stop a revolution.",https://www.imdb.com/title/tt0016598/?ref_=sr_i_182,"['LeRoy Clemens', 'James Ashmore Creelman', 'John B. Hymer']",['Maurice Tourneur'],"['Gilda Gray', 'Percy Marmont', 'Warner Baxter', 'William Powell', 'Harry T. Morey', 'Julanne Johnston', 'Joseph W. Smiley', 'Frank Montgomery', 'Michelette Burani', 'Ernestine Gaines', 'Aurelio Coccia', 'Noble Johnson', 'Robert Livingston']","['Aloma', 'Bob Holden', 'Nuitane', 'Van Templeton', 'Red Malloy', 'Sylvia', 'Andrew Taylor', 'Hongi', 'Hina', 'Taula', 'Sailor', None, 'Swimmer']",,,,"$6,540,000","May 16, 1926",['United States'],['Bermuda'],['Paramount Pictures'],Awards 2 wins total,,1 Critic review,10,"['Comedy', 'Drama', 'Romance']","['None', 'English']",,,5.4,28.0,,"father,south sea islands,bare chested male",https://m.media-amazon.com/images/M/MV5BZDk5ZDA1MmUtYjM4ZC00ZmNhLThmMTYtNzU5MmFmMGY1MDA2XkEyXkFqcGc@._V1_.jpg,['Maurice Tourneur'],"['LeRoy Clemens', 'James Ashmore Creelman', 'John B. Hymer']","['Gilda Gray', 'Percy Marmont', 'Warner Baxter']",90.0,,,,,,,,,,,,,"['October 5, 1926: (London)']","['October 5, 1926: (London)']",,,6540000.0,,,,,,90.0,5.0,1920.0,Sunday,13,3,1,False
183. The Love Thief,1926,1h 10m,,,,,"To avert war between their countries an official marriage is arranged between Crown Prince Boris of Moraine and Princess Flavia of Norvia. Prince Karl of Norvia sees in the alliance an opportunity to gain control of both kingdoms but upon visiting Boris finds him unyielding and independent. Flavia, shedding her stately dignity in the palace garden, is accosted by the flirtatious Boris, who believes her to be the princess' cousin; and falling in love, he realizes that he cannot go through with the planned marriage. Karl plots to have Boris abdicate, and at the pleas of the minister, Boris refuses to fight the regent and is disgraced. To assure his safety, Princess Flavia agrees to marry the imbecile prince, Michael; Boris is secretly substituted for Michael at the wedding, and though Karl protests, the ceremony proceeds. The regent's duplicity is exposed by Flavia, and all ends happily.",https://www.imdb.com/title/tt0017084/?ref_=sr_i_183,['John McDermott'],['John McDermott'],"['Norman Kerry', 'Greta Nissen', 'Marc McDermott', 'Cissy Fitzgerald', 'Agostino Borgato', 'Carrie Daumery', 'Oscar Beregi Sr.', 'Nigel Barrie', 'Vladimir Glutz', 'Károly Huszár', 'Blackie Thompson', 'Alphonse Martell', 'Anton Vaverka', 'Arnold Kent']","['Prince Boris Alexander Emanuel Augustus', 'Princess Flavia Eugenia Marie', 'Prince Karl', 'Countess Leopold Marjenka', 'King', 'Queen', 'Prime Minister', 'Captain Emanuel Menisurgo', 'Napoleon Alexander Caesar', ""Prince's Guard"", 'Prince Michael', 'Berzoff', 'Aide', 'Captain']",,,,,"June 13, 1926",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,,,,"['Drama', 'Romance']",['English'],,,,,,melodrama,https://m.media-amazon.com/images/M/MV5BYWYxMjAwYjAtNDFlZC00OGM5LWJhYTMtMDliMTU3N2JkMWE4XkEyXkFqcGc@._V1_.jpg,['John McDermott'],['John McDermott'],"['Norman Kerry', 'Greta Nissen', 'Marc McDermott']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,6.0,1920.0,Sunday,14,2,1,
184. Exquisite Sinner,1926,1h,,5.3,26,,"A young bourgeois Dominique Prad spurns his family's lucrative silk business for the bohemian life of an artist. Fleeing his estate to join a band of gypsies, the mentally unstable painter falls in love with a pretty gypsy maiden, Silda.",https://www.imdb.com/title/tt0016833/?ref_=sr_i_184,"['Alden Brooks', 'Joseph Farnham', 'Alice D.G. Miller']","['Phil Rosen', 'Josef von Sternberg']","['Conrad Nagel', 'Renée Adorée', 'Paulette Duval', 'Frank Currier', 'George K. Arthur', 'Matthew Betz', ""Helena D'Algy"", 'Claire Du Brey', 'Myrna Loy', 'Mira Adoree']","['Dominique Prad', 'Silda - a gypsy maid', 'Yvonne', 'Colonel', ""Colonel's orderly"", 'Gypsy chief', ""Dominique's sister"", ""Dominique's sister"", 'Living statue', 'Bit Part']",,,,,"March 28, 1926",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,,,10,"['Drama', 'Romance']","['None', 'English']",,,5.3,26.0,,"business,love,young,band,nagel and adoree",https://m.media-amazon.com/images/M/MV5BMDBhOTMwYjAtYzFjMi00NjI3LTk3MmEtZTY0OTA4Y2U0YzQ1XkEyXkFqcGc@._V1_.jpg,"['Phil Rosen', 'Josef von Sternberg']","['Alden Brooks', 'Joseph Farnham', 'Alice D.G. Miller']","['Conrad Nagel', 'Renée Adorée', 'Paulette Duval']",60.0,,,,,,,,,,,,,"['December 30, 1927: (London)']","['December 30, 1927: (London)']",,,,,,,,,60.0,3.0,1920.0,Sunday,10,2,1,False
185. Adventures of a Ten Mark Note,1926,1h,,5.2,11,,"Anna receives her first weekly wage: a ten-mark note with the no. K 13513. She gives it to her mother, who hides it in her Bible. Anna's brother Robert steals the note and uses it to buy a knife with which he becomes a murderer.",https://www.imdb.com/title/tt0016569/?ref_=sr_i_185,['Béla Balázs'],['Berthold Viertel'],"['Agnes Mueller', 'Mary Nolan', 'Walter Franck', 'Werner Fuetterer', 'Harald Paulsen', 'Iwa Wanja', 'Oscar Homolka', 'Ressel Orla', 'Maly Delschaft', 'Francesco von Mendelssohn', 'Renate Brausewetter', 'Otto Wallburg', 'Luise Morland', 'Karl Etlinger', 'Vladimir Sokoloff', 'Geza L. Weiss', 'Julius E. Herrmann', 'Margo Lion']","['Die Mutter', 'Anna - ihre Tochter', 'Robert - ihr Sohn', 'Andreas, Annas Freund und Nachbar', 'Fritz', 'Frieda', 'Direktor Haniel', 'Frau Hamel - seine Frau', 'Ein Stubenmädchen', 'Ein Klavierspieler', 'Ein schwärmerisches Mädchen', 'Herr Fischer', 'Eine Zimmervermieterin', 'Ein Chauffeur', 'Ein Lumpensammler', 'Ein Bierjunge', 'Der Hauswirt', 'Eine Bufettdame']",,,,,"December 9, 1926","['Germany', 'United States']",,"['Deutsche Vereins-Film AG (Defa-Deutsche Fox)', 'Fox Europa Film Produktion', 'Les Productions Fox Europa']",,,,10,['Drama'],"['None', 'German']",,,5.2,11.0,,"money in title,banknote,brother,number in title",https://m.media-amazon.com/images/M/MV5BNDkwM2JjOGUtNDVmOS00NmQ3LTliNzAtM2M1MjczN2VkMzdjXkEyXkFqcGc@._V1_.jpg,['Berthold Viertel'],['Béla Balázs'],"['Agnes Mueller', 'Mary Nolan', 'Walter Franck']",60.0,,,,,,,,,,,,,"['October 28, 1926: (Berlin)', 'December 10, 1928: (New York City, New York, retitled)']","['October 28, 1926: (Berlin)', 'December 10, 1928: (New York City, New York, retitled)']",,,,,,,,,60.0,12.0,1920.0,Thursday,18,1,2,False
186. A Hero of the Big Snows,1926,1h 7m,Passed,3.7,28,,"Rin-Tin-Tin is saved from the beatings of a trapper by Ed Nolan, a shiftless trapper himself, and 'Rinty"" follows Nolan home to his cabin but refuses to enter. Nolan takes him to the home of Mary Mallory, the girl he has failed to win as his wife because of his ways, and in their mutual love of 'Rinty,"" a new understanding is born and Nolan goes to work. When Mary's baby sister gets sick, Mary thinks 'Rinty' must have turned on her because of the blood on his jaws and Noland decides to shoot him, but 'Rinty' runs away. The little girl becomes critically ill and Mary starts for the doctor with her through a blinding snow storm. The dog-team capsizes the sled and runs away. The faithful 'Rinty,' who has been following them, takes a note from Mary to Nolan. The latter comes to their rescue, and the doctor tells them the baby sister was bitten by a wolf, and the blood on 'Rinty' came from his fight against the wolf. The little sister will get well, and 'Rinty' accepts the apologies from Mary and Nolan.",https://www.imdb.com/title/tt0016963/?ref_=sr_i_186,['Ewart Adamson'],['Herman C. Raymaker'],"['Rin Tin Tin', 'Alice Calhoun', 'Don Alvarado', 'Leo Willis', 'Mary Jane Milliken']","['Rinty', 'Mary Mallory', 'Ed Nolan', 'Black Beasley', ""Mary Mallory's Little Sister""]",,,,,"July 24, 1926",['United States'],,['Warner Bros.'],,,,10,"['Action', 'Adventure', 'Drama', 'Family', 'Romance', 'Western']","['None', 'English']",,,3.7,28.0,Passed,"dog team,snowstorm,sled dog,fur trapper,false accusation",https://m.media-amazon.com/images/M/MV5BNjdjYWYzNzQtOGQ3OS00NDdhLTg1NjgtNjlmNzA0NDEzMjM3XkEyXkFqcGc@._V1_.jpg,['Herman C. Raymaker'],['Ewart Adamson'],"['Rin Tin Tin', 'Alice Calhoun', 'Don Alvarado']",67.0,,,,,,,,,,,,,,,,,,,,,,,67.0,7.0,1920.0,Saturday,5,6,1,False
187. The Ace of Cads,1926,1h 26m,,,,,"Chappel and Basil are both officers in the British Guards and also close friends. They both fall in love with Eleanor. Basil is so smitten that he sets up a situation in which Eleanor believes that Chappel has another woman, and she chooses Basil. Chappel, devastated, turns to drink and is soon thrown out of the army in disgrace. Complications ensue.",https://www.imdb.com/title/tt0016572/?ref_=sr_i_187,"['Michael Arlen', 'Forrest Halsey']",['Luther Reed'],"['Adolphe Menjou', 'Alice Joyce', 'Norman Trevor', 'Philip Strange', 'Susan Fleming']","['Chappel Maturin', 'Eleanour', 'Sir Guy de Gramercy', 'Basil de Gramercy', 'Joan']",,,,"$321,850","October 11, 1926",['United States'],"['Lasky Studio - 1520 Vine Street, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],Awards 1 win total,,,,"['Drama', 'Romance']",['English'],,,,,,"army,paris france,veteran,alcoholism,world war one",https://m.media-amazon.com/images/M/MV5BODYwOTBjZDMtNDgwNC00MTU1LTkyMTYtN2Q4NTUyNDQ3Y2I2XkEyXkFqcGc@._V1_.jpg,['Luther Reed'],"['Michael Arlen', 'Forrest Halsey']","['Adolphe Menjou', 'Alice Joyce', 'Norman Trevor']",86.0,,,,,,,,,,,,,"['August 26, 1927: (London)']","['August 26, 1927: (London)']",,,321850.0,,,,,,86.0,10.0,1920.0,Monday,5,2,1,
