Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
111. Sand,1920,50m,Passed,6.8,87,,"Railroad station agent Dan Kurrie is fired from his job by his rival in love, Joseph Garber. Believed false by Margaret, the girl he loves, Kurrie must prove himself by unmasking a gang of bandits preying on the trains.",https://www.imdb.com/title/tt0011651/?ref_=sr_i_111,"['Lambert Hillyer', 'Russell A. Boggs']",['Lambert Hillyer'],"['William S. Hart', 'Mary Thurman', 'G. Raymond Nye', 'Patricia Palmer', 'Bill Patton', 'S.J. Bingham', 'Hugh Jackson', 'Fritz the Horse', 'Lon Poff']","['Dan Kurrie', 'Margaret Young', 'Joseph Garber', 'Josie Kirkwood', 'Pete Beckett', ""Garber's Cohort"", 'Pop Young', ""Kurrie's Horse"", 'Jim Kirkwood']",,,,,"June 20, 1920",['United States'],"['Victorville, California, USA']",['William S. Hart Productions'],,,,Not Hart's best by any means,"['Crime', 'Drama', 'Western']","['None', 'English']",,,6.8,87.0,Passed,"hold up,railroad,girl,agent",https://m.media-amazon.com/images/M/MV5BMDRhNDE0NGMtNDUwYi00NWUzLTk5NzQtNTUzMjNiNzNhZGNiXkEyXkFqcGc@._V1_.jpg,['Lambert Hillyer'],"['Lambert Hillyer', 'Russell A. Boggs']","['William S. Hart', 'Mary Thurman', 'G. Raymond Nye']",50.0,,,,,,,,,,,,,"['October 18, 1920: (Biograf Brunkeberg, Stockholm, Sweden, premiere)']","['October 18, 1920: (Biograf Brunkeberg, Stockholm, Sweden, premiere)']",,,,,,,,,50.0,6.0,1920.0,Sunday,9,3,1,False
112. Excuse My Dust,1920,50m,,5.6,77,,"A top race-car driver leaves the sport to get married and settle down, because his new wife doesn't want him to race anymore. However, not long afterwards his wife takes their infant son and leaves him to go to San Francisco. The husband gets word that his son is seriously ill in San Francisco, but he has no way to get there. Just in the nick of time, however, the racer's father-in-law just happens to have developed a new car for a cross-country race--to San Francisco!",https://www.imdb.com/title/tt0011163/?ref_=sr_i_112,"['Byron Morgan', 'Will M. Ritchey']",['Sam Wood'],"['Wallace Reid', 'Wallace Reid Jr.', 'Ann Little', 'Theodore Roberts', 'Guy Oliver', 'Otto Brower', 'Tully Marshall', 'Walter Long', 'James Gordon', 'Jack Herbert', 'Fred Huntley', 'Byron Morgan', 'Will M. Ritchey']","[""'Toodles' Walden"", ""'Toodles' Walden Jr."", 'Dorothy Ward Walden', 'J.D. Ward', 'Darby', 'Max Henderson', 'President Mutchler', 'Ritz', 'Griggs', 'Oldham', 'Police Magistrate', 'Minor Role', 'Minor Role']",,,,,"March 21, 1920",['United States'],"['Los Angeles, California, USA']",['Paramount Pictures'],,,,Racing Vehicle,"['Comedy', 'Drama']","['None', 'English']",,,5.6,77.0,,"san francisco california,automobile racing,sequel",https://m.media-amazon.com/images/M/MV5BMDU1NTgzZDItY2RhNy00YTM5LWE5YTgtNWQwZDc5OWE1YjEyXkEyXkFqcGc@._V1_.jpg,['Sam Wood'],"['Byron Morgan', 'Will M. Ritchey']","['Wallace Reid', 'Wallace Reid Jr.', 'Ann Little']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,3.0,1920.0,Sunday,13,2,1,False
113. The Veiled Mystery,1920,5h,,,,,,https://www.imdb.com/title/tt0011815/?ref_=sr_i_113,"['Albert E. Smith', 'Cyrus Townsend Brady', 'C. Graham Baker']","['William J. Bauman', 'Webster Cullison', 'Francis J. Grandon']","['Antonio Moreno', 'Pauline Curley', 'Henry A. Barrows', 'Nenette de Courcy', 'Walter Rodgers', 'George Reed', 'William Smith', 'George Cooper', 'Valerio Olivo', 'Frank Lackteen']","['Ralph Moore', 'Ruth Sawyer', 'Abe Sawyer', 'Ethel Seymour', 'Doctor Lyons', 'Tom', 'Richard Seymour', None, None, None]",,,,,"September 20, 1920",['United States'],"['Santa Cruz, California, USA']",['Vitagraph Company of America'],,,,,"['Drama', 'Western']","['None', 'English']",,,,,,serial,https://m.media-amazon.com/images/M/MV5BMTY2Nzk4MTY1Nl5BMl5BanBnXkFtZTgwNDQ0NDAwMjE@._V1_.jpg,"['William J. Bauman', 'Webster Cullison', 'Francis J. Grandon']","['Albert E. Smith', 'Cyrus Townsend Brady', 'C. Graham Baker']","['Antonio Moreno', 'Pauline Curley', 'Henry A. Barrows']",300.0,,,,,,,,,,,,,,,,,,,,,,,300.0,9.0,1920.0,Monday,10,2,1,
114. Li Hang le cruel,1920,58m,,,,,,https://www.imdb.com/title/tt0199712/?ref_=sr_i_114,"['Henri Bauche', 'André de Lorde']",['Édouard-Émile Violet'],"['Mag Murray', 'Mary Harald', 'Tsin-Hou', 'John Warriley', 'Julio de Romero', 'Félix Ford', 'Sio Chin']","['Maud Stevens', 'Li-Niu', 'Li-Hang', 'Richard Norton', 'Stevens', 'Jack Wells', 'Tsi-Heul']",,,,,"November 12, 1920",['France'],,['Les Films Lucifer'],,,,,[],['None'],,,,,,,,['Édouard-Émile Violet'],"['Henri Bauche', 'André de Lorde']","['Mag Murray', 'Mary Harald', 'Tsin-Hou']",58.0,,,,,,,,,,,,,,,,,,,,,,,58.0,11.0,1920.0,Friday,7,0,1,
115. The Mother of His Children,1920,50m,,,,,"When Princess Yve comes to Paris, attended by her faithful servant Hadji, she meets sculptor Richard Arnold and the two fall in love. This drives Count Tolstoff, who also is in love with the princess, into a jealous rage. Attempting to gain revenge by destroying Richard's prize-winning statues, Tolstoff breaks into his studio but is followed by Hadji. In the ensuing scuffle, the count is killed and Richard is arrested for the crime. When the princess discovers that Richard is married, it looks as if the sculptor will lose both his love and his freedom, until the servant confesses to the crime and Richard is notified that his wife has died while on an ocean voyage. Thus freed of his bonds, the sculptor marries the princess, who then becomes the mother of his children.",https://www.imdb.com/title/tt0011482/?ref_=sr_i_115,"['Barbara La Marr', 'Charles J. Wilson']",['Edward LeSaint'],"['Gladys Brockwell', 'William Scott', 'Frank Leigh', 'Nigel De Brulier', 'Golda Madden', 'Nancy Caswell', 'Jean Eaton']","['Princess Yve', 'Richard Arnold', 'Count Tolstoff', 'Hadji', 'Beatrice Arnold', 'Helen', 'Bobbie']",,,,,April 1920,['United States'],,['Fox Film Corporation'],,,,,"['Crime', 'Drama']","['None', 'English']",,,,,,"murder,princess,russian aristocrat,sculptor,wrongful arrest",https://m.media-amazon.com/images/M/MV5BNGI3ODI4NjItOTBjZi00YzgzLWEyZDgtMTI1NjJlMWM1NDYwXkEyXkFqcGc@._V1_.jpg,['Edward LeSaint'],"['Barbara La Marr', 'Charles J. Wilson']","['Gladys Brockwell', 'William Scott', 'Frank Leigh']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,4.0,1920.0,,7,2,1,
116. Gricka vjestica,1920,50m,,6.2,24,,Gricka vjestica is about young countess Nera Keglevic. She is fighting against believing in witches and witchcraft. But the problem is that towns judge Krajacic is accusing Nera to be witch for revenge.,https://www.imdb.com/title/tt0301368/?ref_=sr_i_116,['Marija Juric-Zagorka'],['Hinko Nucic'],"['Melita Bohinec', 'Bozo Miller', 'Vera Polak', 'Stjepan Bojnicic', 'Renata Miletic']","['Nera Keglevic', 'Sinisa Vojkffy', 'Suzana Ratkay', 'Ivo Skerlec', 'Terka Nadazdi']",,,,,April 1920,['Yugoslavia'],"['Vinica kraj Varazdina, Croatia']","['Croatia Film', 'Jugoslavija Film']",,,,10,['Drama'],['None'],,,6.2,24.0,,"lost film,based on novel",https://m.media-amazon.com/images/M/MV5BOTdmZDc4NmItOTU3ZS00MGFmLThhZDItZDBjZjJhMDE4OGQ1XkEyXkFqcGc@._V1_.jpg,['Hinko Nucic'],['Marija Juric-Zagorka'],"['Melita Bohinec', 'Bozo Miller', 'Vera Polak']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,4.0,1920.0,,5,1,1,False
117. Auf den Trümmern des Paradieses,1920,,,6.4,22,,,https://www.imdb.com/title/tt0198318/?ref_=sr_i_117,"['Erwin Baron', 'Marie Luise Droop', 'Karl May']",['Josef Stein'],"['Carl de Vogt', 'Meinhart Maur', 'Gustav Kirchberg', 'Dora Gerson', 'Claire Lotto', 'Tronier Funder', 'Erwin Baron', 'Beate Herwigh', 'Fred Berger', 'Anna von Palen', 'Curt Bry', 'Helga Hall', 'Bela Lugosi']","['Kara Ben Nemsi', 'Hadschi Halef Omar', 'Hassan Ardschir Mirza', 'Dschana Ardschir Mirza', 'Benda Ardschir Mirza', 'Selim Aga', 'Omram', 'Hafsa', 'Obeidullah', 'Marah Durimeh', 'Piano', None, 'Bit Part']",,,,,"October 7, 1920",['Germany'],"['Helfenberger Grund, Saxony, Germany']",['Ustad-Film'],,,,10,['Adventure'],['None'],,,6.4,22.0,,"lost film,based on novel",https://m.media-amazon.com/images/M/MV5BNzEyNTkxZjktZGMwYy00YjgzLWI2ODAtYzJhYjQ0MjhmZDUwXkEyXkFqcGc@._V1_.jpg,['Josef Stein'],"['Erwin Baron', 'Marie Luise Droop', 'Karl May']","['Carl de Vogt', 'Meinhart Maur', 'Gustav Kirchberg']",,,,,,,,,,,,,,"['October 7, 1920: (Dresden)', 'November 5, 1920: (Berlin)']","['October 7, 1920: (Dresden)', 'November 5, 1920: (Berlin)']",,,,,,,,,,10.0,1920.0,Thursday,13,1,1,False
118. Caravan of Death,1920,,,,,,Bela Lugosi plays a lascivious Arab sheikh confronting European travelers in the desert in an adventure story set in the Sahara.,https://www.imdb.com/title/tt0199093/?ref_=sr_i_118,"['Erwin Baron', 'Karl May', 'Marie Luise Droop']",['Josef Stein'],"['Carl de Vogt', 'Meinhart Maur', 'Erwin Baron', 'Gustav Kirchberg', 'Dora Gerson', 'Claire Lotto', 'Maximilian Werrak', 'Karl Kuszar', 'Erna Felsneck', 'Anna von Palen', 'Beate Herwigh', 'Bela Lugosi', 'Arthur Kraußneck']","['Kara Ben Nemsi', 'Hadschi Halef Omar', 'Omram', 'Hassan Ardschir Mirza', 'Dschana Ardschir Mirza', 'Benda Ardschir Mirza', 'Tschaschefsky', 'Kepek', 'Amina', 'Marah Durimeh', 'Hafsa', 'Scheik', 'Tschaschefsky']",,,,,"November 16, 1920",['Germany'],,,,,,,"['Adventure', 'Drama']",['None'],,,,,,"lost film,based on novel",https://m.media-amazon.com/images/M/MV5BMjM2NDg4YTAtNWY2Ny00MDFkLWI4ZDUtM2Y2ZDM4ODM3YTRkXkEyXkFqcGc@._V1_.jpg,['Josef Stein'],"['Erwin Baron', 'Karl May', 'Marie Luise Droop']","['Carl de Vogt', 'Meinhart Maur', 'Erwin Baron']",,,,,,,,,,,,,,"['November 16, 1920: (Hamburg)']","['November 16, 1920: (Hamburg)']",,,,,,,,,,11.0,1920.0,Tuesday,13,2,1,
119. The Poor Simp,1920,50m,,,,,"Melville Carruthers finally decides to propose to his girlfriend Grace and sets out for her house, but gets a sudden attack of shyness and stops in at a café to calm himself. A fight erupts and Melville is knocked out. He wakes up in his room the following day with a young ""cabaret girl"" taking care of him. Just at that time Grace and her father stop by, and Melville is unable to explain who the girl is and why she's there. Complications ensue.",https://www.imdb.com/title/tt0011589/?ref_=sr_i_119,"['Sarah Y. Mason', 'J. Shakespeare Sap']",['Victor Heerman'],"['Owen Moore', 'Nell Craig', 'Harry L. Rattenberry', 'Vera Lewis', 'Herbert Prior', 'Lassie Young', 'Tom Kennedy', 'Douglas Carter', 'Maxfield Stanley']","['Melville G. Carruthers', 'Grace Adams', 'Peter Adams', 'Mrs. Adams', 'Dr. Crawford', 'Sadie Kelly', 'Jim Donnelly', 'Clarence', 'Undetermined Role']",,,,,"August 20, 1920",['United States'],,['Selznick Pictures Corporation'],,,,,['Comedy'],['None'],,,,,,"fight,cabaret,marriage proposal,misunderstanding,cafe",https://m.media-amazon.com/images/M/MV5BYmZiZjBkMzAtMzc2OS00MjNiLWI0N2UtMTZhNjIyYTFmN2JkXkEyXkFqcGc@._V1_.jpg,['Victor Heerman'],"['Sarah Y. Mason', 'J. Shakespeare Sap']","['Owen Moore', 'Nell Craig', 'Harry L. Rattenberry']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,8.0,1920.0,Friday,9,1,1,
120. The Jungle Princess,1920,52m,Approved,4.2,54,,"Feature version of The Lost City (1920), a fifteen episode serial.",https://www.imdb.com/title/tt0195853/?ref_=sr_i_120,['Frederick Chapin'],['E.A. Martin'],"['Juanita Hansen', 'George Chesebro', 'Frank Clark', 'Hector Dion', 'Al Ferguson']","['Zoolah', 'Stanley Morton', 'Michael Donovan', 'Gagga', 'Undetermined Role']",,,,,"June 6, 1923",['United States'],,['Selig Polyscope Company'],,,,"A taste of the ""first million dollar serial.""",['Adventure'],"['None', 'English']",,,4.2,54.0,Approved,"wild animal,africa",https://m.media-amazon.com/images/M/MV5BMTUzNDUzMjgxNl5BMl5BanBnXkFtZTcwMzU3NDg5MQ@@._V1_.jpg,['E.A. Martin'],['Frederick Chapin'],"['Juanita Hansen', 'George Chesebro', 'Frank Clark']",52.0,,,,,,,,,,,,,"['November 21, 1920: (Chicago, Illinois)']","['November 21, 1920: (Chicago, Illinois)']",,,,,,,,,52.0,6.0,1920.0,Wednesday,5,1,1,False
121. The Devil's Claim,1920,50m,,,,,"Hindu novelist Akbar Khan, lives in Greenwich Village and uses his love affairs as inspiration for his books. When he exhausts all the story material from his affair with Indora, a young Persian girl, he deserts her. Virginia Crosby, a social worker, takes pity on Indora, who has failed in an attempt to kill Khan, and offers to win him back for her. Virginia pretends to fall in love with Khan and inspires him with tales of the devil's trademark, the emblem of a band of devil worshipers whose hero is named Hassa. In these tales, Hassa and a beautiful Hindu woman lead a series of adventures based upon the motif of devil worship. When Virginia jilts Khan before the last installment of the serial is written, she sends Indora to take her place, and Khan finally discovers his love for her.",https://www.imdb.com/title/tt0011112/?ref_=sr_i_121,['J. Grubb Alexander'],['Charles Swickard'],"['Sessue Hayakawa', 'Rhea Mitchell', 'Colleen Moore', 'William Buckley', 'Sidney Payne', 'Joe Ray']","['Akbar Khan', 'Virginia Crosby', 'Indora', 'Spencer Wellington', 'Kemal', 'Salim']",,,,,"May 2, 1920",['United States'],,['Haworth Pictures Corporation'],,,2 Critic reviews,User reviews 1,['Drama'],"['None', 'English']",,,,,,"manhattan new york city,greenwich village manhattan new york city,satanism,new york city",https://m.media-amazon.com/images/M/MV5BZTQzOWFhZmEtYjg1Zi00Y2E4LWJhOGYtNDg3NmNiNjE3MmI1XkEyXkFqcGc@._V1_.jpg,['Charles Swickard'],['J. Grubb Alexander'],"['Sessue Hayakawa', 'Rhea Mitchell', 'Colleen Moore']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,5.0,1920.0,Sunday,6,1,1,
122. Das Grand Hotel Babylon,1920,,,,,,"An American millionaire and his daughter Nella are staying at the supremely exclusive Grand Babylon Hotel. When Nella asks for a steak and Bass beer for dinner the order is refused. To get her what she wants her father buys the entire hotel, for £400,000 ""and a guinea"". Now strange things begin to occur at the hotel.",https://www.imdb.com/title/tt0444638/?ref_=sr_i_122,"['Arnold Bennett', 'Hanns Kräly']",['Ewald André Dupont'],"['Max Landa', 'Maria Zelenka', 'Hanni Weisse', 'Toni Grünfeld', 'Max Kronert', 'Hans Albers', 'Karl Falkenberg']","['Detektiv Max Landa', 'Prinzessin Anna von Kelswerden', 'Nella Northfield', 'Northfield - Millionär', 'Baron Tölz', None, None]",,,,,"September 19, 1920",['Germany'],,['Stern-Film'],,,,,['Mystery'],"['None', 'German']",,,,,,,https://m.media-amazon.com/images/M/MV5BZGM4NjE2ZGUtM2UwMi00Yjc1LThlMDUtZWUwZGRhMWMzZGI0XkEyXkFqcGc@._V1_.jpg,['Ewald André Dupont'],"['Arnold Bennett', 'Hanns Kräly']","['Max Landa', 'Maria Zelenka', 'Hanni Weisse']",,,,,,,,,,,,,,"['February 6, 1920: (Berlin)']","['February 6, 1920: (Berlin)']",,,,,,,,,,9.0,1920.0,Sunday,7,1,1,
123. A Thousand to One,1920,1h 10m,,,,,"Finding himself deeply in debt, William Newlands reluctantly follows the advice of his unscrupulous friend, Jimmy Munroe, and marries Beatrice, the wealthy daughter of an old friend. When their honeymoon train is derailed, Beatrice loses sight of her husband but manages to save the life of mine owner Steven Crawford. Newlands is reported burned in the wreck and Beatrice returns with Crawford to his cabin, where she nurses him back to health. Meanwhile, Newlands has escaped death and, filled with remorse, decides to make a new man of himself. Disguising his appearance by the addition of a beard, he finds work at the Crawford mine, but determines to stay out of Beatrice's life. Eventually, Newlands becomes foreman, brings law and order to the discontented miners and discovers a rich vein of ore, thus averting Crawford's financial ruin. His job completed, Newlands is about to leave when Beatrice recognizes him and begs him to give their marriage another chance.",https://www.imdb.com/title/tt0012751/?ref_=sr_i_123,"['Max Brand', 'Joseph F. Poland']",['Rowland V. Lee'],"['Hobart Bosworth', 'Ethel Grey Terry', 'Charles West', 'Landers Stevens', 'J. Gordon Russell', 'Fred Kohler', 'Billy Gilbert']","['William Newlands', 'Beatrice Crittenden', 'Jimmy Munroe', 'Steven Crawford', 'Georgeson', 'Donnelly', 'Benedict, the Valet']",,,,,December 1920,['United States'],"['Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA (Photo caption)']",['J. Parker Read Jr. Productions'],,,,,['Drama'],"['None', 'English']",,,,,,"train wreck,missing person,fortune hunter,presumed dead,marriage of convenience",https://m.media-amazon.com/images/M/MV5BMmNmYmUyYzEtNDBjZS00NDI1LTkxNmUtMjI5NGFmZDJjZTE0XkEyXkFqcGc@._V1_.jpg,['Rowland V. Lee'],"['Max Brand', 'Joseph F. Poland']","['Hobart Bosworth', 'Ethel Grey Terry', 'Charles West']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,12.0,1920.0,,7,1,1,
124. What Women Want,1920,,,6.6,20,,"During World War I, young Frenchwoman Francine D'Espard meets U.S. Army officer William Holliday at the front, and they become engaged. Returning to America, William finds his father at the mercy of his business rival, Ezekiel Bates. Shortly after, when Francine arrives in America to marry her fiancé, she is informed that her lover is about to marry Bates' daughter Susan. Her love now turning to hate, Francine devotes herself to the task of destroying her former suitor. Through her connections with the U.S. Secret Service, the two are involved in many adventures, and just as Francine is about to avenge herself, she discovers that Holliday has been true to her the whole time. Upon finding evidence that Bates, in addition to being the cause of all their troubles, has also defrauded the government, Francine has him arrested and finally reunites with her lover.",https://www.imdb.com/title/tt0011849/?ref_=sr_i_124,"['George Middleton', 'Garfield Thompson']",['George Archainbaud'],"['Louise Huff', 'Van Dyke Brooke', 'Robert Ames', 'Clara Beyers', 'Howard Truesdale', 'Betty Brown', 'Jack Donovan']","[""Francine D'Espard"", 'William Holliday Sr.', 'William Holliday Jr.', 'Countess de Chevigny', 'Ezekiel Bates', 'Susan', 'Undetermined Role']",,,,,"September 1, 1920",['United States'],,['American Cinema Corporation'],,,,10,['Drama'],"['None', 'English']",,,6.6,20.0,,"world war one,secret service",https://m.media-amazon.com/images/M/MV5BOGM2ZDgyZTAtYWFiMS00NzAxLWE1MGItODViZGFkNDA2MTk4XkEyXkFqcGc@._V1_.jpg,['George Archainbaud'],"['George Middleton', 'Garfield Thompson']","['Louise Huff', 'Van Dyke Brooke', 'Robert Ames']",,,,,,,,,,,,,,,,,,,,,,,,,9.0,1920.0,Wednesday,7,1,1,False
125. The Face at Your Window,1920,1h 10m,,,,,"Hiram Maxwell and Nicholas Harding, both factory owners, exhibit two different philosophies of management: Maxwell is sympathetic to his employees while Harding remains blind to the needs of his workers. Maxwell's son Frank is engaged to Harding's daughter Ethel but fancies Ruth Kravo, a Russian immigrant who also works at the factory. While leaving the factory one night, Frank is stabbed in the back, and Ruth is arrested although her jealous labor agitator admirer Ivan Koyloff is the more likely suspect. Released on lack of evidence, Ruth becomes a secret agent, spying on her fellow Russians. One day a stranger, Comrade Kelvin, comes to town and secretly organizes the workers, preparing them to strike. The employers, fearing trouble, meet and decide to cooperate with the men. Harding reneges on his promises, however, and the next morning issues an order for longer hours and no wage increase. This precipitates a revolt among the workers, and the American Legion is called to establish peace. Frank calms the mob with a patriotic speech, and one of the labor leaders steps forth and offers his hand, while Frank extends his other hand to Ruth.",https://www.imdb.com/title/tt0011167/?ref_=sr_i_125,"['Max Marcin', 'Edward Sedgwick']",['Richard Stanton'],"['Gina Relly', 'Earl Metcalfe', 'Edward Roseman', 'Boris Rosenthal', 'Walter McEwen', 'Diana Allen', 'Alice Reeves', 'Frazer Coulter', 'William Corbett', 'Robert Cummings', 'Henry Armetta', 'Frank Farrington', 'Kit Guard']","['Ruth Kravo', 'Frank Maxwell', 'Comrade Kelvin', 'Ivan Koyloff', 'Hiram Maxwell', ""'Dot' Maxwell"", 'Ethel Harding', 'Nicholas Harding', 'Steve Drake', 'Kravo', 'Danglo', 'District Attorney', 'Bit Part']",,,,,"October 31, 1920",['United States'],,['Fox Film Corporation'],,,1 Critic review,,['Drama'],['None'],,,,,,"white robe,white hood,wrongful arrest,factory owner,labor agitator",https://m.media-amazon.com/images/M/MV5BNzdkYjIyMGYtYmU0Yi00Y2JkLTljM2ItYjNjN2VmOGE2NzA3XkEyXkFqcGc@._V1_.jpg,['Richard Stanton'],"['Max Marcin', 'Edward Sedgwick']","['Gina Relly', 'Earl Metcalfe', 'Edward Roseman']",70.0,,,,,,,,,,,,,,,,,,,,,,,70.0,10.0,1920.0,Sunday,13,1,1,
126. Pleasure Seekers,1920,1h,,,,,"Matters come to a climax in wealthy John Winchell's quarrels with his spendthrift son Craig when the latter becomes involved with divorcée Clara Marshall, and Craig breaks with his father. In the village of South Paradise, Craig happens to meet Mary Murdock, the daughter of a minister, and falls in love with her. They marry and move to the city. When Winchell refuses to meet Mary, believing that she must be the wrong kind of woman, the couple resolve to make it on their own. Craig goes to work, and Mary becomes Winchell's secretary, making a favorable impression. Soon Craig is back to his dissolute ways, seeing Clara. Eventually Mary is revealed as Craig's wife, and she rescues Craig from Clara's wiles, intending to leave him. Mr. Winchell and Craig plead for a reconciliation, and the future looks bright for Craig and Mary.",https://www.imdb.com/title/tt0011580/?ref_=sr_i_126,"['John Lynch', 'Edward J. Montagne']",['George Archainbaud'],"['Elaine Hammerstein', 'James A. Furey', 'Webster Campbell', 'Marguerite Clayton', 'Frank Currier']","['Mary Murdock', 'Snowden', 'Craig Winchell', 'Clara Marshall', 'John Winchell']",,,,,"December 30, 1920",['United States'],"['Pompton Lake, New Jersey, USA']",['Selznick Pictures Corporation'],,,,,['Drama'],['None'],,,,,,"infidelity,spendthrift,marriage",https://m.media-amazon.com/images/M/MV5BZmE4OTZhOTYtZDg5ZC00YWRkLWFiY2MtNzM4YjA0ZjUxMDEzXkEyXkFqcGc@._V1_.jpg,['George Archainbaud'],"['John Lynch', 'Edward J. Montagne']","['Elaine Hammerstein', 'James A. Furey', 'Webster Campbell']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,12.0,1920.0,Thursday,5,1,1,
127. Il volto di Medusa,1920,,,,,,,https://www.imdb.com/title/tt1175701/?ref_=sr_i_127,"['Gaetano Campanile-Mancini', 'Alessandro De Stefani']",['Alfredo De Antoni'],"['Alfredo De Antoni', 'Rina Maggi', 'Giuseppe Pierozzi', 'Luigi Serventi']","[None, None, None, None]",,,,,November 1920,['Italy'],,['Do.Re.Mi.'],,,,,[],"['None', 'Italian']",,,,,,,https://m.media-amazon.com/images/M/MV5BODMyNmNkNDAtNjY2ZC00MWE2LTkzZDAtZDRmMTRiYTQyMTExXkEyXkFqcGc@._V1_.jpg,['Alfredo De Antoni'],"['Gaetano Campanile-Mancini', 'Alessandro De Stefani']","['Alfredo De Antoni', 'Rina Maggi', 'Giuseppe Pierozzi']",,,,,,,,,,,,,,,,,,,,,,,,,11.0,1920.0,,4,0,1,
128. Flying Pat,1920,50m,,,,,"Wild flapper Patricia Van Nuys decides to become a pilot like her husband Robert, but with a difference--she wants to become the first woman to cross the Atlantic Ocean by airplane. Capt. Endicott, a friend of Robert's, offers to teach her how to fly. One day while aloft in the plane, the craft takes a sudden nosedive and crashes. The pair walk away uninjured and find shelter in a roadhouse. Robert, upon hearing of this, becomes jealous of Pat's spending so much time with Endicott, which angers Pat. She decides to leave Robert and slips out of the house to catch an evening train, but unfortunately Endicott is also aboard the train. Robert finds out about that, too. Complications ensue.",https://www.imdb.com/title/tt0195717/?ref_=sr_i_128,"['Virginia Philley Withey', 'Harry Carr', 'F. Richard Jones']",['F. Richard Jones'],"['Dorothy Gish', 'James Rennie', 'Morgan Wallace', 'Harold Vizard', 'William Black', 'Porter Strong', 'Tom Blake', 'Kate Bruce', 'Miss Waters']","['Patricia Van Nuys', 'Robert Van Nuys', 'William Endicott', 'Butler', 'Detective', 'Reporter', 'Policeman', 'Old Lady', 'Housemaid']",,,,,"November 11, 1920",['United States'],,['New Art Film Company'],,,,,['Comedy'],"['None', 'English']",,,,,,"train,atlantic ocean,flapper,pilot,airplane crash",https://m.media-amazon.com/images/M/MV5BNTEwN2FjOWEtZTdlZi00MTc2LWFlMWUtMWFjNGVhMTJiZWRmXkEyXkFqcGc@._V1_.jpg,['F. Richard Jones'],"['Virginia Philley Withey', 'Harry Carr', 'F. Richard Jones']","['Dorothy Gish', 'James Rennie', 'Morgan Wallace']",50.0,,,,,,,,,,,,,,,,,,,,,,,50.0,11.0,1920.0,Thursday,9,1,1,
129. Dios existe,1920,,,,,,,https://www.imdb.com/title/tt0166167/?ref_=sr_i_129,,"['Ramón Peón', 'Pedro Vázquez']",['Luis Márquez'],[None],,,,,,['Cuba'],,,,,,,[],['None'],,,,,,,,"['Ramón Peón', 'Pedro Vázquez']",[],['Luis Márquez'],,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,
