Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
212. Women of All Nations,1931,1h 12m,,4.6,184,,"Marines Flagg and Quirt fought together in WWI and Panama. After some time in New York they go to Sweden and compete for the love of Else. Next they go to Nicaragua and help earthquake victims; then they go to Egypt, where Else is now in Prince Hassan's harem.",https://www.imdb.com/title/tt0022576/?ref_=sr_i_212,"['Maxwell Anderson', 'Barry Conners', 'Laurence Stallings']",['Raoul Walsh'],"['Victor McLaglen', 'Edmund Lowe', 'Greta Nissen', 'El Brendel', 'Humphrey Bogart', 'Mischa Auer', 'Sam Baker', 'T. Roy Barnes', 'Joyce Compton', ""Fifi D'Orsay"", 'Max Davidson', 'Jesse De Vorska', 'Curley Dresden', 'Charles Judels', 'Marion Lessing', 'Bela Lugosi', 'Arthur McLaglen', 'Otto Meyer']","['Capt. Jim Flagg', 'Sgt. Harry Quirt', 'Elsa', 'Olsen', 'Stone', ""Hassan's Aide"", 'Chief Eunuch', 'Captain of the Marines', 'Kiki', 'Fifi', ""Izzie's Father"", 'Izzie Kaplan', 'Mullen', 'Leon', 'Gretchen', 'Prince Hassan', 'Marine', 'Busher']",,,,,"May 31, 1931",['United States'],,['Fox Film Corporation'],,,5 Critic reviews,A one-note sort of plot that is pretty typical for the series.,"['Spanish', 'Comedy', 'Drama']","['Spanish', 'English']",,,4.6,184.0,,"psychotronic film,sneeze,goldiggers and prostitutes,b movie,practical joker",https://m.media-amazon.com/images/M/MV5BZjA1MTAzMTEtZDVlNy00Mjc2LWI2YWQtNTQ3MDhlOTAxMTk4XkEyXkFqcGc@._V1_.jpg,['Raoul Walsh'],"['Maxwell Anderson', 'Barry Conners', 'Laurence Stallings']","['Victor McLaglen', 'Edmund Lowe', 'Greta Nissen']",72.0,,,,,,,,,,,,,"['June 17, 1931: (London)']","['June 17, 1931: (London)']",,,,,,,,,72.0,5.0,1930.0,Sunday,18,3,1,False
213. A Holy Terror,1931,53m,Passed,5.2,316,,Eastern millionaire's son Bard finds his father murdered and flies west to see rancher Drew who may know something about it. En route he crashes his plane into Jerry's bathroom; she falls in love with him which makes her suitor Steve jealous.,https://www.imdb.com/title/tt0021966/?ref_=sr_i_213,"['Max Brand', 'Myron C. Fagan', 'Ralph Block']",['Irving Cummings'],"[""George O'Brien"", 'Sally Eilers', 'Rita La Roy', 'Humphrey Bogart', 'James Kirkwood', 'Stanley Fields', 'Robert Warwick', 'Richard Tucker', 'Earl Pingree', 'Buck Bucko', 'George Chandler', 'Wong Chung', 'John Elliott', 'Bud Geary', 'Otto Han', 'Walter Hiers', 'Fred Kohler Jr.', 'Jerry Mandy']","['Tony Bard aka Woodbury', 'Jerry Foster', 'Kitty Carroll', 'Steve Nash', 'William Drew', 'Butch Morgan', 'John Bard aka Thomas Woodbury', 'Tom Hedges', 'Jim Lawler', 'Wranger', 'Joe, Western Union Clerk', 'Cook', 'Sheriff', ""Tony's Chauffeur"", 'Houseboy', 'Traveling Salesman', 'Party Guest', 'Louie, the Barber']",,,,,"July 19, 1931",['United States'],"['Gull Lake, Inyo National Forest, California, USA']",['Fox Film Corporation'],,,5 Critic reviews,Western set in 1930s fails to take off,"['Action', 'Adventure', 'Western']",['English'],,,5.2,316.0,Passed,"damsel in distress,dude cowboy,hostage,western union telegram,hotel cigar stand",https://m.media-amazon.com/images/M/MV5BN2Q0ZTEzNDAtODIxMC00YWE5LTg5ZDEtOTM5MzE2YmM3NzkwXkEyXkFqcGc@._V1_.jpg,['Irving Cummings'],"['Max Brand', 'Myron C. Fagan', 'Ralph Block']","['George O&apos;Brien', 'Sally Eilers', 'Rita La Roy']",53.0,,,,,,,,,,,,,"['February 1, 1932: (Barcelona)', 'March 14, 1932: (Madrid)']","['February 1, 1932: (Barcelona)', 'March 14, 1932: (Madrid)']",,,,,,,,,53.0,7.0,1930.0,Sunday,18,3,1,False
214. The Seas Beneath,1931,1h 30m,Passed,5.9,454,,At the end of WWI the US Navy camouflages a battleship as a harmless schooner and sails for the Canary Islands to confront a notoriously effective German U-boat. No one sees the US submarine secretly escorting the schooner.,https://www.imdb.com/title/tt0022353/?ref_=sr_i_214,"['Dudley Nichols', 'James Parker Jr.', 'William Collier Sr.']",['John Ford'],"[""George O'Brien"", 'Marion Lessing', 'Mona Maris', 'Walter C. Kelly', 'Warren Hymer', 'Steve Pendleton', 'Walter McGrail', 'Larry Kent', 'Henry Victor', 'John Loder', 'Philip Ahlm', 'Al Bennett', 'Earl Wayland Bowman', 'Bill Brande', 'William Collier Sr.', 'Leonard Davison', 'Joseph Depew', 'Francis Ford']","[""Cmdr. Robert 'Bob' Kingsley"", 'Anna Marie Von Steuben', 'Fraulein Lolita', ""Chief Mike 'Guns' Costello"", ""'Lug' Kaufman"", ""Ens. Richard 'Dick' Cabot"", 'Chief Joe Cobb', ""Lt. 'Mac' McGregor"", 'Baron Ernst von Steuben (U-boat commander)', 'Franz Shiller', 'German Chief Petty Officer', 'Naval Reservist', 'Naval Reservist', 'Naval Reservist', ""Mugs O'Flaherty"", 'Naval Reservist', 'Naval Reservist', 'Eric - Captain of Trawler']",,,,,"March 29, 1931",['United States'],"['Two Harbors, Santa Catalina Island, Channel Islands, California, USA']",['Fox Film Corporation'],Awards 2 wins total,,9 Critic reviews,German u-boat plays cat and mouse with allied gunboat in WW1,"['Action', 'Drama', 'War']","['English', 'German', 'Spanish']",,,5.9,454.0,Passed,"boat,female sexual predator,manipulative female,romantic rivalry,male female relationship",https://m.media-amazon.com/images/M/MV5BNDkyODExNzktZTY3YS00ODdjLWFjNjEtZTNjZjNjZmFlNDUyXkEyXkFqcGc@._V1_.jpg,['John Ford'],"['Dudley Nichols', 'James Parker Jr.', 'William Collier Sr.']","['George O&apos;Brien', 'Marion Lessing', 'Mona Maris']",90.0,,,,,,,,,,,,,"['January 30, 1931: (New York City, New York)', 'February 24, 1931: (London)']","['January 30, 1931: (New York City, New York)', 'February 24, 1931: (London)']",,,,,,,,,90.0,3.0,1930.0,Sunday,18,3,1,False
215. Quick Millions,1931,1h 12m,,6.3,446,,"Truck driver Bugs Raymond organizes the trucking associations and takes protection money. Now rich, he decides to marry socialite Dorothy Stone. She rejects him for another, so he plots to kidnap her on her wedding day.",https://www.imdb.com/title/tt0022290/?ref_=sr_i_215,"['Rowland Brown', 'Courtney Perrett', 'Courtney Terrett']",['Rowland Brown'],"['Spencer Tracy', 'Marguerite Churchill', 'Sally Eilers', 'Bob Burns', 'John Wray', 'Warner Richmond', 'George Raft', 'John Swor', 'Leon Ames', 'Oscar Apfel', 'Edwin Argus', 'Ward Bond', 'Dannie Mac Grant', 'Eddie Hart', 'Edgar Kennedy', 'Henry Kolker', 'Dixie Lee', 'Tom London']","[""Daniel J. 'Bugs' Raymond"", 'Dorothy Stone', 'Daisy De Lisle', ""'Arkansas' Smith"", 'Kenneth Stone', ""'Nails' Markey"", 'Jimmy Kirk', 'Contractor', 'Hood', 'Police Detective Capp', 'Testimonial Dinner Guest', 'Cop in Montage', 'Newsboy', 'Henchman', 'Cop', 'District Attorney', ""Stone's Secretary"", 'Atlas Newsreel Man']",,,,,"May 3, 1931",['United States'],,['Fox Film Corporation'],Awards 3 wins total,,7 Critic reviews,Sort of like an exposee on Jimmy Hoffa...before he even began his career with the Teamsters.,"['Crime', 'Drama']",['English'],,,6.3,446.0,,"social climber,truck driver,rise and fall,building contractor,businessman",https://m.media-amazon.com/images/M/MV5BOGM3NDg0ZTktYjBhZi00Y2VjLThlMjctNTg5YTA5N2NlOThjXkEyXkFqcGc@._V1_.jpg,['Rowland Brown'],"['Rowland Brown', 'Courtney Perrett', 'Courtney Terrett']","['Spencer Tracy', 'Marguerite Churchill', 'Sally Eilers']",72.0,,,,,,,,,,,,,"['April 17, 1931: (New York City, New York)', 'April 24, 1931: (London)']","['April 17, 1931: (New York City, New York)', 'April 24, 1931: (London)']",,,,,,,,,72.0,5.0,1930.0,Sunday,18,2,1,False
216. La fin du monde,1931,1h 45m,,5.9,412,,"Two brothers love Genevieve - Jean, a poor actor, and Martial, an astronomer who spots a deadly comet. As war looms, Martial plans to use the crisis to reform society, facing resistance from powerful elites.",https://www.imdb.com/title/tt0021864/?ref_=sr_i_216,"['Camille Flammarion', 'Abel Gance', 'Jean Boyer']",['Abel Gance'],"['Abel Gance', 'Colette Darfeuil', 'Sylvie Gance', 'Jeanne Brindeau', 'Samson Fainsilber', 'Georges Colin', ""Jean d'Yd"", 'Victor Francen', 'Albert Bras', 'Vanda Gréville', 'Major Heitner', 'Philippe Hersent', 'Marie Lacroix', 'L. Laumon', 'Maurice Martenot', 'Monique Rolland', 'Saint-Allier', 'Aleksandr Vertinskiy']","['Jean Novalic', 'Genevieve de Murcie', 'Isabelle Bolin', 'Mme. Novalic', 'Schomburg', 'Werster', 'M. de Murcie', 'Martial Novalic', 'Ami qui réconforte Jean', None, 'Doctor', None, 'Woman praying', None, 'Ondist', None, None, None]",,,,,"April 15, 1934",['France'],"['Hautes-Pyrénées, France']","[""L'Écran d'Art""]",,,15 Critic reviews,Hard To Judge It's Merits...,"['French', 'Drama', 'Sci-Fi']",['French'],,,5.9,412.0,,"brother brother relationship,collision course,close call,doom,doomsday",https://m.media-amazon.com/images/M/MV5BZDA0MWFkNTAtYzVjNS00Mjc2LTg1NmYtZmRlZTcyMDYyN2M4XkEyXkFqcGc@._V1_.jpg,['Abel Gance'],"['Camille Flammarion', 'Abel Gance', 'Jean Boyer']","['Abel Gance', 'Colette Darfeuil', 'Sylvie Gance']",105.0,Mild,,,Mild,Mild,,,,,,,,"['March 5, 1933: (Belgrade, premiere)']","['March 5, 1933: (Belgrade, premiere)']",,,,,,,,,105.0,4.0,1930.0,Sunday,18,3,1,False
217. Las luces de Buenos Aires,1931,1h 25m,,6.5,54,,A headhunter search for talents in the Argentinian country. He recruits two sisters for his show. But soon they will discover the big city is not made for them.,https://www.imdb.com/title/tt0022095/?ref_=sr_i_217,"['Luis Bayón Herrera', 'Manuel Romero']",['Adelqui Migliar'],"['Carlos Gardel', 'Sofía Bozán', 'Gloria Guzmán', 'Pedro Quartucci', 'Carlos Martínez Baena', 'Manuel Kuindós', 'Marita Ángeles', 'Vincent Padula', 'Jorge Infante', 'José Argüelles', 'Guillermo Desiderio Barbieri', 'Antoñita Colomé', 'Elena Bozán', 'María Esther Gamas']","['Anselmo', 'Elvira del Solar', 'Rosita', 'Pablo Soler', 'Empresario', 'Alberto Villamil', 'Lily', 'Ciriaco', 'Romualdo', 'Secretario', 'First Guittar of Carlos Gardel', None, None, None]",,,,,"December 6, 1931","['Argentina', 'United States']","['Les Studios Paramount, Joinville-le-pont, Val-de-Marne, France (Studio)']",['Les Studios Paramount'],,,1 Critic review,Carlos Gardel first steps in movies,"['Spanish', 'Comedy']",['Spanish'],,,6.5,54.0,,tango,https://m.media-amazon.com/images/M/MV5BMDBhMDdhMTMtMDFlOC00YjY3LTk1NjItMDdlNWI5ODAxMGUxXkEyXkFqcGc@._V1_.jpg,['Adelqui Migliar'],"['Luis Bayón Herrera', 'Manuel Romero']","['Carlos Gardel', 'Sofía Bozán', 'Gloria Guzmán']",85.0,,,,,,,,,,,,,"['September 23, 1931: (Buenos Aires)', 'September 23, 1931: (Los Angeles, California)', 'November 23, 1931: (Madrid)']","['September 23, 1931: (Buenos Aires)', 'September 23, 1931: (Los Angeles, California)', 'November 23, 1931: (Madrid)']",,,,,,,,,85.0,12.0,1930.0,Sunday,14,2,2,False
218. Women Love Once,1931,1h 11m,,4.8,15,,"Happily married, award-winning Paul Lukas journeys to Europe to pursue his artistic interests. He ends up having an affair with Juliette Compton. Threatened with the breakup of her marriage, Ann Harding runs away from home. Daughter Marilyn Knowlden chases her and is hit by a car. The couple end up reconciling at their daughter's deathbed!",https://www.imdb.com/title/tt0022574/?ref_=sr_i_218,['Zoe Akins'],['Edward Goodman'],"['Paul Lukas', 'Eleanor Boardman', 'Juliette Compton', 'Geoffrey Kerr', 'Judith Wood', 'Marilyn Knowlden', 'Claude King', 'Mischa Auer', 'Paul Nicholson', 'Herman Bing', 'Florence Enright']","['Julien Fields', 'Helen Fields', 'Hester Dahlgren', 'Allen Greenough', 'Olga', 'Janet Fields', 'Theodore Stewart', 'Oscar', None, None, None]",,,,,"July 4, 1931",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,,2 Critic reviews,10,['Drama'],['English'],,,4.8,15.0,,remake,https://m.media-amazon.com/images/M/MV5BNzI1MTk1NGUtN2NlNy00NTY3LWE0ZGQtNTg3NzEzMGQzOWVlXkEyXkFqcGc@._V1_.jpg,['Edward Goodman'],['Zoe Akins'],"['Paul Lukas', 'Eleanor Boardman', 'Juliette Compton']",71.0,,,,,,,,,,,,,"['August 28, 1931: (London)']","['August 28, 1931: (London)']",,,,,,,,,71.0,7.0,1930.0,Saturday,11,1,1,False
219. The Beloved Bachelor,1931,1h 12m,,4.1,17,,"The daughter of his deceased girlfriend grows up to love the sculptor who has adopted her, causing a complication for his future with another woman.",https://www.imdb.com/title/tt0021651/?ref_=sr_i_219,"['Sidney Buchman', 'Raymond Griffith', 'Agnes Brand Leahy']",['Lloyd Corrigan'],"['Paul Lukas', 'Dorothy Jordan', 'Vivienne Osborne', 'Charles Ruggles', 'Marjorie Gateson', 'Harold Minjir', 'John Breeden', 'Leni Stengel', 'Betty Van Allen', 'Alma Chester', 'Guy Oliver', 'Edward LeSaint', 'Lucille Ward']","['Michael Morda', 'Mitzi Stressman', 'Elinor Hunter', 'Jerry Wells', 'Hortense Cole', 'Winthrop Cole', 'Jimmy Martin', 'Julie Stressman', 'Mitzi Stressman at Age 6', 'Martha', 'John Adams', 'Mayor of San Francisco', 'Neighbor']",,,,,"October 24, 1931",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,,1 Critic review,a Woody Allen biopic?!,"['Drama', 'Romance']","['English', 'German']",,,4.1,17.0,,"daughter,love,based on play",https://m.media-amazon.com/images/M/MV5BNjM0NThlZmMtZGMwNS00OThkLTkzMDgtZmZlY2QwMDZkODc4XkEyXkFqcGc@._V1_.jpg,['Lloyd Corrigan'],"['Sidney Buchman', 'Raymond Griffith', 'Agnes Brand Leahy']","['Paul Lukas', 'Dorothy Jordan', 'Vivienne Osborne']",72.0,,,,,,,,,,,,,"['November 3, 1931: (Ottawa, Ontario, premiere)', 'December 8, 1931: (London)', 'January 9, 1932: (Sydney, New South Wales, premiere)']","['November 3, 1931: (Ottawa, Ontario, premiere)', 'December 8, 1931: (London)', 'January 9, 1932: (Sydney, New South Wales, premiere)']",,,,,,,,,72.0,10.0,1930.0,Saturday,13,2,1,False
220. The False Madonna,1931,1h 10m,Passed,6.5,162,,"A woman who is a member of a gang of con artists impersonates the mother of a wealthy blind man; she comes to feel a true motherly love for the young man, and refuses to try to cheat him.",https://www.imdb.com/title/tt0021847/?ref_=sr_i_220,"['Arthur Kober', 'Ray Harris', 'May Edginton']",['Stuart Walker'],"['Kay Francis', ""William 'Stage' Boyd"", 'Conway Tearle', 'John Breeden', 'Marjorie Gateson', 'Charles D. Brown', 'Julia Swayne Gordon', 'Frank Rice', 'Kent Taylor', 'May Wallace', 'Eric Wilton']","['Tina', 'Dr. Ed Marcy', 'Grant Arnold', 'Phillip Bellows', 'Rose', 'Peter Angel', 'Mrs. Swanson', 'Bus Driver', 'Footman', 'Nurse Alice', 'Butler']",,,,,"December 5, 1931",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],Awards 1 win total,,2 Critic reviews,Kay Francis Scores Again,"['Crime', 'Drama', 'Mystery', 'Romance']",['English'],,,6.5,162.0,Passed,"pre code film,1920s,blindness,gang leader,gang member",https://m.media-amazon.com/images/M/MV5BNTI0MjM4MDQ0OV5BMl5BanBnXkFtZTgwNzQ2MzU0MjE@._V1_.jpg,['Stuart Walker'],"['Arthur Kober', 'Ray Harris', 'May Edginton']","['Kay Francis', 'William &apos;Stage&apos; Boyd', 'Conway Tearle']",70.0,,,,,,,,,,,,,"['December 9, 1931: (Ottawa, Ontario, premiere)', 'January 12, 1932: (London)', 'March 26, 1932: (Brisbane, Queensland, premiere)']","['December 9, 1931: (Ottawa, Ontario, premiere)', 'January 12, 1932: (London)', 'March 26, 1932: (Brisbane, Queensland, premiere)']",,,,,,,,,70.0,12.0,1930.0,Saturday,11,4,1,False
221. Jääkärin morsian,1931,1h 41m,,5.5,57,,"It is the year 1915, and five Finnish men ski to Sweden via the Gulf of Bothnia to get military training in Germany. Among the men are Martti and Kalpa from the 27th Army Ranger Battalion. In the reserve, the troops spend their free time in a café called the Golden Anchor, owned by Sonja Strand. Sonja's captain serves in the Russian army, and Sonja has a relationship with Baron von Lichtenstein, who exploits Sonja who spies on Russia using Jew Isaac as her messenger.",https://www.imdb.com/title/tt0137860/?ref_=sr_i_221,"['Kalle Kaarna', 'Sam Sihvo']",['Kalle Kaarna'],"['Hanna Taini', 'Tauno Palo', 'Ella Eronen', 'Armas Lindström', 'Hellin Kahila-Matinpalo', 'Väinö Hukka', 'Hannes Närhi', 'Gunnar Calenius', 'Rakel Linnanheimo', 'Väinö Hellén', 'Toivo Pohjakallio', 'Georg Skutnabb', 'Lucia Nifontova', 'Ville Salminen', 'Sylvi Silvonen', 'Liisa Vaisto']","['Sabina', 'Martti', 'Sonja Strand', 'Kapteeni Strand', 'Marusja', 'Kalpa', 'Mikko', 'Suvela', 'Aino', 'Isak Meyer', 'Paroni von Lichtenstein', 'Kapteeni von Roller', 'Ballerina', None, 'Tyttö kahvilassa', 'Ballerina']",,,,,"April 12, 1931",['Finland'],"['Helsinki, Finland']",['Sarastus'],,,,10,"['Finnish', 'Drama', 'War']",['Finnish'],,,5.5,57.0,,"1910s,year 1915,finland,russian empire,world war one",https://m.media-amazon.com/images/M/MV5BYmVjNWE3Y2UtZjg2Ni00Y2Y3LWJiZWItMDQzYzFmMDQxYzhmXkEyXkFqcGc@._V1_.jpg,['Kalle Kaarna'],"['Kalle Kaarna', 'Sam Sihvo']","['Hanna Taini', 'Tauno Palo', 'Ella Eronen']",101.0,,,,,,,,,,,,,"['June 19, 2021: (Midnight Sun Film Festival)']","['June 19, 2021: (Midnight Sun Film Festival)']",,,,,,,,,101.0,4.0,1930.0,Sunday,16,3,1,False
222. The Bargain,1931,1h 8m,,5.7,49,,,https://www.imdb.com/title/tt0021641/?ref_=sr_i_222,"['Philip Barry', 'Robert Presnell Sr.']",['Robert Milton'],"['Lewis Stone', 'Evalyn Knapp', 'Charles Butterworth', 'Doris Kenyon', 'John Darrow', 'Oscar Apfel', 'Una Merkel', 'Nella Walker', 'Mae Madison']","['Maitland White', 'Vorencia', 'Geoffrey', 'Nancy', 'Roderick White', 'G.T. Warren', 'Etta', 'The Patroness', 'Bit part']",,,,,"September 5, 1931",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],Awards 2 wins total,,1 Critic review,10,['Drama'],['English'],,,5.7,49.0,,"lost film,soap industry,engagement,advertising,businessman",https://m.media-amazon.com/images/M/MV5BNjBmM2ZmYzQtN2NiMi00ZmE2LTgyM2YtOTJmODc2MzA4NDk1XkEyXkFqcGc@._V1_.jpg,['Robert Milton'],"['Philip Barry', 'Robert Presnell Sr.']","['Lewis Stone', 'Evalyn Knapp', 'Charles Butterworth']",68.0,,,,,,,,,,,,,"['July 23, 1931: (London)', 'September 3, 1931: (New York City, New York)']","['July 23, 1931: (London)', 'September 3, 1931: (New York City, New York)']",,,,,,,,,68.0,9.0,1930.0,Saturday,9,1,1,False
223. Love and Duty,1931,2h 32m,,7.2,181,,A decades-spanning romantic drama about a woman who pays dearly for following her heart.,https://www.imdb.com/title/tt0192239/?ref_=sr_i_223,"['Stephanie Rosen-hua', 'Shilin Zhu']",['Wancang Bu'],"['Lingyu Ruan', 'Jiqun Liu', 'Yan Jin', 'Yanyan Chen', 'Ying Li', 'Shaofen Huang', 'Lili Zhou', 'Wei-Lien Kao', 'Yiwen Wang', 'Bolu Ouyang', 'Yingying Guo', 'Juyun Yu']","['Yang Nai-fan and her daughter', 'Mr. Yang', 'Li Zuyi', None, 'Huang Da-ren', 'Huang Guanxiong', 'Zhang Ying', 'Guan Kesheng', ""Ma-li, Guanxiong's lover"", 'Guan Eng', 'Guan Dahua', 'Mother of Li Zuyi']",,,,,"December 5, 2010",['China'],,['Lianhua Film Company'],,,3 Critic reviews,Very Old Fashioned,"['Drama', 'Family', 'Romance']","['None', 'Mandarin']",,,7.2,181.0,,woman,https://m.media-amazon.com/images/M/MV5BMDUzYzBkODEtNDliNy00NjViLThlZmEtZTQ1NzMzZDkyMmI4XkEyXkFqcGc@._V1_.jpg,['Wancang Bu'],"['Stephanie Rosen-hua', 'Shilin Zhu']","['Lingyu Ruan', 'Jiqun Liu', 'Yan Jin']",152.0,,,,,,,,,,,,,"['April 5, 1931: (Shanghai)', 'February 23, 2013: (Berkeley Art Museum and Pacific Film Archive)', 'June 17, 2014: (restored version, Shanghai International Film Festival)']","['April 5, 1931: (Shanghai)', 'February 23, 2013: (Berkeley Art Museum and Pacific Film Archive)', 'June 17, 2014: (restored version, Shanghai International Film Festival)']",,,,,,,,,152.0,12.0,2010.0,Sunday,12,3,1,False
224. The Star Witness,1931,1h 8m,Passed,6.2,792,,"Members of a family witness two murders, but the gang uses threats, violence and kidnapping to try to keep the members from testifying.",https://www.imdb.com/title/tt0022430/?ref_=sr_i_224,"['Lucien Hubbard', 'Bud Barsky']",['William A. Wellman'],"['Walter Huston', 'Frances Starr', 'Grant Mitchell', 'Sally Blane', 'Ralph Ince', 'Edward J. Nugent', 'Dickie Moore', 'Nat Pendleton', 'George Ernest', 'Russell Hopton', ""Charles 'Chic' Sale"", ""Guy D'Ennery"", 'Edgar Dearing', 'Mike Donlin', 'Tom Dugan', 'Robert Elliott', 'Ben Hall', 'George Irving']","['District Attorney Whitlock', 'Ma Leeds', 'Pa Leeds', 'Sue Leeds', ""'Maxey' Campo"", 'Jackie Leeds', 'Ned Leeds', 'Big Jack', 'Donny Leeds', 'Deputy Thorpe', 'Private Summerill', 'Jack Short - Henchman', 'Jim Sockett - Policeman', 'Mickey - Henchman', 'Deputy Brown', 'Deputy Williams', 'Orville - Timekeeper at W.P. Randolph', 'Judge']",,,,,"August 22, 1931",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],Nominated for 1 Oscar 2 wins & 1 nomination total,2 wins & 1 nomination total,9 Critic reviews,"Charles ""Chic"" Sales is terrific as the title character in this Oscar-nominated story about civic duty versus personal safety.","['Gangster', 'Crime', 'Drama']","['English', 'German']",,,6.2,792.0,Passed,"pre code film,prohibition era,civil war veteran,old man,witness threatened",https://m.media-amazon.com/images/M/MV5BNzQwZTY5YzUtZThkMi00YjAxLTg3MjUtMzI2NWMwZGNhZjQ1XkEyXkFqcGc@._V1_.jpg,['William A. Wellman'],"['Lucien Hubbard', 'Bud Barsky']","['Walter Huston', 'Frances Starr', 'Grant Mitchell']",68.0,,,,,,,,,,,,,"['August 28, 1931: (London)']","['August 28, 1931: (London)']",,,,,,,2.0,1.0,68.0,8.0,1930.0,Saturday,18,3,1,False
225. Schuberts Frühlingstraum,1931,1h 30m,,5.4,18,,"The timid, myopic and rather portly composer Franz Schubert falls for the beautiful, blond Countess Maria Esterhazy. Franz nurture unrealistic fantasies about the two, as Maria only admires him for his music.",https://www.imdb.com/title/tt0021340/?ref_=sr_i_225,"['Arthur Rebner', 'Léo Lasko']",['Richard Oswald'],"['Carl Jöken', 'Gretl Theimer', 'Alfred Läutner', 'Willy Stettner', 'Lucie Englisch', 'Sig Arno', 'Oskar Sima', 'Gustl Gstettenbaur', 'Fritz Kampers', 'Max Hansen', 'Paul Morgan']","['Franz Schubert', 'Maria Esterhazy', 'Graf Esterhazy', 'Von Fekete, sein Schwiegersohn in spe', ""Therese, Wirtin der 'Höldrichsmühle'"", 'Ferdi Klebinder', ""Sepp, Küfer der 'Höldrichsmühle'"", ""Schani, Piccolo in der 'Höldrichsmühle'"", None, None, None]",,,,,"August 17, 1931",['Germany'],,['Richard-Oswald-Produktion'],,,,10,"['German', 'Drama', 'Romance']",['German'],,,5.4,18.0,,composer,https://m.media-amazon.com/images/M/MV5BMjgwNjg4OGUtM2UzMi00OGMzLTkwODUtYTAxMDY2ODNiZGM3XkEyXkFqcGc@._V1_.jpg,['Richard Oswald'],"['Arthur Rebner', 'Léo Lasko']","['Carl Jöken', 'Gretl Theimer', 'Alfred Läutner']",90.0,,,,,,,,,,,,,"['January 30, 1931: (Berlin)', 'June 21, 1932: (New York City, New York)']","['January 30, 1931: (Berlin)', 'June 21, 1932: (New York City, New York)']",,,,,,,,,90.0,8.0,1930.0,Monday,11,3,1,False
226. Mother and Son,1931,1h,,5.1,34,,"A woman loses all her money in the 1929 stock market crash, and in order to support her family, goes back to her previous occupation--owner of a gambling house--which her son is dead set against.",https://www.imdb.com/title/tt0022165/?ref_=sr_i_226,['Wellyn Totman'],['John P. McCarthy'],"['Clara Kimball Young', 'Bruce Kimball Warren', 'John Elliott', 'Mildred Golden', 'Gordon De Main', 'Ernest Hilliard', 'Si Jenks', 'Thomas A. Curran', 'Cheyenne Mussellman']","['Faro Lil', 'Jeff Payton', 'Mr. Winfield', 'Maurine Winfield', 'Joe Connors', 'Jameson', 'Faro Dealer', 'A Broker', 'A Barber']",,,,,"August 1, 1931",['United States'],,['Trem Carr Pictures'],,,,Monogram meller with meaningful moments,['Drama'],['English'],,,5.1,34.0,,"money,woman,son",https://m.media-amazon.com/images/M/MV5BNTYxNDE1NTA5OV5BMl5BanBnXkFtZTgwMjEyNjE3MzE@._V1_.jpg,['John P. McCarthy'],['Wellyn Totman'],"['Clara Kimball Young', 'Bruce Kimball Warren', 'John Elliott']",60.0,,,,,,,,,,,,,"['November 4, 1931: (London)', 'May 16, 1950: (New York City, TV premiere)']","['November 4, 1931: (London)', 'May 16, 1950: (New York City, TV premiere)']",,,,,,,,,60.0,8.0,1930.0,Saturday,9,1,1,False
