Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
212. He Stayed for Breakfast,1940,1h 29m,Approved,6.3,232,,"In Paris, the estranged wife of a wealthy banker hides a fiery communist fugitive in her apartment.",https://www.imdb.com/title/tt0032576/?ref_=sr_i_212,"['P.J. Wolfson', 'Ernest Vajda', 'Michael Fessier']",['Alexander Hall'],"['Loretta Young', 'Melvyn Douglas', 'Alan Marshal', 'Eugene Pallette', ""Una O'Connor"", 'Curt Bois', 'Leonid Kinskey', 'Trevor Bardette', 'Grady Sutton', 'Frank Sully', 'Evelyn Young', 'Ethelreda Leopold', 'Ernie Adams', 'George Beranger', 'William Castle', 'Edward Colebrook', 'Vernon Dent', 'Jack Douglas']","['Marianne Duval', 'Paul Boliet', 'Andre Dorlay', 'Maurice Duval', 'Doreta', 'Comrade Tronavich', 'Comrade Nicky', 'Police Lieutenant', 'Salesman', 'Butcher', 'Secretary', 'Secretary', 'Workman', ""Maitre d'hotel"", 'Policeman', 'Busboy', 'Chef', 'Gendarme']",,,,,"January 10, 1941",['United States'],,"['B.P. Schulberg Productions', 'Columbia Pictures']",Awards 4 wins total,,4 Critic reviews,A Communist In Evening Clothes,"['Farce', 'Comedy']",['English'],,,6.3,232.0,Approved,"screwball comedy,farce comedy,based on a stage play,communist,boudoir",https://m.media-amazon.com/images/M/MV5BN2ExZmFlZGEtZjljNS00Yjc1LWEyOTItMThkYjY5ZGE2ZGQwXkEyXkFqcGc@._V1_.jpg,['Alexander Hall'],"['P.J. Wolfson', 'Ernest Vajda', 'Michael Fessier']","['Loretta Young', 'Melvyn Douglas', 'Alan Marshal']",89.0,,,,,,,,,,,,,"['August 31, 1940: (New York City, New York)', 'February 26, 1941: (Johannesburg)', 'February 28, 1941: (Cape Town)']","['August 31, 1940: (New York City, New York)', 'February 26, 1941: (Johannesburg)', 'February 28, 1941: (Cape Town)']",,,,,,,,,89.0,1.0,1940.0,Friday,18,2,1,False
213. Castle on the Hudson,1940,1h 17m,Approved,6.7,965,,"An arrogant mobster, sentenced to a long prison term in Sing Sing, becomes a changed man when given a chance by the fair and progressive warden.",https://www.imdb.com/title/tt0032315/?ref_=sr_i_213,"['Seton I. Miller', 'Brown Holmes', 'Courtney Terrett']",['Anatole Litvak'],"['John Garfield', 'Ann Sheridan', ""Pat O'Brien"", 'Burgess Meredith', ""Henry O'Neill"", 'Jerome Cowan', ""Guinn 'Big Boy' Williams"", 'John Litel', 'Margot Stevenson', 'Willard Robertson', 'Edward Pawley', 'Billy Wayne', 'Nedda Harrigan', 'Wade Boteler', 'Barbara Pepper', 'Robert Strange', 'Eddie Acuff', 'Ernie Adams']","['Tommy Gordan', 'Kay', 'Warden Long', 'Steven Rockford', 'District Attorney', 'Ed Crowley', 'Mike Cagle', 'Chaplain', 'Ann Rockford', 'Ragan', 'Black Jack', 'Pete', 'Mrs. Long', 'Principal Keeper', 'Goldie', 'Joe Morris', 'Bill', 'Kelner']",,,,,"February 17, 1940",['United States'],"['Sing Sing Penitentiary - 354 Hunter Street, Ossining, New York, USA']",['Warner Bros.'],,,13 Critic reviews,Garfield Showcase,"['Gangster', 'Prison Drama', 'Crime', 'Drama']","['English', 'Latin']",,,6.7,965.0,Approved,"guilty verdict,prison cell,prisoner,puzzle piece,jumping to one&apos;s death",https://m.media-amazon.com/images/M/MV5BODY2NTcyMjg1M15BMl5BanBnXkFtZTgwNTQxMTQ0MjE@._V1_.jpg,['Anatole Litvak'],"['Seton I. Miller', 'Brown Holmes', 'Courtney Terrett']","['John Garfield', 'Ann Sheridan', 'Pat O&apos;Brien']",77.0,,,,,,,,,,,,,,,,,,,,,,,77.0,2.0,1940.0,Saturday,18,4,1,False
214. Lillian Russell,1940,2h 7m,Approved,6.4,625,,"The life story of the musical star from her discovery in 1890 by bandleader Tony Pastor until her retirement in 1912, when she married newspaperman Alexander Moore.",https://www.imdb.com/title/tt0032710/?ref_=sr_i_214,['William Anthony McGuire'],['Irving Cummings'],"['Alice Faye', 'Don Ameche', 'Henry Fonda', 'Edward Arnold', 'Warren William', 'Leo Carrillo', 'Helen Westley', 'Dorothy Peterson', 'Ernest Truex', 'Nigel Bruce', 'Lynn Bari', 'Claud Allister', 'Joe Weber', 'Lew Fields', 'Eddie Foy Jr.', ""Una O'Connor"", 'Joseph Cawthorn', 'Diane Fisher']","['Lillian Russell', 'Edward Solomon', 'Alexander Moore', 'Diamond Jim Brady', 'The Famous J.L.', 'Tony Pastor', 'Grandma Leonard', 'Cynthia Leonard', 'Charles K. Leonard', 'William Gilbert', 'Edna McCauley', 'Arthur Sullivan', 'Joe Weber', 'Lew Fields', 'Eddie Foy Sr.', 'Marie', 'Leopold Damrosch', 'Dorothy']",,,,,"May 24, 1940",['United States'],"['T.J. Bradford Estate, Pasadena, California, USA']",['20th Century Fox'],Nominated for 1 Oscar 2 wins & 1 nomination total,2 wins & 1 nomination total,10 Critic reviews,Another great musical bio with Alice Faye,"['Biography', 'Drama', 'History', 'Music']",['English'],,,6.4,625.0,Approved,"feminist mother,song,singing,1860s,1870s",https://m.media-amazon.com/images/M/MV5BZWQ5MzJkZWUtOTI3ZS00OGQ4LTgwZTQtMWExYjM0Zjc0MDZjXkEyXkFqcGc@._V1_.jpg,['Irving Cummings'],['William Anthony McGuire'],"['Alice Faye', 'Don Ameche', 'Henry Fonda']",127.0,,,,,,,,,,,,,"['May 15, 1940: (New York City, New York, premiere)', 'January 8, 1941: (Johannesburg)']","['May 15, 1940: (New York City, New York, premiere)', 'January 8, 1941: (Johannesburg)']",,,,,,,2.0,1.0,127.0,5.0,1940.0,Friday,18,4,1,False
215. Battement de coeur,1940,1h 37m,,7.0,354,,Arlette is an impoverished reform-school escapee who finds a new lease on life when she enrolls in a school for pickpockets run by Fagin-like Monsieur Aristide.,https://www.imdb.com/title/tt0031084/?ref_=sr_i_215,"['Max Colpet', 'Michel Duran', 'Hans Wilhelm']",['Henri Decoin'],"['Danielle Darrieux', 'Claude Dauphin', 'André Luguet', 'Junie Astor', 'Charles Dechamps', 'Roger Blin', 'Sylvain Itkine', 'Pierre Feuillère', 'Jean Hébey', 'Julien Carette', 'Jean Tissier', 'Saturnin Fabre', 'Roland Armontel', 'Marguerite de Morlaye', 'Sophie Desmarets', 'Dora Doll', 'Joffre', 'Jacques Mavel']","['Arlette', 'Pierre de Rougemont', ""Le comte d'Argay - l'ambassadeur"", ""La comtesse Florence d'Argay - l'ambassadrice"", 'Le baron Dvorak', None, 'Le premier voleur', 'Le second voleur', 'Ponthus', 'Yves Calubert', 'Roland Médeville', 'Monsieur Aristide', 'Firmin', 'La dame au bal', None, 'La secrétaire', 'Le maire', None]",,,,,"February 1, 1940",['France'],"['Paris Studios Cinéma, Billancourt, Hauts-de-Seine, France (Studio)']",['Ciné-Alliance'],,,3 Critic reviews,Wonderful comedy,"['French', 'Comedy', 'Drama']",['French'],,,7.0,354.0,,"teacher,knitting,movie theater,ballroom dancing,dancing",https://m.media-amazon.com/images/M/MV5BYjNkZjk5MTItZjQzMi00OTY0LThlZWUtMDRmZWJkMzFiZGVlXkEyXkFqcGc@._V1_.jpg,['Henri Decoin'],"['Max Colpet', 'Michel Duran', 'Hans Wilhelm']","['Danielle Darrieux', 'Claude Dauphin', 'André Luguet']",97.0,,,,,,,,,,,,,"['March 22, 1940: (Den Haag)']","['March 22, 1940: (Den Haag)']",,,,,,,,,97.0,2.0,1940.0,Thursday,18,3,1,False
216. Anne of Windy Poplars,1940,1h 26m,Approved,6.3,253,,"Anne Shirley, now betrothed to her childhood sweetheart Gilbert Blythe, takes a teaching position in a prestigious school far from her home on Prince Edward Island. While she is quickly accepted by her host family, the rest of the town, headed by the clannish Pringle family, refuses to accept her, on the orders of the head of the Pringle tribe, Hester Pringle.",https://www.imdb.com/title/tt0032211/?ref_=sr_i_216,"['Michael Kanin', 'Jerome Cady', 'Lucy Maud Montgomery']",['Jack Hively'],"['Anne Shirley', 'James Ellison', 'Henry Travers', 'Patric Knowles', 'Slim Summerville', 'Elizabeth Patterson', 'Louise Campbell', 'Joan Carroll', 'Katharine Alexander', 'Minnie Dupree', 'Alma Kruger', 'Marcia Mae Jones', 'Ethel Griffies', 'Clara Blandick', 'Gilbert Emery', 'Wright Kramer', 'Jackie Moran', 'Margaret Armstrong']","['Anne Shirley', 'Tony Pringle', 'Matey', 'Gilbert Blythe', 'Jabez Monkman', 'Rebecca', 'Catherine Pringle', 'Betty Grayson', 'Ernestine Pringle', 'Kate', 'Mrs. Stephen Pringle', 'Jen Pringle', 'Hester Pringle', 'Mrs. Morton Pringle', 'Stephen Pringle', 'Morton Pringle', 'Student', None]",,,,,"June 28, 1940",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],,,2 Critic reviews,Almost as good as Anne of Green Gables!,"['Drama', 'Romance']",['English'],,,6.3,253.0,Approved,"locked in a room,anne of green gables character,anne shirley,hero,rescued from a fire",https://m.media-amazon.com/images/M/MV5BNGE1MThkZWQtNWE0ZS00YWUxLTk2YTMtNzQ2NmM3ZTg2ZmM5XkEyXkFqcGc@._V1_.jpg,['Jack Hively'],"['Michael Kanin', 'Jerome Cady', 'Lucy Maud Montgomery']","['Anne Shirley', 'James Ellison', 'Henry Travers']",86.0,,,,,,,,,,,,,"['April 30, 1941: (Johannesburg)', 'May 5, 1941: (Cape Town)']","['April 30, 1941: (Johannesburg)', 'May 5, 1941: (Cape Town)']",,,,,,,,,86.0,6.0,1940.0,Friday,18,2,1,False
217. The Return of Wild Bill,1940,1h,Approved,6.5,74,,"When Matt Kilgore and his men frame and then hang an innocent man, Lige Saunders sends for his son Wild Bill who arrives to find his father shot by Matt's brother. When the brother is killed in his fight with Bill, Matt sends two fake Deputies to arrest Bill whom he then plans to hang. But Matt's sister, attracted to Bill, overhears the plan and rides for help.",https://www.imdb.com/title/tt0032984/?ref_=sr_i_217,"['Robert Lee Johnson', 'Fred Myton', 'Walter J. Coburn']",['Joseph H. Lewis'],"['Bill Elliott', 'Iris Meredith', 'George Lloyd', 'Luana Walters', 'Edward LeSaint', 'Frank LaRue', 'Francis Walker', 'Chuck Morrison', 'Dub Taylor', 'Buel Bryant', 'Bruce Kellogg', 'Donald Haines', 'Tex Cooper', 'Jim Corey', 'John Ince', 'John Merton', 'Bill Nestell', 'Jack Rockwell']","['Wild Bill Saunders', 'Sammy Lou Griffin', 'Matt Kilgore', 'Kate Kilgore', 'Lige Saunders', 'Ole Mitch', 'Jake Kilgore', 'Henchman Bart', 'Cannonball', 'Henchman Deputy', 'Deputy Hep', 'Bobby', 'Townsman', 'Henchman Mike', 'Sam Griffin', 'Dusty Donahue', 'Blacksmith', 'Sheriff']",,,,,"June 27, 1940",['United States'],,['Columbia Pictures'],,,1 Critic review,LOTS of running horses.,"['Drama', 'Western']",['English'],,,6.5,74.0,Approved,"stock footage,hostage,graft,b western,tied to a chair",https://m.media-amazon.com/images/M/MV5BMDcyZjgzNTYtOTZhOS00OWZhLThkNjMtN2QzMTE5YTQxOGIyXkEyXkFqcGc@._V1_.jpg,['Joseph H. Lewis'],"['Robert Lee Johnson', 'Fred Myton', 'Walter J. Coburn']","['Bill Elliott', 'Iris Meredith', 'George Lloyd']",60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,6.0,1940.0,Thursday,18,2,1,False
218. She Couldn't Say No,1940,1h 2m,Approved,6.4,237,,"In court, a female lawyer opposes the man she loves in a breach of promise suit.",https://www.imdb.com/title/tt0034178/?ref_=sr_i_218,"['Earl Baldwin', 'Charles Grayson', 'Benjamin M. Kaye']",['William Clemens'],"['Roger Pryor', 'Eve Arden', 'Cliff Edwards', 'Clem Bevans', 'Vera Lewis', 'Irving Bacon', 'Spencer Charters', 'Ferris Taylor', 'Chester Clute', 'George Irving', 'Zeffie Tilbury', 'George Guhl', 'Frank Mayo', 'Bertha Belmore', 'Sonny Bupp', 'Glen Cavender', 'Ann Edmonds', 'Paulette Evans']","['Wallace Turnbull', 'Alice Hinsdale', 'Banjo Page', 'Eli Potter', 'Pansy Hawkins', 'Abner', 'Hank Woodcock', 'Judge Jenkins', 'Ezra Pine', 'Henry Rockwell', 'Ma Hawkins', 'Barber', 'Town Marshal', None, 'Boy with News of Pansy', 'Juror', ""Rockwell's Secretary"", 'Phone Gossip #1']",,,,,"December 7, 1940",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,,1 Critic review,Rather brainless....but fun and enjoyable.,['Comedy'],['English'],,,6.4,237.0,Approved,"romantic comedy,breach of promise,small town,law partner,based on play",https://m.media-amazon.com/images/M/MV5BYWRjMmRlYWYtMmE4Yi00YmMwLWIyNGYtZmUwMmQxMjY5ODBmXkEyXkFqcGc@._V1_.jpg,['William Clemens'],"['Earl Baldwin', 'Charles Grayson', 'Benjamin M. Kaye']","['Roger Pryor', 'Eve Arden', 'Cliff Edwards']",62.0,,,,,,,,,,,,,"['July 26, 1941: (Johannesburg)']","['July 26, 1941: (Johannesburg)']",,,,,,,,,62.0,12.0,1940.0,Saturday,18,1,1,False
219. The Boys from Syracuse,1940,1h 13m,Approved,5.7,187,,"The action takes place in Ephesus in ancient Asia Minor, and the story concerns the efforts of two boys from Syracuse, Antipholus and his servant Dromio, to find their long-lost twins who, for reason of plot confusion, are also named Antipholus and Dromio. Complications arise when the wives of Ephesians, Adriana and her servant Luce, mistake the two strangers for their husbands, though the couples eventually get sorted out after Adriana's sister Phyllis and the Syracusan Antipholus admit their love.",https://www.imdb.com/title/tt0032276/?ref_=sr_i_219,"['George Abbott', 'Charles Grayson', 'Paul Gerard Smith']",['A. Edward Sutherland'],"['Allan Jones', 'Irene Hervey', 'Martha Raye', 'Joe Penner', 'Alan Mowbray', 'Charles Butterworth', 'Rosemary Lane', 'Samuel S. Hinds', 'Tom Dugan', 'Spencer Charters', 'Doris Lloyd', 'Larry J. Blake', 'Eddie Acuff', 'Matt McHugh', 'David Oliver', 'June Wilkins', 'Bess Flowers', 'Cyril Ring']","['Antipholus of Ephesus', 'Adriana', 'Luce', 'Dromio of Ephesus', 'Angelo', 'Duke of Ephesus', 'Phyllis', 'Angeen', 'Octavius', 'Turnkey', 'Woman', 'Announcer', 'Taxi Cab Driver', 'Bartender', 'Messenger', 'Secretary', 'Woman', 'Guard']",,,,,"August 9, 1940",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Mayfair Productions Inc.'],Nominated for 2 Oscars 2 nominations total,,,Not great but jolly good fun,"['Comedy', 'Musical']",['English'],,,5.7,187.0,Approved,"man wears a toga,based on broadway musical,based on stage musical",https://m.media-amazon.com/images/M/MV5BNzMxMzFkNTUtOGI0YS00ZjE0LTkzOTItNDczMzQwYzI4ZDY1XkEyXkFqcGc@._V1_.jpg,['A. Edward Sutherland'],"['George Abbott', 'Charles Grayson', 'Paul Gerard Smith']","['Allan Jones', 'Irene Hervey', 'Martha Raye']",73.0,,,,,,,['Dave Gould'],,,,,,"['July 31, 1940: (New York City, New York)', 'February 14, 1941: (Johannesburg)', 'March 1, 1941: (Cape Town)']","['July 31, 1940: (New York City, New York)', 'February 14, 1941: (Johannesburg)', 'March 1, 1941: (Cape Town)']",,,,,,,,,73.0,8.0,1940.0,Friday,18,2,1,False
220. Up in the Air,1940,1h 2m,Approved,5.7,434,,"A none-too-popular (nor good) radio singer, Rita Wilson is murdered while singing on the air in a radio studio. Radio page boy, Frankie Ryan, and his janitor pal, Jeff, solve the mystery for the none-too-sharp police.",https://www.imdb.com/title/tt0033214/?ref_=sr_i_220,['Edmond Kelso'],['Howard Bretherton'],"['Frankie Darro', 'Marjorie Reynolds', 'Mantan Moreland', 'Gordon Jones', 'Lorna Gray', 'Tristram Coffin', 'Clyde Dilson', 'Dick Elliott', 'John Holland', 'Carleton Young', 'Alex Callam', 'Maxine Leslie', 'Ralph Peters', 'Phil Kramer', 'Jack Mather', 'Dennis Moore', 'George Morrell', 'Bob Terry']","['Frankie', 'Anne', 'Jeff', 'Tex', 'Rita Wilson', 'Farrell', 'Marty', 'Hastings', 'Quigley', 'Stevens', 'Van Martin', 'Stella', 'Delaney', 'Gag-Writer', 'Tim Wallace', 'Pringle', 'Rita Wilson Fan', 'Sound Engineer']",,,,,"September 9, 1940",['United States'],,['Lindsley Parsons Productions'],,,5 Critic reviews,Up in the Air,"['Comedy', 'Musical', 'Mystery']",['English'],,,5.7,434.0,Approved,"blackface,teletype,murder,murder mystery,radio station",https://m.media-amazon.com/images/M/MV5BNWVmZjU0MjQtZmM4My00OWI3LThlMzItNWIzYzFhYjAyZDNkXkEyXkFqcGc@._V1_.jpg,['Howard Bretherton'],['Edmond Kelso'],"['Frankie Darro', 'Marjorie Reynolds', 'Mantan Moreland']",62.0,,Mild,Mild,,,"['Frankie Darro', 'Marjorie Reynolds', 'Mantan Moreland', 'Gordon Jones', 'Lorna Gray', 'Tristram Coffin', 'Clyde Dilson', 'Dick Elliott', 'John Holland', 'Carleton Young', 'Alex Callam', 'Maxine Leslie', 'Ralph Peters']",,,,,,,"['November 20, 1940: (London, premiere)', 'May 6, 1944: (New York City, New York, TV premiere)']","['November 20, 1940: (London, premiere)', 'May 6, 1944: (New York City, New York, TV premiere)']",,,,,,,,,62.0,9.0,1940.0,Monday,18,3,1,False
221. Moulin Rouge,1940,1h 25m,,5.9,55,,"At the end of the 1930s, two friends have the ambition to break out of their mediocre lives by employing only honest means. One of them achieves this by becoming a star, and hires the other as a manager.",https://www.imdb.com/title/tt0151635/?ref_=sr_i_221,"['André Hugon', 'Yves Mirande']","['André Hugon', 'Yves Mirande']","['Lucien Baroux', 'René Dary', 'Geneviève Callix', 'Pierre Larquey', 'Maurice Escande', 'Simone Berriau', 'Annie France', 'Marcel Vallée', 'Marcel Simon', 'Roger Legris', 'Maxime Fabert', 'Rafael Medina', 'Antonin Priolet', 'Nina Myral', 'Henri Charrett', 'Noël Roquevert', 'Claude Marty', 'Paul Faivre']","['Loiseau', 'Lequérec', 'Eva', 'Perval', 'Colorado', ""L'amie de Colorado"", 'Lulu', 'Davin', 'Le directeur des pompes funèbres', 'Le régisseur', 'Le commissaire', 'Chanteur au bal', 'Le marin chantant', 'La concierge', 'Un inspecteur', 'Le démarcheur', 'Le deuxième démarcheur', 'Le concierge']",,,,,"November 22, 1944",['France'],,['Films André Hugon'],,,2 Critic reviews,A star is born .,"['French', 'Musical']",['French'],,,5.9,55.0,,"pigalle,moulin rouge,undertaker,star,songwriter",https://m.media-amazon.com/images/M/MV5BMmVhNzM5YzktNDkwMy00NDFkLWJkZmYtMDBkZmVjMTEzZDEzXkEyXkFqcGc@._V1_.jpg,"['André Hugon', 'Yves Mirande']","['André Hugon', 'Yves Mirande']","['Lucien Baroux', 'René Dary', 'Geneviève Callix']",85.0,,,,,,,,,,,,,"['February 15, 1941: (Paris, premiere)', 'October 2, 1941: (Barcelona)']","['February 15, 1941: (Paris, premiere)', 'October 2, 1941: (Barcelona)']",,,,,,,,,85.0,11.0,1940.0,Wednesday,18,2,1,False
222. Under Your Hat,1940,1h 19m,,5.4,109,,Inept secret agent on a job in the south of France is followed by his suspicious wife. She masquerades as a maid and chaos ensues.,https://www.imdb.com/title/tt0033205/?ref_=sr_i_222,"['Jack Hulbert', 'Archie Menzies', 'Arthur Macrae']",['Maurice Elvey'],"['Jack Hulbert', 'Cicely Courtneidge', 'Austin Trevor', 'Leonora Corbett', 'Cecil Parker', 'Anthony Hayes', 'Charles Oliver', 'Charles Eaton', 'H.F. Maltby', 'Mary Barton', 'Paul Sheridan', 'Glynis Johns', 'Myrette Morven', 'Roddy Hughes', 'John Robinson', 'The Three Rhythm Brothers', 'Paul Henreid', 'Vic Parker']","['Jack Millett', 'Kay Millett', 'Boris Vladimir', 'Carole Markoff', 'Sir Jeffrey Arlington', 'George', 'Carl', None, 'Colonel Sheepshanks', 'Mrs. Sheepshanks', None, 'Winnie', 'Miss Stevens', 'Film Director', 'Performer', 'Themselves', 'Bit Part', 'Musician']",,,,,"May 22, 1945",['United Kingdom'],"['Worton Hall Studios, Isleworth, Middlesex, England, UK (Studio)']",['Grand National Pictures'],,,1 Critic review,Up to standard,"['Adventure', 'Comedy']",['English'],,,5.4,109.0,,"maid,job",https://m.media-amazon.com/images/M/MV5BZWZlZjEzMWEtOTk1Ny00M2I0LTgxYjgtMzgwYzk4NDU4MzgzXkEyXkFqcGc@._V1_.jpg,['Maurice Elvey'],"['Jack Hulbert', 'Archie Menzies', 'Arthur Macrae']","['Jack Hulbert', 'Cicely Courtneidge', 'Austin Trevor']",79.0,,,,,,,,,,,,,"['September 1, 1940: (London, premiere)', 'June 27, 1941: (Johannesburg)', 'July 9, 1941: (Cape Town)', 'September 20, 1943: (Barcelona)', 'September 30, 1943: (Madrid)']","['September 1, 1940: (London, premiere)', 'June 27, 1941: (Johannesburg)', 'July 9, 1941: (Cape Town)', 'September 20, 1943: (Barcelona)', 'September 30, 1943: (Madrid)']",,,,,,,,,79.0,5.0,1940.0,Tuesday,18,2,1,False
223. Baptism of Fire,1940,1h 30m,,5.8,98,,"Poland was the first victim of Hitler's infamous blitzkrieg. Combat cameramen filmed the aerial campaign, showing preparations for flight, massive air strikes, and the appalling devastation wreaked upon Polish towns and armies.",https://www.imdb.com/title/tt0897254/?ref_=sr_i_223,"['Hans Bertram', 'Wilhelm Stöppler']",['Hans Bertram'],"['Herbert Gernot', 'Hermann Göring', 'Adolf Hitler']","['Self - Narrator', 'Self', 'Self - Führer und Reichskanzler']",,,,,"April 5, 1940",['Germany'],,"['Reichsluftfahrtministerium', 'Tobis Filmkunst']",,,2 Critic reviews,Watch Out England!,"['German', 'Documentary']",['German'],,,5.8,98.0,,"war propaganda,nazi uniform,cockpit,stuka,air attack",https://m.media-amazon.com/images/M/MV5BN2VmMzNlMjktMTQxZS00ZDM4LTljNzEtMDJjYTc0OWZjOTkzXkEyXkFqcGc@._V1_.jpg,['Hans Bertram'],"['Hans Bertram', 'Wilhelm Stöppler']","['Herbert Gernot', 'Hermann Göring', 'Adolf Hitler']",90.0,,,,,,,,,,,,,"['April 5, 1940: (Berlin)', 'July 1940: (Washington DC)']","['April 5, 1940: (Berlin)', 'July 1940: (Washington DC)']",,,,,,,,,90.0,4.0,1940.0,Friday,3,2,1,False
224. The Tunnel,1940,1h 16m,Not Rated,6.6,682,,"In a Welsh coal mining valley, a young man with a beautiful singing voice is called upon to make the ultimate sacrifice when a pit disaster threatens.",https://www.imdb.com/title/tt0031828/?ref_=sr_i_224,"['Herbert Marshall', 'Alfredda Brilliant', 'Pen Tennyson']",['Pen Tennyson'],"['Paul Robeson', 'Edward Chapman', 'Simon Lack', 'Rachel Thomas', 'Edward Rigby', 'Dilys Thomas', 'Janet Johnson', 'Charles Williams', 'Jack Jones', 'Dilys Davies', 'Clifford Evans', 'Allan Jeayes', 'George Merritt', 'Edward Lexy', 'John Glyn-Jones', 'Noel Howlett', 'Roddy Hughes', 'Mike Johnson']","['David', 'Dick Parry', 'Emlyn Parry', 'Mrs. Parry', 'Bert', 'Dilys', 'Gwen Owen', 'Evans', 'Thomas', 'Mrs. Owen', 'Seth Jones', 'Mr. Trevor', 'Mr. Lewis', 'Commissionaire', 'Mr. Howes - Collector', 'Company Clerk', 'Lloyd - Miner', 'Cage Operator']",,,,,"August 28, 1942",['United Kingdom'],"['Neath, Neath Port Talbot, Wales, UK']","['CAPAD', 'Ealing Studios']",,,15 Critic reviews,the proud valley,"['Drama', 'Music']",['English'],,,6.6,682.0,Not Rated,"world war two,coal mining,mining,seaman,african american",https://m.media-amazon.com/images/M/MV5BZWM2MzYyNzktYjljMS00M2MwLWE1MTUtMDRiODA4MWU3YzQ1XkEyXkFqcGc@._V1_.jpg,['Pen Tennyson'],"['Herbert Marshall', 'Alfredda Brilliant', 'Pen Tennyson']","['Paul Robeson', 'Edward Chapman', 'Simon Lack']",76.0,,,,,,,,,,,,,"['January 2, 1940: (London, premiere)', 'March 3, 1940: (general release)', 'May 23, 1940: (Johannesburg)', 'July 22, 1940: (Cape Town)', 'May 16, 1941: (New York City, New York)']","['January 2, 1940: (London, premiere)', 'March 3, 1940: (general release)', 'May 23, 1940: (Johannesburg)', 'July 22, 1940: (Cape Town)', 'May 16, 1941: (New York City, New York)']",,,,,,,,,76.0,8.0,1940.0,Friday,18,2,1,False
225. The Carson City Kid,1940,57m,Approved,6.1,366,,Roy is a bandit who is out to get the man who killed his younger brother. He learns as he rides into the town of Sonora that the man is the owner of the local saloon and gambling hall.,https://www.imdb.com/title/tt0032312/?ref_=sr_i_225,"['Robert Yost', 'Gerald Geraghty', 'Joseph Kane']",['Joseph Kane'],"['Roy Rogers', ""George 'Gabby' Hayes"", 'Bob Steele', 'Noah Beery Jr.', 'Pauline Moore', 'Francis McDonald', 'Hal Taliaferro', 'Arthur Loft', 'George Rosener', 'Chester Gan', 'Chuck Baldra', 'Hank Bell', 'Alfredo Berumen', 'Morgan Brown', 'Buck Bucko', 'Roy Bucko', 'Fred Burns', 'Yakima Canutt']","['Roy Rogers akaThe Carson City Kid', 'Marshal Gabby Whittaker', 'Lee Jessup', ""Scott 'Arizona' Warren"", 'Joby Madison', 'Laramie', 'Rick Harmon', 'Slick Gambler', 'Judge Tucker', 'Wong Lee', 'Barfly', 'Stage Driver', 'Townsman', 'Townsman', 'Posse Rider', 'Townsman', 'Townsman Wanting Hanging', 'Pete - Bartender']",,,,,"July 1, 1940",['United States'],"['Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Republic Pictures'],,,1 Critic review,Bob Steele as a bad guy?,"['Drama', 'Western']",['English'],,,6.1,366.0,Approved,"b western,singing cowboy,western music,carson city nevada,sonora california",https://m.media-amazon.com/images/M/MV5BNTU0NzQ2ZDItMDVlMi00NDUyLTlmNTctMzBmNGNlNWMzMDExXkEyXkFqcGc@._V1_.jpg,['Joseph Kane'],"['Robert Yost', 'Gerald Geraghty', 'Joseph Kane']","['Roy Rogers', 'George &apos;Gabby&apos; Hayes', 'Bob Steele']",57.0,,,,,,,,,,,,,"['June 12, 1940: (North Bay, Ontario, premiere)', 'December 6, 1940: (London, premiere)']","['June 12, 1940: (North Bay, Ontario, premiere)', 'December 6, 1940: (London, premiere)']",,,,,,,,,57.0,7.0,1940.0,Monday,18,2,1,False
