Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
193. The Alibi,1937,1h 24m,,6.7,287,,"Paris, 1937. Winckler, a telepathist entertaining in a Paris night club, kills his enemy Gordon. He pays another artist, Helene, so that she tells the police they've spent the night together, which doesn't fool Callas, the police officer who investigates the murder. He hires one of his fellow officers in order to seduce Helene.",https://www.imdb.com/title/tt0028567/?ref_=sr_i_193,['Marcel Achard'],['Pierre Chenal'],"['Erich von Stroheim', 'Albert Préjean', 'Jany Holt', 'Louis Jouvet', 'Véra Flory', 'Foun-Sen', 'Génia Vaury', 'Made Siamé', 'Roger Blin', 'Philippe Richard', 'Jean Témerson', 'Maurice Baquet', 'Pierre Labry', 'Max Dalban', 'Florence Marly', 'Margo Lion', 'Bobby Martin', 'Thelma Minor']","['Le professeur Winckler', 'André Laurent', 'Hélène Ardouin', 'Le commissaire Calas', 'Une entraîneuse', ""L'assistante de Winckler"", 'Une entraîneuse', 'La secrétaire de Calas', ""Kretz, l'homme de main de Winckler"", 'John Gordon', ""Jojo, l'ami de Dany"", 'Gérard', 'Le premier inspecteur', 'Le second inspecteur', 'La maitresse de Gordon', 'Dany', ""Le chef d'orchestre de jazz"", ""La chanteuse de l'orchestre""]",,,,,"April 9, 1939",['France'],"['Billancourt, Hauts-de-Seine, France (Studio)']",['B.N. Films'],,,3 Critic reviews,This movie has no more alibi.,"['French', 'Crime']","['French', 'German', 'English']",,,6.7,287.0,,paris france,https://m.media-amazon.com/images/M/MV5BOTE0MTAyNzAzNF5BMl5BanBnXkFtZTgwMDM1NDU5MTE@._V1_.jpg,['Pierre Chenal'],['Marcel Achard'],"['Erich von Stroheim', 'Albert Préjean', 'Jany Holt']",84.0,,,,,,,,,,,,,"['December 23, 1937: (Paris)', 'January 21, 1938: (Brussels)', 'February 25, 1938: (Amsterdam)']","['December 23, 1937: (Paris)', 'January 21, 1938: (Brussels)', 'February 25, 1938: (Amsterdam)']",,,,,,,,,84.0,4.0,1930.0,Sunday,18,2,1,False
194. The Soldier and the Lady,1937,1h 25m,Approved,6.2,300,,A Russian courier struggles to deliver a message to the troops fighting Tartar invaders.,https://www.imdb.com/title/tt0029584/?ref_=sr_i_194,"['Jules Verne', 'Anthony Veiller', 'Anne Morrison Chapin']",['George Nicholls Jr.'],"['Anton Walbrook', 'Elizabeth Allan', 'Akim Tamiroff', 'Margot Grahame', 'Fay Bainter', 'Eric Blore', 'Edward Brophy', 'Paul Guilfoyle', 'William Stack', 'Paul Harvey', 'Michael Visaroff', 'Oscar Apfel', 'Margaret Armstrong', 'Matthew Betz', 'Ward Bond', 'Lynton Brent', 'Leonard Ceeley', 'Harry Cording']","['Michael Strogoff', 'Nadia', 'Ogareff', 'Zangarra', ""Strogoff's Mother"", 'Blount', 'Packer', 'Vasiley', 'Grand Duke', 'Tsar', 'Innkeeper', ""Tsar's General"", 'Gypsy Woman', 'Chieftain', 'Tartar Guard', 'Sailor', ""Tsar's Aide"", 'Peasant']","$400,000 (estimated)",,,,"April 9, 1937",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],Awards 1 win total,,5 Critic reviews,"Careless re-editing of ""Der Kurier des Zaren"" (1936)","['Quest', 'War Epic', 'Adventure', 'History', 'Romance', 'War']",['English'],,,6.2,300.0,Approved,"omsk russia,bear attack,battlefield,title cowritten by female,horseback chase",https://m.media-amazon.com/images/M/MV5BOTQ5ZTA4ZGItMzc4Mi00NGMxLTliZDktYjVkODU5ZWM2NTFkXkEyXkFqcGc@._V1_.jpg,['George Nicholls Jr.'],"['Jules Verne', 'Anthony Veiller', 'Anne Morrison Chapin']","['Anton Walbrook', 'Elizabeth Allan', 'Akim Tamiroff']",85.0,Mild,Mild,,Mild,Mild,,,,,,,,"['March 4, 1937: (London, premiere)']","['March 4, 1937: (London, premiere)']",400000.0,,,,,,,,85.0,4.0,1930.0,Friday,18,6,1,False
195. Tovarich,1937,1h 38m,Approved,7.1,676,,"After the Russian revolution, a married Russian couple of nobility must take up jobs in Paris in order to survive.",https://www.imdb.com/title/tt0029685/?ref_=sr_i_195,"['Jacques Deval', 'Robert E. Sherwood', 'Casey Robinson']",['Anatole Litvak'],"['Claudette Colbert', 'Charles Boyer', 'Basil Rathbone', 'Anita Louise', 'Melville Cooper', 'Isabel Jeans', 'Morris Carnovsky', 'Victor Kilian', 'Maurice Murphy', 'Gregory Gaye', 'Montagu Love', 'Renie Riano', 'Fritz Feld', 'Heather Thatcher', 'May Boley', 'Doris Lloyd', 'Curt Bois', 'Ferdinand Munier']","['Grand Duchess Tatiana Petrovna Romanov', 'Prince Mikail Alexandrovitch Ouratieff', 'Commissar Dimitri Gorotchenko', 'Helene Dupont', 'Charles Dupont', 'Fermonde Dupont', 'Chauffourier Dubieff', 'Gendarme', 'Georges Dupont', 'Count Frederic Brekenski', 'M. Courtois', 'Madame Courtois', 'Martelleau', 'Lady Kartegann', 'Louise', 'Madame Chauffourier-Dubieff', 'Alfonso', 'Mr. Van Hemert']","$1,400,000 (estimated)",,,,"December 25, 1937",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],Awards 3 wins total,,4 Critic reviews,"It's sure hard to give a hoot about these folks, but it is well made.",['Comedy'],['English'],,,7.1,676.0,Approved,"theft,screwball comedy,couple,married,butler",https://m.media-amazon.com/images/M/MV5BNTNiNTZlZTYtMTUwZi00NzAxLWE2MjctZjhjYmJkZjQyNWVjXkEyXkFqcGc@._V1_.jpg,['Anatole Litvak'],"['Jacques Deval', 'Robert E. Sherwood', 'Casey Robinson']","['Claudette Colbert', 'Charles Boyer', 'Basil Rathbone']",98.0,,,,,,,,,,,,,"['January 8, 1938: (New York City, New York, premiere)']","['January 8, 1938: (New York City, New York, premiere)']",1400000.0,,,,,,,,98.0,12.0,1930.0,Saturday,18,1,1,False
196. Zorro Rides Again,1937,3h 32m,Approved,6.4,374,,"The California-Yucatan Railroad, being built for the good of Mexico, is under siege by a gang of terrorists hoping to force its sale; no one can prove their connection to profiteer Marsden. Manuel Vega, aged co-owner, calls in the aid of his nephew James, great-grandson of the original Zorro. Alas, James seems more adept at golf than derring-do; but after he arrives, Zorro rides again! Can one black-clad man on horseback defeat a gang supplied with airplanes and machine guns?",https://www.imdb.com/title/tt0029818/?ref_=sr_i_196,"['Barry Shipman', 'John Rathmell', 'Franklin Adreon']","['John English', 'William Witney']","['John Carroll', 'Noah Beery', 'Richard Alexander', 'Reed Howes', 'Helen Christian', 'Duncan Renaldo', 'Nigel De Brulier', 'Bob Kortman', 'Jack Ingram', 'Roger Williams', 'Edmund Cobb', 'Mona Rico', 'Tom London', 'Harry Strang', 'Jerry Frank', 'Brooks Benedict', 'Alfredo Berumen', 'Forest Burns']","['James Vega', 'J.A. Marsden', 'El Lobo', 'Phillip Andrews', 'Joyce Andrews', 'Renaldo', 'Don Manuel Vega', 'Trellinger', 'Carter', 'Manning', 'Larkin', 'Carmelita', ""O'Shea"", ""O'Brien"", 'Duncan', 'Starcroft', 'Cantina Barfly', 'Raider']","$110,753 (estimated)",,,,"November 20, 1937",['United States'],"['Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA']",['Republic Pictures'],,,12 Critic reviews,John Carroll in early dual role as Zorro in Republic serial...,"['Action', 'Drama', 'Family', 'Western']",['English'],,,6.4,374.0,Approved,"song,singer,singing,henchman,mexico",https://m.media-amazon.com/images/M/MV5BYzJjYWY3Y2UtZDkwNS00ZTJlLWE3NDUtNDI3ZjhhNWNjMDY1XkEyXkFqcGc@._V1_.jpg,"['John English', 'William Witney']","['Barry Shipman', 'John Rathmell', 'Franklin Adreon']","['John Carroll', 'Noah Beery', 'Richard Alexander']",212.0,,,,,,,,,,,,,"['February 11, 1938: (Winnipeg, Manitoba, premiere)']","['February 11, 1938: (Winnipeg, Manitoba, premiere)']",110753.0,,,,,,,,212.0,11.0,1930.0,Saturday,18,4,1,False
197. The Seven Ravens,1937,53m,,7.1,139,,"A young girl's seven brothers have been turned into ravens, so she sets out to save them.",https://www.imdb.com/title/tt0046300/?ref_=sr_i_197,"['Paul Diehl', 'Jacob Grimm', 'Wilhelm Grimm']","['Ferdinand Diehl', 'Hermann Diehl']",,,,,,,"April 2, 1953",['Germany'],,['Diehl Brothers'],,,2 Critic reviews,Good early fairy-tale.,"['German', 'Stop Motion Animation', 'Animation', 'Fantasy']",['German'],,,7.1,139.0,,"1930s,based on fairy tale,raven,corvus,corvinae",https://m.media-amazon.com/images/M/MV5BYjk4OGEyNGQtYzBhNy00MTkxLWI4YmEtMjlkNWU3MmQ3MWJmXkEyXkFqcGc@._V1_.jpg,"['Ferdinand Diehl', 'Hermann Diehl']","['Paul Diehl', 'Jacob Grimm', 'Wilhelm Grimm']",[],53.0,,,,,,,,,,,,,,,,,,,,,,,53.0,4.0,1950.0,Thursday,0,4,1,False
198. Crossroads,1937,1h 50m,Not Rated,6.8,199,,"Four students in Shanghai have recently finished university. All are unemployed. Xu contemplates suicide but his friend Zhao talks him out of it. Zhao lives in a shabby room with just a flimsy wall of planks separating him from the room behind. Miss Yang, in town to take a factory job, moves in behind. Her nails into the wall knock Zhao's photos down. The unseen neighbours start playing tit for tat... Zhao gets a job as proofreader at a newspaper. He sees that pretty girl on the tram to work every day. He doesn't know her, but it's Miss Yang... Zhao is assigned to cover labour conditions for the paper. He is sent to a factory, the one where Miss Yang works...",https://www.imdb.com/title/tt0195260/?ref_=sr_i_198,['Xiling Shen'],['Xiling Shen'],"['Dan Zhao', 'Yang Bai', 'Ban Lü', 'Yin Ying', 'Meng Sha', 'Ming Yi', 'Yin Wu', 'Qianli Qian', 'Jing Sun', 'Qiu-Xia Xue', 'Kuang-Chao Yu', 'Zhicheng Feng', 'Wei Cui', 'Jian Kang', 'Yiting Chen', 'Ming Zhao', 'Xiaomei Yuan', 'Feijuan Wang']","['Zhao', 'Miss Yang', 'A Tang', 'Girlfriend', 'Brother Liu', 'Xiaoxu', 'Landlady', 'Jiaodui', 'Writer', ""Xiaoxu's mother"", 'Landlord', 'Butcher shop clerk', 'Candy seller', 'Girl next door', 'Pawn shop clerk', 'Beggar', ""Landlady's kid"", 'Neighbor wife']",,,,,"April 15, 1937",['China'],,['Mingxing Film Company'],,,1 Critic review,Watch the sequel made more than half a century later,"['Mandarin', 'Tragedy', 'Comedy', 'Drama', 'Romance']",['Mandarin'],,,6.8,199.0,Not Rated,tragedy drama,https://m.media-amazon.com/images/M/MV5BNzljNjdhMDctNzIwOC00NzU3LWIxM2ItZGU4MDhmNDhlNWU0XkEyXkFqcGc@._V1_.jpg,['Xiling Shen'],['Xiling Shen'],"['Dan Zhao', 'Yang Bai', 'Ban Lü']",110.0,,,,,,,,,,,,,"['October 1995: (Shanghai International Film Festival)', 'June 2010: (Chinese Film Week in Russia, Moscow)', 'June 20, 2010: (Chinese Film Week in Russia, St. Petersburg)', 'June 23, 2012: (restored version, Shanghai International Film Festival)']","['October 1995: (Shanghai International Film Festival)', 'June 2010: (Chinese Film Week in Russia, Moscow)', 'June 20, 2010: (Chinese Film Week in Russia, St. Petersburg)', 'June 23, 2012: (restored version, Shanghai International Film Festival)']",,,,,,,,,110.0,4.0,1930.0,Thursday,18,5,1,False
199. Exclusive,1937,1h 25m,Approved,6.3,171,,"Two newspapers are pitted against each other. One owned by gangster Charles Gillette (Lloyd Nolan), the other by Ralph Houston (Fred MacMurray).",https://www.imdb.com/title/tt0028844/?ref_=sr_i_199,"['Jack Moffitt', 'Sidney Salkow', 'Rian James']",['Alexander Hall'],"['Fred MacMurray', 'Frances Farmer', 'Charles Ruggles', 'Lloyd Nolan', 'Fay Holden', 'Ralph Morgan', 'Edward H. Robins', 'Harlan Briggs', 'Willard Robertson', 'Horace McMahon', 'William Mansell', 'Steve Pendleton', 'Chester Clute', 'Irving Bacon', 'Frank Bruno', 'James Blakeley', 'Sam Hayes', 'Mariska Aldrich']","['Ralph Houston', 'Vina Swain', 'Tod Swain', 'Charles Gillette', 'Mrs. Swain', 'Horace Mitchell', 'Col. Bogardus', 'Springer', 'Mr. Franklin', 'Beak McArdle', 'Formby', 'Elliott', 'Garner', 'Dr. Boomgarten', 'Lollipop', 'Mr. Walton', 'Radio Announcer', 'Policewoman']",,,,,"August 6, 1937",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],,,8 Critic reviews,Fast moving film about yellow journalism versus honest reporting,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",['English'],,,6.3,171.0,Approved,"gang leader,newspaper competition,scandal sheet tabloid newspaper,newspaper reporter,newspaper editor",https://m.media-amazon.com/images/M/MV5BOGFiMmE3ZDYtYjQwOS00ZGNjLTgxNzctNDQ0ODRjMzgwMDU0XkEyXkFqcGc@._V1_.jpg,['Alexander Hall'],"['Jack Moffitt', 'Sidney Salkow', 'Rian James']","['Fred MacMurray', 'Frances Farmer', 'Charles Ruggles']",85.0,,,,,,,,,,,,,"['July 21, 1937: (New York City, New York)', 'August 10, 1937: (Calgary, Alberta, premiere)', 'December 1, 1937: (Sydney, New South Wales, premiere)']","['July 21, 1937: (New York City, New York)', 'August 10, 1937: (Calgary, Alberta, premiere)', 'December 1, 1937: (Sydney, New South Wales, premiere)']",,,,,,,,,85.0,8.0,1930.0,Friday,18,5,1,False
200. The Great O'Malley,1937,1h 11m,Approved,6.7,944,,A by-the-book patrolman who cares more about the letter of the law than justice feels guilty when his inflexibility sends a family man to prison.,https://www.imdb.com/title/tt0028955/?ref_=sr_i_200,"['Milton Krims', 'Tom Reed', 'Gerald Beaumont']",['William Dieterle'],"[""Pat O'Brien"", 'Humphrey Bogart', 'Sybil Jason', 'Ann Sheridan', 'Frieda Inescort', 'Donald Crisp', ""Henry O'Neill"", 'Craig Reynolds', 'Hobart Cavanaugh', 'Gordon Hart', 'Mary Gordon', 'Mabel Colcord', 'Frank Sheridan', 'Lillian Harmer', 'Delmar Watson', 'Frank Reicher', 'Joseph Allen Sr.', 'Granville Bates']","[""James Aloysius O'Malley"", 'John Phillips', 'Barbara Phillips', 'Judy Nolan', 'Mrs. Phillips', 'Captain Cromwell', 'Attorney for the Defense', 'Motorist', 'Pinky Holden', 'Doctor', ""Mrs. O'Malley"", 'Mrs. Flaherty', 'Father Patrick', 'Miss Taylor', 'Tubby', 'Dr. Larson', 'Warden', 'Jake - Bar Proprietor']",,,,,"February 13, 1937",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.'],,,7 Critic reviews,Flawed premise,['Drama'],"['English', 'Latin', 'Italian']",,,6.7,944.0,Approved,"b movie,dumb cop,traffic cop,unemployed man,jury trial",https://m.media-amazon.com/images/M/MV5BNzA2NWUxZTctN2IxMy00ZTZmLWI0ZmQtNzkxOWY5NmY0ZjQyXkEyXkFqcGc@._V1_.jpg,['William Dieterle'],"['Milton Krims', 'Tom Reed', 'Gerald Beaumont']","['Pat O&apos;Brien', 'Humphrey Bogart', 'Sybil Jason']",71.0,,Mild,,Mild,Mild,,,,,,,,"['February 5, 1937: (Indianapolis, Indiana, premiere)', 'February 5, 1937: (Providence, Rhode Island, premiere)', 'February 23, 1937: (London)']","['February 5, 1937: (Indianapolis, Indiana, premiere)', 'February 5, 1937: (Providence, Rhode Island, premiere)', 'February 23, 1937: (London)']",,,,,,,,,71.0,2.0,1930.0,Saturday,18,1,1,False
201. Danger - Love at Work,1937,1h 24m,Approved,6.3,417,,A young lawyer is unable to get the Pembertons to sign a land sale contract until their daughter falls in love with him.,https://www.imdb.com/title/tt0028761/?ref_=sr_i_201,"['James Edward Grant', 'Ben Markson', 'Buddy G. DeSylva']",['Otto Preminger'],"['Ann Sothern', 'Jack Haley', 'Mary Boland', 'Edward Everett Horton', 'John Carradine', 'Walter Catlett', 'Bennie Bartlett', 'Maurice Cass', 'Alan Dinehart', 'Etienne Girardot', 'E.E. Clive', 'Margaret McWade', 'Margaret Seddon', 'Elisha Cook Jr.', 'Hilda Vaughn', 'Charles Coleman', 'George Chandler', 'Spencer Charters']","['Toni Pemberton', 'Henry MacMorrow', 'Mrs. Alice Pemberton', 'Howard Rogers', 'Herbert Pemberton', 'Uncle Alan', 'Junior Pemberton', 'Uncle Goliath', 'Allan Duncan', 'Albert Pemberton', 'Wilbur - Butler', 'Aunt Patty', 'Aunt Pitty', 'Chemist', ""Pemberton's Maid"", ""Edwin - Henry's Butler"", 'Attendant', 'Hick']",,,,,"September 30, 1937",['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Studio)']",['20th Century Fox'],,,8 Critic reviews,You Can't Take It With You,"['Comedy', 'Romance']",['English'],,,6.3,417.0,Approved,"screwball comedy,crazy family,love,young,handoff",https://m.media-amazon.com/images/M/MV5BZjk2Zjg2MmEtNjZhOS00YjI3LTgzYjAtYzRhMDMyNzE1NjRkXkEyXkFqcGc@._V1_.jpg,['Otto Preminger'],"['James Edward Grant', 'Ben Markson', 'Buddy G. DeSylva']","['Ann Sothern', 'Jack Haley', 'Mary Boland']",84.0,,,,,,,,,,,,,,,,,,,,,,,84.0,9.0,1930.0,Thursday,18,2,1,False
202. Old Louisiana,1937,1h,Approved,6.2,102,,"The setting is 1803 and the Louisiana Purchase is imminent. Gilmore is smuggling guns into St. Louis so his men can make him Governor of the new Louisiana Territory. But when John Colfax, after conferring with President Jefferson, finds the guns, Gilmore gets him thrown in jail.",https://www.imdb.com/title/tt0029338/?ref_=sr_i_202,"['John T. Neville', 'Mary Ireland']",['Irvin Willat'],"['Tom Keene', 'Rita Hayworth', 'Robert Fiske', 'Ray Bennett', 'Budd Buster', 'Carlos De Valdez', 'Will Morgan', 'Ramsay Hill', 'Allan Cavan', 'Wally Albright', 'Horace B. Carpenter', 'Iron Eyes Cody', 'Herman Hack', 'Al Haskell', 'John Lester Johnson', 'Charles King', 'Johnny Luther', 'Dick Morehead']","['John Colfax', 'Angela Gonzales', 'Luke E. Gilmore', 'Flint', 'Kentuck', 'Governor Conzales', 'Steve', 'James Madison', 'President Thomas Jefferson', 'Davey', 'Settler', 'Indian Driving Coach', 'Drunken Settler', 'Settler', 'Dock Worker', 'Guard', 'Luther', 'Scott']",,,,,"March 1, 1937",['United States'],,['Crescent Pictures Corporation'],,,,Excellent Low-Budget Historical Drama,"['Drama', 'Western']",['English'],,,6.2,102.0,Approved,land fraud,https://m.media-amazon.com/images/M/MV5BNGMzYzBlZGMtNjNkZC00YTExLWE4ZGYtOWM3MmQ2YTEyOTk3XkEyXkFqcGc@._V1_.jpg,['Irvin Willat'],"['John T. Neville', 'Mary Ireland']","['Tom Keene', 'Rita Hayworth', 'Robert Fiske']",60.0,,,,,,,,,,,,,"['November 25, 1947: (Los Angeles, California, TV premiere)']","['November 25, 1947: (Los Angeles, California, TV premiere)']",,,,,,,,,60.0,3.0,1930.0,Monday,18,2,1,False
203. Pick a Star,1937,1h 16m,Approved,5.4,600,,A Cinderella story of a young country girl who comes to Hollywood and achieves movie stardom with the help of a publicity man.,https://www.imdb.com/title/tt0029401/?ref_=sr_i_203,"['Richard Flournoy', 'Arthur V. Jones', 'Tom Dugan']",['Edward Sedgwick'],"['Jack Haley', 'Rosina Lawrence', 'Patsy Kelly', 'Mischa Auer', 'Lyda Roberti', 'Stan Laurel', 'Oliver Hardy', 'Charles Halton', 'Tom Dugan', 'Russell Hicks', 'Cully Richards', 'Spencer Charters', 'Samuel Adams', 'Robert Gleckler', 'Joyce Compton', 'Johnny Arthur', 'James Finlayson', 'Walter Long']","['Joe Jenkins', 'Cecilia Moore', 'Nellie Moore', 'Rinaldo Lopez', 'Dagmar', 'Stan Laurel', 'Oliver Hardy', 'Mr. Klawheimer', 'Dimitri Hogan', 'Mr. Stone', 'Night Club M.C.', 'Judge', 'Sheriff', 'Head Waiter', 'Newlywed', 'Newlywed', 'Director', 'Bandit']",,,,,"May 21, 1937",['United States'],"['Hal Roach Studios - 8822 Washington Blvd., Culver City, California, USA (Studio)']",['Hal Roach Studios'],Awards 1 win total,,2 Critic reviews,Enjoyable musical comedy.,"['Comedy', 'Musical', 'Romance']","['English', 'Spanish']",,,5.4,600.0,Approved,"1930s,beauty contest,airplane,los angeles california,california",https://m.media-amazon.com/images/M/MV5BMWI5NmY3YzUtY2ExOS00NWRjLTk2ZGQtZDA3MDdiNTA5NjM3XkEyXkFqcGc@._V1_.jpg,['Edward Sedgwick'],"['Richard Flournoy', 'Arthur V. Jones', 'Tom Dugan']","['Jack Haley', 'Rosina Lawrence', 'Patsy Kelly']",76.0,,,,,,,,,,,,,,,,,,,,,,,76.0,5.0,1930.0,Friday,18,3,1,False
204. It's All Yours,1937,1h 20m,Approved,6.2,133,,When Edward Barnes dies he leaves his fortune to his loyal secretary Linda. His nephew Jimmy is enraged and contests Edward's will. He doesn't realize that it would be easier to cooperate with Linda because she secretly loves him.,https://www.imdb.com/title/tt0029057/?ref_=sr_i_204,"['Adelaide Heilbron', 'Mary C. McCall Jr.']",['Elliott Nugent'],"['Madeleine Carroll', 'Francis Lederer', 'Mischa Auer', 'Grace Bradley', 'Victor Kilian', 'George McKay', 'Charles Waldron', 'J.C. Nugent', 'Richard Carle', 'Arthur Hoyt', 'Franklin Pangborn', 'Connee Boswell', 'Michael Breen', 'Maurice Brierre', 'Dora Clement', 'Edmund Cobb', 'Beatrice Curtis', 'E.L. Dale']","['Linda Gray', 'Jimmy Barnes', 'Baron Rene de Montigny', 'Constance Marlowe', 'City Clerk', 'License Clerk', 'Alexander Duncan', 'E.J. Barnes', 'Judge Reynolds', 'Dabney', 'Schultz', 'Singer', None, 'Waiter', 'Milliner', 'Cabbie', 'Stenographer', 'Doorman']",,,,,"September 1, 1937",['United States'],,['Columbia Pictures'],,,1 Critic review,It's All Yours,"['Comedy', 'Music', 'Romance']",['English'],,,6.2,133.0,Approved,"screwball comedy,playing backgammon,san francisco star bulletin newspaper headline,civil wedding,man wears a top hat and tails",https://m.media-amazon.com/images/M/MV5BZDhlM2RlZDktZmJkYi00NmRiLTk0YTQtZTIzZjhhNGQzZGUxXkEyXkFqcGc@._V1_.jpg,['Elliott Nugent'],"['Adelaide Heilbron', 'Mary C. McCall Jr.']","['Madeleine Carroll', 'Francis Lederer', 'Mischa Auer']",80.0,,,,,,,,,,,,,"['July 26, 1937: (premiere)']","['July 26, 1937: (premiere)']",,,,,,,,,80.0,9.0,1930.0,Wednesday,18,3,1,False
205. Désiré,1937,1h 32m,,6.9,507,,"Shavian social satire. Odette is an actress who's now the mistress of a government minister. Her household of cook, maid, and chauffeur needs a valet. On the eve of going with the minister to Deauville, she engages Désiré, a robust and talkative man, even through his most recent employer, a countess, intimates improprieties. Things go well for a short time: the wealthy talk about the servants, the servants talk about their employers. Then, Désiré has explicit dreams about Odette; his outbursts wake the maid in the next room nightly. Odette has the same dream each night, awaking the minister and his jealousy. Is there any decorous way to handle these subconscious attractions?",https://www.imdb.com/title/tt0150430/?ref_=sr_i_205,['Sacha Guitry'],['Sacha Guitry'],"['Sacha Guitry', 'Jacqueline Delubac', 'Jacques Baumer', 'Saturnin Fabre', 'Alys Delonce', 'Arletty', 'Pauline Carton', 'Geneviève Vix']","['Désiré Tronchais, valet de chambre', 'Odette Cléry', 'Felix Montignac', 'Adrien Corniche', ""Henriette Corniche, femme d'Adrien"", 'Madeleine Crapicheau, la femme de chambre', 'Adèle Vazavoir, la cuisinière', 'La comtesse']",,,,,"December 3, 1937",['France'],"['Studio François 1er, Paris 8, Paris, France (Studio)']",['Cinéas'],,,8 Critic reviews,A good but not great movie well worth seeing,"['French', 'Satire', 'Comedy']",['French'],,,6.9,507.0,,"male police officer,france,satire comedy,minister,dream",https://m.media-amazon.com/images/M/MV5BMmFkNmUyNzItZTE2NS00NjVhLWEyN2ItODJjYjYyNmRhMzFiXkEyXkFqcGc@._V1_.jpg,['Sacha Guitry'],['Sacha Guitry'],"['Sacha Guitry', 'Jacqueline Delubac', 'Jacques Baumer']",92.0,,,,,,,,,,,,,,,,,,,,,,,92.0,12.0,1930.0,Friday,8,3,1,False
206. You're Only Young Once,1937,1h 18m,Approved,6.6,632,,"On vacation with his family on California's Catalina Island, Andy Hardy falls head over swim fins for a sophisticated young beauty. Judge Hardy warns his son that she is too fast for him.",https://www.imdb.com/title/tt0030997/?ref_=sr_i_206,"['Kay Van Riper', 'Aurania Rouverol']",['George B. Seitz'],"['Lewis Stone', 'Cecilia Parker', 'Mickey Rooney', 'Fay Holden', 'Frank Craven', 'Ann Rutherford', 'Eleanor Lynn', 'Ted Pearson', 'Sara Haden', 'Charles Judels', 'Selmer Jackson', 'Jack Baxley', 'Wilson Benge', 'William A. Boardway', 'Steve Carruthers', 'Billy Dooley', 'Mary Gordon', 'Ruth Hart']","['Judge James K. Hardy', 'Marian Hardy', 'Andy Hardy', 'Mrs. Emily Hardy', 'Frank Redmond (Carvel Newspaper Owner)', 'Polly Benedict', ""Geraldine 'Jerry' Lane"", 'Bill Rand', 'Aunt Milly Forrest', 'Capt. Swenson of the Shorty II', 'Hoyt Wells', 'Court Clerk', 'Francois', 'Ship Passenger', 'Ship Passenger', 'Postman Delivering Rod', ""Mary's Mother"", 'Mary']",,,,,"December 10, 1937",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],,,6 Critic reviews,A Lucky Strike for Lewis Stone,"['Romantic Comedy', 'Comedy', 'Family', 'Romance']",['English'],,,6.6,632.0,Approved,"andy hardy character,rooney and stone,california,united states of america,fish",https://m.media-amazon.com/images/M/MV5BNDZmMmJiOGEtNjMzMC00YmY0LTllYjEtNDQzZmMzM2U2YzI0XkEyXkFqcGc@._V1_.jpg,['George B. Seitz'],"['Kay Van Riper', 'Aurania Rouverol']","['Lewis Stone', 'Cecilia Parker', 'Mickey Rooney']",78.0,,,,,,,,,,,,,,,,,,,,,,,78.0,12.0,1930.0,Friday,18,4,1,False
