Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
175. The Man from Toronto,1933,1h 17m,,6.3,156,,The rich widow Leila disguises herself as a maid and falls in love with her employer Fergus who is a rich Canadian bachelor. Their wealth depends on each getting married within the next year. Whose fooling who in this comedy love affair?,https://www.imdb.com/title/tt0024298/?ref_=sr_i_175,"['W.P. Lipscomb', 'Douglas Murray']",['Sinclair Hill'],"['Jessie Matthews', 'Ian Hunter', 'Frederick Kerr', 'Ben Field', 'Margaret Yarde', 'Kathleen Harrison', 'George Turner', 'Herbert Lomas', 'Lawrence Hanray', 'Kenneth Kove', 'Sybil Grove', 'Percy Parsons', 'Bill Shine', 'George Zucco', 'George Benson', 'Diana Cotton', 'Vi Kaley', 'Cyril Smith']","['Leslie Farrar', 'Fergus Wimbush', 'Bunston', 'Jonathan', 'Mrs. Hubbard', 'Martha', 'Povey', 'Jake', 'Duncan', 'Vicar', ""Vicar's Wife"", 'Hogbin', ""Butcher's Delivery Boy"", 'Squire', 'Villager (A Willow Bottomer)', None, 'Villager', 'Gossiping Villager']",,,,,1933,['United Kingdom'],"['Amberley, West Sussex, England, UK (location)']","['Gainsborough Pictures', 'Gaumont British Picture Corporation']",,,1 Critic review,Perfectly Entertaining Movie,"['Comedy', 'Romance']",['English'],,,6.3,156.0,,"married,love,wealth,city name in title,place name in title",https://m.media-amazon.com/images/M/MV5BZTM2YzgwMmYtZjI1My00ODQ5LWIzMTQtYTljOWU5NjM1MDRiXkEyXkFqcGc@._V1_.jpg,['Sinclair Hill'],"['W.P. Lipscomb', 'Douglas Murray']","['Jessie Matthews', 'Ian Hunter', 'Frederick Kerr']",77.0,,,,,,,,,,,,,['1945: (re-release)'],['1945: (re-release)'],,,,,,,,,77.0,1.0,1930.0,,18,2,1,False
176. The Stranger's Return,1933,1h 29m,,6.9,541,,"A divorcée leaves New York to visit her grandfather's farm and recover in the Midwest, where she unexpectedly falls in love with a married farmer.",https://www.imdb.com/title/tt0024620/?ref_=sr_i_176,"['Brown Holmes', 'Philip Stong']",['King Vidor'],"['Lionel Barrymore', 'Miriam Hopkins', 'Franchot Tone', 'Stuart Erwin', 'Irene Hervey', 'Beulah Bondi', 'Grant Mitchell', 'Tad Alexander', 'Aileen Carlyle', 'Erville Alderson', 'Ernie Alexander', 'Jack Baxley', 'Harry C. Bradley', 'Edmund Breese', 'Ben Hall', 'Henry Hall', 'Harry Holman', 'Paul Kruger']","['Grandpa Storr', 'Louise Storr', 'Guy Crane', 'Simon Bates', 'Nettie Crane', 'Beatrice Storr', 'Allen Redfield', 'Widdie Crane', 'Thelma Redfield', 'Farmhand', 'Whitney - Farmhand', 'Farmhand', 'Dr. Rizzell', 'Dr. Craig', 'Farmhand', 'Farmhand', 'Dr. Spaulding', 'Farmhand']","$300,000 (estimated)",,,,"October 20, 1933",['United States'],"['Chino, California, USA (as Pittsville)']",['Metro-Goldwyn-Mayer (MGM)'],,,5 Critic reviews,Beautifully acted tale of longing and endurance,"['Comedy', 'Drama']",['English'],,,6.9,541.0,,"married,love,rural setting",https://m.media-amazon.com/images/M/MV5BOWQ4NGI1OWYtN2Y2Ny00NjRkLTlkNjQtMDljNmQ2NzFhZmZmXkEyXkFqcGc@._V1_.jpg,['King Vidor'],"['Brown Holmes', 'Philip Stong']","['Lionel Barrymore', 'Miriam Hopkins', 'Franchot Tone']",89.0,,,,,,,,,,,,,"['July 28, 1933: (New York City, New York)']","['July 28, 1933: (New York City, New York)']",300000.0,,,,,,,,89.0,10.0,1930.0,Friday,18,2,1,False
177. Three Cornered Moon,1933,1h 17m,Passed,6.4,517,,"Elizabeth Rimplegar and her eccentric family adjust to newfound financial struggles after losing their fortune in the stock market crash. Amidst the chaos, Elizabeth finds herself navigating romantic interests too.",https://www.imdb.com/title/tt0024664/?ref_=sr_i_177,"['S.K. Lauren', 'Ray Harris', 'Gertrude Tonkonogy']",['Elliott Nugent'],"['Claudette Colbert', 'Richard Arlen', 'Mary Boland', 'Wallace Ford', 'Lyda Roberti', 'Tom Brown', 'Joan Marsh', 'Hardie Albright', 'William Bakewell', 'Sam Hardy', 'Joan Clark', 'Margaret Armstrong', 'Clara Blandick', 'Edward Gargan', 'Sam Godfrey', 'John Kelly', 'George LeGuere', 'Charlotte Merriam']","['Elizabeth Rimplegar', 'Dr. Alan Stevens', 'Mrs. Nellie Rimplegar', 'Kenneth Rimplegar', 'Jenny', 'Eddie Rimplegar', 'Kitty', 'Ronald', 'Douglas Rimplegar', 'Hawkins', 'Show Girl', 'Mrs. Johnson', ""Ronald's Landlady"", 'Mike the Landlord', 'Albert - Laundry Man', 'Truck Driver', 'Play Call Boy', 'Gracie']",,,,,"August 8, 1933",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],Awards 3 wins total,,7 Critic reviews,Lively comedy pokes gentle fun at slightly wacky family,"['Farce', 'Comedy']",['English'],,,6.4,517.0,Passed,"stock market crash 1929,black friday,family fortune wiped out,prohibition era,pre code film",https://m.media-amazon.com/images/M/MV5BMTQxMTMxMzY4MV5BMl5BanBnXkFtZTgwOTkyNzA1MjE@._V1_.jpg,['Elliott Nugent'],"['S.K. Lauren', 'Ray Harris', 'Gertrude Tonkonogy']","['Claudette Colbert', 'Richard Arlen', 'Mary Boland']",77.0,,,,,,,,,,,,,"['September 1, 1933: (Vancouver, British Columbia, premiere)', 'September 2, 1933: (Montreal, Quebec, premiere)']","['September 1, 1933: (Vancouver, British Columbia, premiere)', 'September 2, 1933: (Montreal, Quebec, premiere)']",,,,,,,,,77.0,8.0,1930.0,Tuesday,18,2,1,False
178. Cradle Song,1933,1h 16m,Passed,6.3,52,,The only filmed English version of Gregorio Martinez Sierra's classic Spanish play.,https://www.imdb.com/title/tt0023913/?ref_=sr_i_178,"['Gregorio Martínez Sierra', 'Marc Connelly', 'María Lejárraga']",['Mitchell Leisen'],"['Dorothea Wieck', 'Evelyn Venable', 'Guy Standing', 'Louise Dresser', 'Kent Taylor', 'Gertrude Michael', 'Georgia Caine', 'Dickie Moore', 'Nydia Westman', 'Gail Patrick', 'Marion Ballou', 'Eleanor Wesselhoeft', 'Howard Lang', 'Diane Sinclair', 'Mischa Auer', 'David Durand', 'Bonita Granville', 'Gertrude Norman']","['Sister Joanna', 'Teresa', 'Don Jose - the Doctor', 'Prioress', 'Antonio Perez', 'Sister Marcella', 'Vicaress', 'Alberto', 'Sister Sagrario', 'Sister Maria Lucia', 'Sister Ines', 'Mistress of Novices', 'Mayor', 'Christina', 'Village Priest', 'Tomas', 'Carmen', 'Tornera']",,,,,"November 19, 1933",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],Awards 1 win total,,5 Critic reviews,10,['Drama'],['English'],,,6.3,52.0,Passed,"abandoned child,older woman younger woman relationship,motherhood,mother superior,abbess",https://m.media-amazon.com/images/M/MV5BNTE4MmE2MmMtOTgzYS00MzQ0LWExNGYtNzc3NzhjYjFjNGJlXkEyXkFqcGc@._V1_.jpg,['Mitchell Leisen'],"['Gregorio Martínez Sierra', 'Marc Connelly', 'María Lejárraga']","['Dorothea Wieck', 'Evelyn Venable', 'Guy Standing']",76.0,,,,,,,,,,,,,"['December 5, 1933: (London)']","['December 5, 1933: (London)']",,,,,,,,,76.0,11.0,1930.0,Sunday,18,1,1,False
179. One Man's Journey,1933,1h 12m,Approved,6.7,597,,"Widower Dr. Watt moves to a small town, raising son Jimmy and abandoned Letty. Despite aspirations for research, epidemic, family needs hinder his goals. Years later, he realizes his life wasn't a failure.",https://www.imdb.com/title/tt0024411/?ref_=sr_i_179,"['Lester Cohen', 'Samuel Ornitz', 'Katharine Haviland-Taylor']",['John S. Robertson'],"['Lionel Barrymore', 'May Robson', 'Dorothy Jordan', 'Joel McCrea', 'Frances Dee', 'David Landau', 'Buster Phelps', 'June Filmer', 'James Bush', 'Oscar Apfel', 'Samuel S. Hinds', 'Hale Hamilton', 'Colin Kenny', 'Frank Ball', 'George Ernest', 'Dorothy Gray', 'John Ince', 'Lloyd Ingraham']","['Eli Watt', 'Sarah', 'Letty McGinnis', 'Jimmy Watt', 'Joan Stockton', 'McGinnis', 'Jimmy Watt - Age 6', 'May Radford', 'Bill Radford', 'John Radford', 'Dr. Babcock', 'Dr. Tillinghast', 'Doctor at Banquet', 'Townsman', 'Jimmy Watt - Age 10', ""Letty's Daughter"", 'Dr. James Carson', 'Townsman at Farewell Meeting']",,,,,"September 8, 1933",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],Awards 3 wins total,,5 Critic reviews,Mr. Chips With An MD,"['Epic', 'Medical Drama', 'Drama']",['English'],,,6.7,597.0,Approved,"small town banker,dying in childbirth,death by giving birth,country doctor,medical drama",https://m.media-amazon.com/images/M/MV5BODg5YjEwOTAtMGFhOS00Njc3LWI1Y2MtMzc3MmI5ODRkNTJkXkEyXkFqcGc@._V1_.jpg,['John S. Robertson'],"['Lester Cohen', 'Samuel Ornitz', 'Katharine Haviland-Taylor']","['Lionel Barrymore', 'May Robson', 'Dorothy Jordan']",72.0,Mild,,,,Mild,,,,,,,,"['August 31, 1933: (New York City, New York)', 'January 21, 1935: (Zaragoza)']","['August 31, 1933: (New York City, New York)', 'January 21, 1935: (Zaragoza)']",,,,,,,,,72.0,9.0,1930.0,Friday,18,3,1,False
180. The Barbarian,1933,1h 23m,Approved,5.8,682,,"An American tourist catches the eye of a disguised Egyptian prince who decides to kidnap her, then try to win her love.",https://www.imdb.com/title/tt0023778/?ref_=sr_i_180,"['Anita Loos', 'Elmer Harris', 'Edgar Selwyn']",['Sam Wood'],"['Ramon Novarro', 'Myrna Loy', 'Reginald Denny', 'Louise Closser Hale', 'C. Aubrey Smith', 'Edward Arnold', 'Blanche Friderici', 'Marcelle Corday', 'Hedda Hopper', 'Leni Stengel', 'Sam Appel', 'André Cheron', 'Albert Conti', 'Adolph Faylauer', 'Isabelle Keith', 'Alphonse Martell', ""William H. O'Brien"", 'Pedro Regas']","['Jamil El Shehab', 'Diana Standing', 'Gerald Hume', 'Powers', 'Cecil Harwood', 'Pasha Achmed', 'Mrs. Hume', 'Marthe', 'Mrs. Loway', 'Ilsa', 'Ben Ali', 'Hotel Desk Clerk', 'Restaurant Manager', 'Street Passerby', 'Train Passenger', 'Waiter', 'Butler at Wedding', 'Dragoman']","$444,399 (estimated)",,,,"May 12, 1933",['United States'],"['Yuma, Arizona, USA']",['Metro-Goldwyn-Mayer (MGM)'],Awards 1 win total,,5 Critic reviews,Does Not Age Well,"['Adventure', 'Drama', 'Romance']","['English', 'French', 'Arabic', 'German']",,,5.8,682.0,Approved,"cigarette case,reference to aqueduct,dragoman,marriage engagement,tour guide",https://m.media-amazon.com/images/M/MV5BYWJmYTFjYWQtNDcyZC00NzQyLWI3ZWYtMWI2MTcxOGU3NGFhXkEyXkFqcGc@._V1_.jpg,['Sam Wood'],"['Anita Loos', 'Elmer Harris', 'Edgar Selwyn']","['Ramon Novarro', 'Myrna Loy', 'Reginald Denny']",83.0,Mild,Mild,,,Mild,,,,,,,,,,444399.0,,,,,,,,83.0,5.0,1930.0,Friday,18,3,1,False
181. Let's Fall in Love,1933,1h 13m,Approved,6.1,146,,"A Hollywood director finds himself in trouble when his last Swedish discovery steps out of the ongoing shooting. He finds the perfect candidate in a fair girl. Only, she is no Swedish; but that can always be arranged.",https://www.imdb.com/title/tt0025381/?ref_=sr_i_181,['Herbert Fields'],['David Burton'],"['Edmund Lowe', 'Ann Sothern', 'Miriam Jordan', 'Gregory Ratoff', 'Greta Meyer', 'Betty Furness', 'Arthur Jarrett', 'Anderson Lawler', 'Tala Birell', 'Ruth Warren', 'Marjorie Gateson', 'Lowden Adams', 'Consuelo Baker', 'Lorin Baker', 'B.F. Blinn', 'Sven Hugo Borg', 'Ethel Clayton', 'Eddie Fetherston']","['Ken', 'Jean a.k.a. Sigrid Lund', 'Gerry', 'Max', 'Lisa', 'Linda', 'Composer', 'Allen', 'Rose Forsell', 'Nellie', 'Agatha', 'Butler', 'Mildred', 'Secretary', 'Party Guest', 'Eric', 'Star', 'Stagehand']",,,,,"December 26, 1933",['United States'],,['Columbia Pictures'],,,2 Critic reviews,Sweet music from Columbia Studios,"['Drama', 'Musical', 'Romance']","['English', 'Swedish']",,,6.1,146.0,Approved,"lie,kiss,hideout,marriage proposal,male female relationship",https://m.media-amazon.com/images/M/MV5BMDgwNjkwMWMtZTI0Ni00ZDg0LThkYWEtYTQ4MTk5YTg1NjBiXkEyXkFqcGc@._V1_.jpg,['David Burton'],['Herbert Fields'],"['Edmund Lowe', 'Ann Sothern', 'Miriam Jordan']",73.0,,,,,,,"['Harry Cohn', 'O.G. Borglund', 'H.K. Hansen', 'J. Henry Kruse']",,,,,,"['October 18, 1934: (Palma de Mallorca)']","['October 18, 1934: (Palma de Mallorca)']",,,,,,,,,73.0,12.0,1930.0,Tuesday,18,3,1,False
182. Myrt and Marge,1933,1h 2m,Approved,6.1,135,,"Myrt has a show chock-full of talented performers who deserve to be on Broadway, but can't raise the necessary money. Jackson, a lecherous ""producer"", provides the money in order to get his hands on the show's pretty young star, Marge. Myrt teams up with Marge's boyfriend to try to thwart the randy producer and get the show to Broadway.",https://www.imdb.com/title/tt0025542/?ref_=sr_i_182,"['Beatrice Banyard', 'Al Boasberg', 'Myrtle Vail']",['Al Boasberg'],"['Myrtle Vail', 'Donna Damerel', 'Ray Hedge', 'Eddie Foy Jr.', 'Grace Hayes', 'Trixie Friganza', 'J. Farrell MacDonald', 'Thomas E. Jackson', 'Ted Healy', 'Moe Howard', 'Larry Fine', 'Curly Howard', 'The Colenette Ballet', 'Bonnie Bonnell', 'Bo Ching', 'Jimmy Conlin', 'Peter Lind Hayes', 'Eddie Kane']","['Myrt Spear', 'Marge Minter', 'Clarence Tiffingtuffer', 'Eddie Hanley', 'Grace', 'Mrs. Minter', 'Grady', 'John Jackson', 'Mullins', ""Mullins' Helper"", ""Mullins' Helper"", ""Mullins' Helper"", 'Self - Dancers', 'Suzannah', 'Self - Dancer', 'The Comedian', 'Man with Mrs. Minter at Radio Station', 'Man in Audience']",,,,,"November 25, 1933",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Bryan Foy Productions'],,,,A movie about vaudeville chuck full of real vaudevillians,"['Slapstick', 'Comedy', 'Drama', 'Romance']",['English'],,,6.1,135.0,Approved,"slapstick comedy,radio program theme song,actress shares first name with character,double feature film,strife",https://m.media-amazon.com/images/M/MV5BNTczODVjNjMtZjkyZC00MGFhLWIwZWYtODg4OTVlOGVkNGIxXkEyXkFqcGc@._V1_.jpg,['Al Boasberg'],"['Beatrice Banyard', 'Al Boasberg', 'Myrtle Vail']","['Myrtle Vail', 'Donna Damerel', 'Ray Hedge']",62.0,,,,,,,['Jack Haskell'],,,,,,,,,,,,,,,,62.0,11.0,1930.0,Saturday,18,4,1,False
183. College Coach,1933,1h 16m,Approved,5.9,567,,"Coach Gore, a ruthless and cynical big-time football coach, neglects his wife in his unrelenting drive to make Calvert College a football power.",https://www.imdb.com/title/tt0023899/?ref_=sr_i_183,"['Niven Busch', 'Manuel Seff']",['William A. Wellman'],"['Dick Powell', 'Ann Dvorak', ""Pat O'Brien"", 'Arthur Byron', 'Lyle Talbot', 'Hugh Herbert', 'Arthur Hohl', 'Charles C. Wilson', ""Guinn 'Big Boy' Williams"", 'Nat Pendleton', 'Phillip Reed', 'Donald Meek', 'Berton Churchill', 'Harry Beresford', 'Herman Bing', 'Joe Sawyer', 'Philip Faversham', 'William Austin']","['Phil Sargent', 'Claire Gore', 'Coach Gore', 'Dr. Phillip Sargent', ""Herbert P. 'Buck' Weaver"", 'J- Marvin Barnett', 'Seymour Young', 'Charles Hauser', 'Matthews', 'Ladislaus Petrowski', ""'Wes' Westerman"", 'Prof. Spencer Trask', 'Otis', 'Professor', 'Prof. Glantz', 'Holcomb', 'Editor', 'Finch - Biography Writer']","$245,000 (estimated)",,,,"November 4, 1933",['United States'],"['Los Angeles Memorial Coliseum - 3911 S. Figueroa Street, Exposition Park, Los Angeles, California, USA']",['Warner Bros.'],,,10 Critic reviews,Forty or Fifty Men Get Killed Every Year -- That's Football!,"['Football', 'Teen Drama', 'Workplace Drama', 'Drama', 'Sport']",['English'],,,5.9,567.0,Approved,"marital infidelity,implied male nudity,pre code film,american football sport,based on story",https://m.media-amazon.com/images/M/MV5BZDY5M2U4NDktMGRkZS00ZmM0LTg5YjQtYTZjZDk0ZDJmZDY0XkEyXkFqcGc@._V1_.jpg,['William A. Wellman'],"['Niven Busch', 'Manuel Seff']","['Dick Powell', 'Ann Dvorak', 'Pat O&apos;Brien']",76.0,Mild,Mild,,Moderate,Mild,,,,,,,,"['March 29, 1957: (Tucson, Arizona, TV premiere)', 'December 3, 2025: (Cinemateca Portuguesa - Museu do Cinema)']","['March 29, 1957: (Tucson, Arizona, TV premiere)', 'December 3, 2025: (Cinemateca Portuguesa - Museu do Cinema)']",245000.0,,,,,,,,76.0,11.0,1930.0,Saturday,18,5,1,False
184. I Am Suzanne!,1933,1h 38m,Passed,7.1,160,,"Tony Malatini, a puppeteer, at Paris' Theatre des Marionettes notices that his audience consists of only 7 people. He visits his successful competitor on the corner to see why people are drawn to it. After seeing Suzanne, the competitors popular dancer, Tony is mesmerized by her. He goes backstage to see her and asks her if he can make a puppet of her to use in his show. Over-hearing this, the Baron, Suzanne's controlling manager, castigates Suzanne threatening to set her free. Suzanne terrified of being on her own, begs the Baron to marry her and not to leave her. Tony comes during one of Suzanne's performances and begs her not to marry the Baron. Upset, Suzanne falls into the orchestra pit and injures herself to the extent that she won't dance again. Baron leaves Suzanne, but Tony with a doctor's help puts her through a vigorous exercise program. Tony also shows her how to be a puppeteer. Tony confesses to Suzanne that his true friends are his puppets. He picks up the puppet of Suzanne and tells her that he is in love with this puppet. Suzanne not realizing that he means her becomes confused. Together they put on a successful celebrity puppet show. During a celebration party, Tony decides he will propose marriage to her uniquely. He picks up the puppet of her and asks it to marry him. Suzanne becomes jealous and confused...",https://www.imdb.com/title/tt0024150/?ref_=sr_i_184,"['Rowland V. Lee', 'Edwin Justus Mayer']",['Rowland V. Lee'],"['Lilian Harvey', 'Gene Raymond', 'Leslie Banks', 'Georgia Caine', 'Murray Kinnell', 'Geneva Mitchell', 'Halliwell Hobbes', 'Edward Keane', 'Lionel Belmore', ""Podrecca's Piccoli Marionettes"", 'Lynn Bari', 'Scotty Beckett', 'Florence Desmond', 'Patricia Farr', 'Michael Mark', 'Bertha Matlock', 'Edward Peil Sr.', 'Tom Ricketts']","['Suzanne', 'Tony Malatini', ""Adolphe 'Baron' Herring"", 'Mama', 'Luigi Malatini', 'Fifi', 'Dr. Lorenzo', 'Theatre Manager', 'Puppeteer', 'Puppeteers', 'Audience Member', 'Child in Hospital', None, 'Chorine', 'Puppeteer', 'Aerialist doing rope slide', 'Newspaper Reporter', 'Puppeteer']",,,,,"December 25, 1933",['United States'],,['Fox Film Corporation'],Awards 1 win total,,3 Critic reviews,I Am Suzanne! review,"['Drama', 'Music', 'Romance']",['English'],,,7.1,160.0,Passed,"pre code film,song,singer,singing,damsel in distress",https://m.media-amazon.com/images/M/MV5BNjVjMGE2Y2EtYmU5ZS00NjI2LTgzMTktNGM4NzY5ZTg4ZDBmXkEyXkFqcGc@._V1_.jpg,['Rowland V. Lee'],"['Rowland V. Lee', 'Edwin Justus Mayer']","['Lilian Harvey', 'Gene Raymond', 'Leslie Banks']",98.0,,,,,,,,,,,,,,,,,,,,,,,98.0,12.0,1930.0,Monday,18,3,1,False
185. Leise flehen meine Lieder,1933,1h 25m,,7.0,164,,"Franz Schubert works as school teacher, yet his mind and soul are in music. When he is engaged as a pianist for an aristocratic soirée he doesn't suspect how this will change his life forever and even determine his unfinished symphony.",https://www.imdb.com/title/tt0024249/?ref_=sr_i_185,"['Willi Forst', 'Walter Reisch']",['Willi Forst'],"['Mártha Eggerth', 'Luise Ullrich', 'Hans Jaray', 'Hans Moser', 'Otto Treßler', 'Hans Olden', 'Lisl Reisch', 'Wiener Sängerknaben', 'Ernst Arndt', 'Raoul Aslan', 'Karl Forest', 'Blanka Glossy', 'Anna Kallina', 'Paul Wagner', 'Gucki Wippel']","['Gräfin Eszterhazy', 'Emmi Passenter', 'Franz Schubert', 'Pfandleiher Passenter', 'Graf Esterhaazy', 'Hüttenbrener', None, 'Choir', None, 'Salieri', None, 'Wirtin Schuberts', 'Fürstin Kinsky', 'Leutnant Folliot', 'Maria']",,,,,"September 20, 1933","['Austria', 'Germany']",,['Cine-Allianz Tonfilmproduktions GmbH'],,,2 Critic reviews,'Unfinished Symphony': The alternate language version,"['German', 'Biography', 'Drama', 'Music']",['German'],,,7.0,164.0,,"school,vienna austria,schubert,composer,classical music",https://m.media-amazon.com/images/M/MV5BYWQ2NjIyZmItZjFhMS00NGQ1LTgwZDUtYjVkODI0YzIwNjUyXkEyXkFqcGc@._V1_.jpg,['Willi Forst'],"['Willi Forst', 'Walter Reisch']","['Mártha Eggerth', 'Luise Ullrich', 'Hans Jaray']",85.0,,,,,,,,,,,,,"['September 8, 1933: (premiere)', 'September 27, 1933: (Wien)', 'December 4, 1933: (Madrid)']","['September 8, 1933: (premiere)', 'September 27, 1933: (Wien)', 'December 4, 1933: (Madrid)']",,,,,,,,,85.0,9.0,1930.0,Wednesday,15,4,2,False
186. I Was a Spy,1933,1h 29m,Approved,6.7,259,,"During World War I, a young nurse in a hospital in German-occupied Belgium is secretly feeding military information to the British. Complicating matters is the guilt she feels when she has to treat the German casualties inflicted as a result of the information she's passed on, and the fact that the local German commandant is falling in love with her.",https://www.imdb.com/title/tt0024161/?ref_=sr_i_186,"['Ian Hay', 'W.P. Lipscomb', 'Martha Cnockhaert McKenna']",['Victor Saville'],"['Herbert Marshall', 'Conrad Veidt', 'Madeleine Carroll', 'Edmund Gwenn', 'Gerald du Maurier', 'Donald Calthrop', 'May Agate', 'Eva Moore', 'Martita Hunt', 'Nigel Bruce', 'George Merritt', 'Anthony Bushell', 'D.A. Clarke-Smith', 'Vi Kaley', 'Herbert Lomas', 'Eliot Makeham', 'John Singer']","['Stephan', 'Commandant Oberaertz', 'Martha Cnockhaert', 'Burgomaster', 'Doctor', 'Cnockhaert', 'Mme. Cnockhaert', 'Canteen Ma', 'Aunt Lucille', 'Scottie', 'Captain Reichman', 'Otto', 'President of Investigation Board', 'Townswoman', 'Window-box Gardener', 'Pharmacist', 'Boy']",,,,,"December 15, 1933",['United Kingdom'],"[""Shepherd's Bush, London, England, UK (Studio)""]",['Gaumont British Picture Corporation'],,,4 Critic reviews,Struggling against the brutal Hun,"['Drama', 'War']",['English'],,,6.7,259.0,Approved,"nurse,trial,spy,espionage,based on novel",https://m.media-amazon.com/images/M/MV5BZDViNzI3YWEtMzNhMi00ODJjLTg5MzAtZWY2MzBiYzI1YmU1XkEyXkFqcGc@._V1_.jpg,['Victor Saville'],"['Ian Hay', 'W.P. Lipscomb', 'Martha Cnockhaert McKenna']","['Herbert Marshall', 'Conrad Veidt', 'Madeleine Carroll']",89.0,,,,,,,,,,,,,"['September 4, 1933: (London)', 'November 1933: (Paris)', 'February 12, 1934: (Barcelona)']","['September 4, 1933: (London)', 'November 1933: (Paris)', 'February 12, 1934: (Barcelona)']",,,,,,,,,89.0,12.0,1930.0,Friday,17,2,1,False
187. Don Quichotte,1933,1h 13m,,6.7,174,,"The French version of G.W.Pabst's monumental three-language (English, French and German - separate versions each) filming of Cervantes' classic novel. The German version seems to be lost, but it is spoken of in three books, ""The Film Till Now"", and two of Pauline Kael's books of movie criticism.",https://www.imdb.com/title/tt0204285/?ref_=sr_i_187,"['Alexandre Arnoux', 'Miguel de Cervantes y Saavedra', 'Paul Morand']",['Georg Wilhelm Pabst'],"['Feodor Chaliapin Sr.', 'Dorville', 'René Donnio', 'Renée Valliers', 'Mady Berry', 'Mireille Balin', 'Jean de Limur', 'Vladimir Sokoloff', 'Charles Martinelli', 'Arlette Marchal', 'Genica Athanasiou', 'Léon Larive', 'Pierre Labry', 'Louis Mafer', 'Charles Léger', 'Pierre-Louis']","['Don Quichotte', 'Sancho Panza', 'Carrasco', 'Dulcinée', ""Sancho Panza's Wife"", 'The Niece', 'The Duke', 'Gypsy King', 'The Chief of Police', 'The Duchess', 'The maid', 'Innkeeper', 'Innkeeper', None, None, None]",,,,,"March 26, 1933","['France', 'United Kingdom']","['Studios de la Victorine - 16 avenue Edoard Grinda, Nice, Alpes-Maritimes, France (Studio)']","['Nelson Film', 'Vandor Film']",,,4 Critic reviews,"""The Happy Isle......where only Truth is recognised"".","['French', 'Adventure', 'Drama']",['French'],,,6.7,174.0,,"reference to merlin,title appears in writing,reverse footage,book burning,begins with the opening of a book",https://m.media-amazon.com/images/M/MV5BZDU5NWUzZmMtY2FiNi00ZGMzLTljYWMtN2VjZDk3ZTZkZjJlXkEyXkFqcGc@._V1_.jpg,['Georg Wilhelm Pabst'],"['Alexandre Arnoux', 'Miguel de Cervantes y Saavedra', 'Paul Morand']","['Feodor Chaliapin Sr.', 'Dorville', 'René Donnio']",73.0,,,,,,,,,,,,,"['March 16, 1933: (Brussels)']","['March 16, 1933: (Brussels)']",,,,,,,,,73.0,3.0,1930.0,Sunday,16,3,2,False
