Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,characters,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,awards_wins_nominations_total,critic_reviews_count,user_reviews_count,genres,Languages,similar_movies,similar_movies_links,json_ld_rating,json_ld_vote_count,json_ld_content_rating,json_ld_keywords,json_ld_poster_url,json_ld_directors,json_ld_writers,json_ld_actors,json_ld_runtime_minutes,sex_nudity_severity,violence_gore_severity,profanity_severity,alcohol_drugs_smoking_severity,frightening_intense_scenes_severity,producers,composer,cinematographer,editor,casting_director,production_designer,costume_designer,release_dates_by_country,aka_titles,budget_numeric,grossWorldWWide_numeric,gross_US_Canada_numeric,opening_weekend_numeric,profit,roi,total_wins,total_nominations,runtime_minutes,release_month,release_decade,release_weekday,cast_size,genre_count,country_count,rating_mismatch
37. She,1935,1h 41m,Approved,6.4,2.2K,,"A group of explorers search for the legendary ""flame of life"", a mysterious force that bestows immortality.",https://www.imdb.com/title/tt0026983/?ref_=sr_i_37,"['Ruth Rose', 'Dudley Nichols', 'H. Rider Haggard']","['Lansing C. Holden', 'Irving Pichel']","['Helen Gahagan', 'Randolph Scott', 'Helen Mack', 'Nigel Bruce', 'Julius Adler', 'Ray Corrigan', 'Jerry Frank', 'Arnold Gray', 'Lumsden Hare', 'Samuel S. Hinds', 'Noble Johnson', 'Eli Mintz', 'Jim Thorpe', 'Gustav von Seyffertitz', 'Bill Wolfe']","['She', 'Leo Vincey', 'Tanya Dugmore', 'Horace Holly', 'High Priest', 'Guard', 'Guard', 'Priest', 'Dugmore', 'John Vincey', 'Amahaggar Chief', None, 'Captain of the Guard', 'Billali', 'Priest']",,,,,"July 12, 1935",['United States'],"['Prudential Studios - 5300 Melrose Avenue, Los Angeles, California, USA (Studio)']",['Merican C. Cooper Productions'],Nominated for 1 Oscar 1 win & 3 nominations total,1 win & 3 nominations total,40 Critic reviews,"""...and still you do not understand.""","['Quest', 'Supernatural Fantasy', 'Adventure', 'Fantasy', 'Romance', 'Sci-Fi']",['English'],,,6.4,2226.0,Approved,"1930s,arctic expedition,lust for eternal life,immortality,hidden civilization",https://m.media-amazon.com/images/M/MV5BNGFjMjFmZWYtZjFiMS00ODllLTk3MDEtMjBhOWQ3NWY4ZTFkXkEyXkFqcGc@._V1_.jpg,"['Lansing C. Holden', 'Irving Pichel']","['Ruth Rose', 'Dudley Nichols', 'H. Rider Haggard']","['Helen Gahagan', 'Randolph Scott', 'Helen Mack']",101.0,,Mild,,Mild,Mild,,,,,,,,"['November 17, 1935: (Belgrade)']","['November 17, 1935: (Belgrade)']",,,,,,,1.0,3.0,101.0,7.0,1930.0,Friday,15,6,1,False
38. The Little Colonel,1935,1h 21m,PG,7.0,2.1K,,"In the post-Civil war south, a darling little girl attempts to restore the peace between her parents and her plantation owner grandfather.",https://www.imdb.com/title/tt0016029/?ref_=sr_i_38,"['William M. Conselman', 'Anne Fellows Johnston', 'David Butler']",['David Butler'],"['Shirley Temple', 'Lionel Barrymore', 'Evelyn Venable', 'John Lodge', 'Bill Robinson', 'Sidney Blackmer', 'Stephen Chase', 'William Burress', 'Frank Darien', 'Robert Warwick', 'Hattie McDaniel', 'Geneva Williams', 'Avonne Jackson', 'Nyanza Potts', 'C.E. Anderson', 'Martin Faust', 'Rolland Hamblen', 'Frank Hammond']","['Lloyd Sherman', 'Colonel Lloyd', 'Elizabeth Sherman', 'Jack Sherman', 'Walker', 'Swazey', 'Hull', 'Dr. Scott', 'Nebler', 'Colonel Gray', 'Mom Beck', 'Maria', 'May Lily', 'Henry Clay', 'Overseer', 'Frontiersman', 'Trooper Doing Egg Trick', 'Carriage Driver']",,,,,"February 22, 1935",['United States'],,['Fox Film Corporation'],Awards 2 wins & 1 nomination total,2 wins & 1 nomination total,7 Critic reviews,The little colonel wins the heart of grandfather colonel,"['Comedy', 'Family', 'Musical', 'Romance']",['English'],,,7.0,2090.0,PG,"dancing on a staircase,racial stereotype,racial segregation,interracial relationship,1870s",https://m.media-amazon.com/images/M/MV5BMjU3NjYyODk1N15BMl5BanBnXkFtZTgwNDI5Njc0MjE@._V1_.jpg,['David Butler'],"['William M. Conselman', 'Anne Fellows Johnston', 'David Butler']","['Shirley Temple', 'Lionel Barrymore', 'Evelyn Venable']",81.0,,,,,,,,,,,,,"['September 16, 1935: (Madrid)']","['September 16, 1935: (Madrid)']",,,,,,,2.0,1.0,81.0,2.0,1930.0,Friday,18,4,1,False
39. The Criminal Within,1935,1h 7m,Approved,5.9,356,,"A famous detective is invited to a swanky party at an elegant mansion, but before the night is over he finds himself involved with gangsters, blackmail and murder.",https://www.imdb.com/title/tt0028000/?ref_=sr_i_39,"['Norman Lippincott', 'John W. Krafft']",['Frank R. Strayer'],"['John Miljan', 'Irene Ware', 'Iris Adrian', 'Noel Madison', 'Oscar Apfel', 'Barry Norton', 'Harry Holman', 'Betty Blythe', 'James P. Burtis', 'Lew Kelly', 'Wilson Benge', 'E.H. Calvert', 'Stanley Blystone', 'Sidney Bracey', 'Don Brodie', 'Lester Dorr', 'James Eagles', 'Paul Ellis']","['Bill Holt', 'Jane Maxwell', 'Muriel Randel', 'Gus Colleti', 'Reuben Marshall', 'Tom Randel', 'Campbell Snowden', 'Ann Randel', ""Mike 'Jeff' Jefferies"", 'Police Sgt. Olsen', 'Simpson - Butler', 'District Attorney McDougal', 'Henchman Joe', 'Jenkins - Butler', 'Henchman', 'Party Guest', 'Harry Randel', 'Tony Cosmato']",,,,,"February 28, 1936",['United States'],,['Invincible Pictures Corp.'],,,6 Critic reviews,Forever Iris,"['Whodunnit', 'Crime', 'Mystery', 'Romance']",['English'],,,5.9,356.0,Approved,"private detective,dinner party,ex husband,ex wife,knife",https://m.media-amazon.com/images/M/MV5BNTVmMjZlNjktMTc3My00ZjUwLWI0MWMtMGU3ZTM3OTk5OGUyXkEyXkFqcGc@._V1_.jpg,['Frank R. Strayer'],"['Norman Lippincott', 'John W. Krafft']","['John Miljan', 'Irene Ware', 'Iris Adrian']",67.0,,,,,,,,,,,,,"['November 7, 1935: (Chicago, Illinois, premiere)', 'August 10, 1947: (New York City, New York, TV premiere)']","['November 7, 1935: (Chicago, Illinois, premiere)', 'August 10, 1947: (New York City, New York, TV premiere)']",,,,,,,,,67.0,2.0,1930.0,Friday,18,4,1,False
40. Les Misérables,1935,1h 48m,Approved,7.6,4.3K,,"In early 19th century France, an ex-convict who failed to report for parole is relentlessly pursued over a 20-year period by an obsessive police inspector.",https://www.imdb.com/title/tt0026725/?ref_=sr_i_40,"['Victor Hugo', 'W.P. Lipscomb']",['Richard Boleslawski'],"['Fredric March', 'Charles Laughton', 'Cedric Hardwicke', 'Rochelle Hudson', 'Frances Drake', 'John Beal', 'Florence Eldridge', 'Jessie Ralph', 'Mary Forbes', 'Florence Roberts', 'Jane Kerr', 'Ferdinand Gottschalk', 'Charles Haefeli', 'Marilyn Knowlden', 'John Bleifer', 'Leonid Kinskey', 'Harry Semels', 'Eily Malyon']","['Jean Valjean', 'Inspector Emile Javert', 'Bishop Bienvenue', 'Cosette', 'Eponine', 'Marius', 'Fantine', 'Madame Magloire', 'Mlle. Baptiseme', 'Toussaint', 'Madame Thenardier', 'Thenardier', 'Brevet', 'Little Cosette', 'Chenildieu', 'Genflou', 'Cochepaille', 'Mother Superior']","$1,000,000 (estimated)",,,,"April 20, 1935",['United States'],,['20th Century Pictures'],Nominated for 4 Oscars 4 wins & 4 nominations total,4 wins & 4 nominations total,17 Critic reviews,Solid Drama from 20th Century Fox - Les Miserables,"['Period Drama', 'Drama', 'History', 'Romance']",['English'],,,7.6,4252.0,Approved,"france,19th century,priest,foreign language adaptation,self sacrifice",https://m.media-amazon.com/images/M/MV5BZTNiMjIwODUtNTUzZC00MjMzLWFhOTQtZTk5MzNlMzZkMzk0XkEyXkFqcGc@._V1_.jpg,['Richard Boleslawski'],"['Victor Hugo', 'W.P. Lipscomb']","['Fredric March', 'Charles Laughton', 'Cedric Hardwicke']",108.0,Mild,Moderate,,,Mild,,,,,,,,"['April 3, 1935: (premiere)']","['April 3, 1935: (premiere)']",1000000.0,,,,,,4.0,4.0,108.0,4.0,1930.0,Saturday,18,4,1,False
41. Dante's Inferno,1935,1h 29m,Approved,6.6,1K,,"Jim Carter moves in on the McWade's carnival concession which shows scenes from Dante's ""Inferno"". He makes it a going concern, marrying Betty along the way. An inspector calls the amusement pier unsafe but Carter bribes him. The pier collapses, leading to the inspector's suicide, injury to Pop McWade, trial for Carter, and Betty's leaving him. Carter starts over with an unsafe floating casino.",https://www.imdb.com/title/tt0026262/?ref_=sr_i_41,"['Philip Klein', 'Robert Yost', 'Dante Alighieri']",['Harry Lachman'],"['Spencer Tracy', 'Claire Trevor', 'Henry B. Walthall', 'Alan Dinehart', 'Scotty Beckett', 'Robert Gleckler', 'Rita Hayworth', 'Gary Leon', 'Willard Robertson', 'Morgan Wallace', 'Astrid Allwyn', 'Don Ameche', 'Oscar Apfel', 'Mary Ashcraft', 'Gertrude Astor', 'Frank Austin', 'Zita Baca', 'Lynn Bari']","['Jim Carter', 'Betty McWade', 'Pop McWade', 'Jonesy', 'Alexander Carter', 'Dean', 'Dancer', 'Dancer', 'Inspector Harris', 'Capt. Morgan', 'Girl in Stoke-Hold', 'Man in Stoke-Hold', 'Mr. Williams', 'Girl in Stoke-Hold', ""Concessionaire's Wife"", 'Photographer', 'Passenger in Boiler Room', 'Amusement Park Patron']","$748,900 (estimated)",,,,"August 23, 1935",['United States'],"['Ocean Park Pier, Santa Monica, California, USA (exterior views showing rides including Loop-O-Plane and Chute-the-Chutes)']",['Fox Film Corporation'],Awards 1 nomination total,,16 Critic reviews,A Rich Film About The Unscrupulous Rich,"['Drama', 'Romance']",['English'],,,6.6,1025.0,Approved,"blackface,racial stereotype,reference to cleopatra,reference to alexander the great,reference to dante&apos;s inferno",https://m.media-amazon.com/images/M/MV5BMTY3MDY4MTY1Ml5BMl5BanBnXkFtZTgwNDc2NTUyMjE@._V1_.jpg,['Harry Lachman'],"['Philip Klein', 'Robert Yost', 'Dante Alighieri']","['Spencer Tracy', 'Claire Trevor', 'Henry B. Walthall']",89.0,,,,,,,,,,,,,"['July 31, 1935: (New York City, New York)', 'September 1, 1935: (Venice Film Festival)', 'September 23, 1935: (Madrid)']","['July 31, 1935: (New York City, New York)', 'September 1, 1935: (Venice Film Festival)', 'September 23, 1935: (Madrid)']",748900.0,,,,,,,,89.0,8.0,1930.0,Friday,18,2,1,False
42. The Lives of a Bengal Lancer,1935,1h 49m,Approved,7.0,3.6K,,Three British soldiers on the Northwest Frontier of India struggle against the enemy - and themselves.,https://www.imdb.com/title/tt0026643/?ref_=sr_i_42,"['Waldemar Young', 'John L. Balderston', 'Achmed Abdullah']",['Henry Hathaway'],"['Gary Cooper', 'Franchot Tone', 'Richard Cromwell', 'Guy Standing', 'C. Aubrey Smith', 'Kathleen Burke', 'Douglass Dumbrille', 'Monte Blue', 'Colin Tapley', 'Akim Tamiroff', 'J. Carrol Naish', 'Noble Johnson', 'Lumsden Hare', 'Jameson Thomas', 'F.A. Armenta', 'Mischa Auer', 'James Bell', 'Buck Bucko']","['Lt. Alan McGregor', 'Lt. John Forsythe', 'Lt. Donald Stone', 'Col. Stone', 'Maj. Hamilton', 'Tania Volkanskaya', 'Mohammed Khan', 'Hamzulla Khan', 'Lt. Barrett', 'Emir', 'Grand Vizier', 'Ram Singh', 'Maj. Gen. Sir Thomas Woodley', 'Hendrickson', 'Indian Officer', 'Captured Afridi', 'Indian Officer', None]",,,"$3,270,000","$2,180,000","February 1, 1935",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],Won 1 Oscar 2 wins & 6 nominations total,2 wins & 6 nominations total,26 Critic reviews,"Exotic British Colinial India in the tradition of ""Gunga Din""...","['Adventure', 'Drama', 'War']",['English'],,,7.0,3583.0,Approved,"bengal lancer,india,military officer,british empire,self sacrifice",https://m.media-amazon.com/images/M/MV5BOGVhOTVhZWYtY2YxMS00NDZkLTljNTYtNGEyMTQ5MzFlMmZhXkEyXkFqcGc@._V1_.jpg,['Henry Hathaway'],"['Waldemar Young', 'John L. Balderston', 'Achmed Abdullah']","['Gary Cooper', 'Franchot Tone', 'Richard Cromwell']",109.0,,,,,,,,,,,,,"['January 11, 1935: (New York City, New York, premiere)', 'January 21, 1935: (Los Angeles, California, premiere)']","['January 11, 1935: (New York City, New York, premiere)', 'January 21, 1935: (Los Angeles, California, premiere)']",,3270000.0,2180000.0,,,,2.0,6.0,109.0,2.0,1930.0,Friday,18,3,1,False
43. The Woman in Red,1935,1h 8m,Approved,6.1,1.1K,,A polo player's wife becomes the mystery woman in a Long Island horsy-set murder trial.,https://www.imdb.com/title/tt0027228/?ref_=sr_i_43,"['Wallace Irwin', 'Mary C. McCall Jr.', 'Peter Milne']",['Robert Florey'],"['Barbara Stanwyck', 'Gene Raymond', 'Genevieve Tobin', 'John Eldredge', 'Phillip Reed', 'Dorothy Tree', 'Russell Hicks', 'Nella Walker', 'Claude Gillingwater', 'Doris Lloyd', 'Hale Hamilton', 'Edward Van Sloan', 'Forrester Harvey', 'Bill Elliott', 'Frederik Vogeding', 'Eleanor Wesselhoeft', 'Brandon Hurst', 'William Arnold']","['Shelby Barret Wyatt', ""John 'Johnny' Wyatt"", ""Mrs. 'Nicko' Nicholas"", ""Eugene 'Gene' Fairchild"", 'Dan McCall', 'Mrs. Olga Goodyear', 'Clayton - Defense Attorney', 'Aunt Bettina', 'Grandpa Wyatt', 'Mrs. Casserly', 'Wyatt Furness', 'Foxall - Prosecuting Attorney', 'Mooney', 'Stuart Wyatt', 'Nels Erickson', 'Mrs. Agnew - Housekeeper', 'Uncle Emlen Wyatt', ""Prosecutor's Assistant""]",,,,,"February 16, 1935",['United States'],"['San Pedro Breakfast Club, Los Angeles, California, USA (racing scenes)']",['First National Pictures'],,,6 Critic reviews,The Divine Barbara,['Drama'],['English'],,,6.1,1057.0,Approved,"murder,woman,wife,reference to george sanders,deaf",https://m.media-amazon.com/images/M/MV5BMTUwNDc5MTc3OF5BMl5BanBnXkFtZTgwNDI0NjkzMjE@._V1_.jpg,['Robert Florey'],"['Wallace Irwin', 'Mary C. McCall Jr.', 'Peter Milne']","['Barbara Stanwyck', 'Gene Raymond', 'Genevieve Tobin']",68.0,,,,,,,,,,,,,"['March 15, 1935: (London)', 'December 5, 1935: (Malmö)']","['March 15, 1935: (London)', 'December 5, 1935: (Malmö)']",,,,,,,,,68.0,2.0,1930.0,Saturday,18,1,1,False
44. The Devil Is a Woman,1935,1h 19m,Approved,6.9,4.3K,,"A young man is warned by a captain about a temptress; nonetheless, he finds himself falling in love with her.",https://www.imdb.com/title/tt0026276/?ref_=sr_i_44,"['John Dos Passos', 'Pierre Louÿs', 'David Hertz']",['Josef von Sternberg'],"['Marlene Dietrich', 'Lionel Atwill', 'Edward Everett Horton', 'Alison Skipworth', 'Cesar Romero', 'Don Alvarado', 'Tempe Pigott', 'Francisco Moreno', 'Max Barwyn', 'Eumenio Blanco', 'Eddie Borden', 'Jill Dennett', 'Luisa Espinel', 'John George', 'Lawrence Grant', 'Hank Mann', 'Edwin Maxwell', 'Kewpie Morgan']","['Concha Perez', ""Capt. Don Pasqual 'Pasqualito' Costelar"", ""Gov. Don Paquito 'Paquitito'"", 'Senora Perez', 'Antonio Galvan', 'Morenito', 'Tuerta', 'Alphonso', 'Pablo', 'Minor Role', 'Reveler with Balloon', 'Maria', 'Gypsy Dancer', 'Street Beggar', 'Duel Conductor', 'Foreman on Snowbound Train', 'Tobacco Plant Manager', 'Coachman']","$800,000 (estimated)",,"$2,495",,"April 19, 1935",['United States'],"['Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Paramount Pictures'],Awards 1 win & 1 nomination total,1 win & 1 nomination total,43 Critic reviews,A fine conclusion to a very special actor/director collaboration!,"['Comedy', 'Drama', 'Romance']","['English', 'Spanish']",,,6.9,4328.0,Approved,"von sternberg and dietrich,spain,flashback,duel,beating",https://m.media-amazon.com/images/M/MV5BNWY1ZjJiMWItZTY2NC00Y2JkLThkZDgtYjgyNGEyYTMzZjQyXkEyXkFqcGc@._V1_.jpg,['Josef von Sternberg'],"['John Dos Passos', 'Pierre Louÿs', 'David Hertz']","['Marlene Dietrich', 'Lionel Atwill', 'Edward Everett Horton']",79.0,,,,,,,,,,,,,"['May 3, 1935: (London)', 'May 8, 1935: (Calgary, Alberta, premiere)']","['May 3, 1935: (London)', 'May 8, 1935: (Calgary, Alberta, premiere)']",800000.0,2495.0,,,-797505.0,-0.99688125,1.0,1.0,79.0,4.0,1930.0,Friday,18,3,1,False
45. Ruggles of Red Gap,1935,1h 30m,Approved,7.5,4.9K,,An English valet brought to the American west assimilates into the American way of life.,https://www.imdb.com/title/tt0026955/?ref_=sr_i_45,"['Harry Leon Wilson', 'Walter DeLeon', 'Harlan Thompson']",['Leo McCarey'],"['Charles Laughton', 'Mary Boland', 'Charles Ruggles', 'Zasu Pitts', 'Roland Young', 'Leila Hyams', 'Maude Eburne', 'Lucien Littlefield', 'Leota Lorraine', 'James Burke', 'Dell Henderson', 'Clarence Wilson', 'Ernie Adams', 'Rafael Alcayde', 'Augusta Anderson', 'Alyce Ardell', 'Harry Bernard', 'Harry Bowen']","['Ruggles', 'Effie Floud', 'Egbert Floud', 'Prunella Judson', 'George--Earl of Burnstead', 'Nell Kenner', ""'Ma' Pettingill"", 'Charles Belknap-Jackson', 'Mrs. Belknap-Jackson', 'Jeff Tuttle', 'Sam', 'Jake Henshaw', 'Dishwasher', 'Clothing Salesman', 'Mrs. Wallaby', 'Lisette - French Maid', 'Harry - Bartender #2', 'Photographer']",,,$182,,"March 8, 1935",['United States'],"['Paramount Ranch - 2813 Cornell Road, Agoura, California, USA']",['Paramount Pictures'],Nominated for 1 Oscar 5 wins & 1 nomination total,5 wins & 1 nomination total,36 Critic reviews,A subdued performance from Charles Laughton is a treat to watch...,"['Screwball Comedy', 'Comedy', 'Mystery', 'Romance', 'Western']","['English', 'French']",,,7.5,4899.0,Approved,"washington state,fish out of water,self discovery,national film registry,butler",https://m.media-amazon.com/images/M/MV5BOTAwNTUwZTUtN2EwMi00YjJlLTg1NTAtZGJlYWUzMGYwN2MwXkEyXkFqcGc@._V1_.jpg,['Leo McCarey'],"['Harry Leon Wilson', 'Walter DeLeon', 'Harlan Thompson']","['Charles Laughton', 'Mary Boland', 'Charles Ruggles']",90.0,,,,Mild,,,,,,,,,"['February 19, 1935: (premiere)', 'March 11, 1935: (Kitchener, Ontario, premiere)']","['February 19, 1935: (premiere)', 'March 11, 1935: (Kitchener, Ontario, premiere)']",,182.0,,,,,5.0,1.0,90.0,3.0,1930.0,Friday,18,5,1,False
46. The Good Fairy,1935,1h 38m,Approved,7.4,1.8K,,A naive girl just out of a cloistered orphanage finds that being a 'good fairy' to strangers makes life awfully complicated.,https://www.imdb.com/title/tt0026424/?ref_=sr_i_46,"['Jane Hinton', 'Ferenc Molnár', 'Preston Sturges']",['William Wyler'],"['Margaret Sullavan', 'Herbert Marshall', 'Frank Morgan', 'Reginald Owen', 'Eric Blore', 'Beulah Bondi', 'Alan Hale', 'Cesar Romero', 'Luis Alberni', 'June Clayworth', 'Kayo Brown', 'Ann Crosby', 'Shirley Fife', 'Marilyn Miller', 'June Smaney', 'Ada Mae Bender', 'Ted Billings', 'Alene Carroll']","['Luisa', 'Dr. Sporum', 'Konrad', 'The Waiter', 'Dr. Metz', 'Dr. Schultz', 'Maurice Schlapkohl', 'Joe', 'The Barber', 'Mitzi', None, None, None, None, None, 'Orphan', 'Shoeshine Man', 'Schoolgirl in Orphanage']",,,"$7,478",,"February 18, 1935",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],Awards 2 wins total,,18 Critic reviews,Where has this wonderful movie been hiding?,"['Screwball Comedy', 'Comedy', 'Romance']",['English'],,,7.4,1841.0,Approved,"1930s,fairy,fairy tale,screwball comedy,naive young woman",https://m.media-amazon.com/images/M/MV5BNTMyYjJjOTktOGNiZC00YmY5LWI2YWQtYjVmMDg4NjM0MjA2XkEyXkFqcGc@._V1_.jpg,['William Wyler'],"['Jane Hinton', 'Ferenc Molnár', 'Preston Sturges']","['Margaret Sullavan', 'Herbert Marshall', 'Frank Morgan']",98.0,,,,,,,,,,,,,"['January 31, 1935: (New York City, New York)', 'February 12, 1935: (Hollywood, California)']","['January 31, 1935: (New York City, New York)', 'February 12, 1935: (Hollywood, California)']",,7478.0,,,,,,,98.0,2.0,1930.0,Monday,18,3,1,False
47. Crime and Punishment,1935,1h 28m,Approved,6.9,2.5K,,A young man is haunted by the murder of a neighborhood pawn broker and hounded by the local police inspector who suspects that he is guilty.,https://www.imdb.com/title/tt0026246/?ref_=sr_i_47,"['S.K. Lauren', 'Joseph Anthony', 'Fyodor Dostoevsky']",['Josef von Sternberg'],"['Edward Arnold', 'Peter Lorre', 'Marian Marsh', 'Tala Birell', 'Elisabeth Risdon', 'Robert Allen', 'Douglass Dumbrille', 'Gene Lockhart', 'Charles Waldron', 'Thurston Hall', 'Johnny Arthur', 'Mrs. Patrick Campbell', 'A. Gest', 'Edith Arnold', 'Michael Arshasky', 'George Blagoi', 'Nana Bryant', 'Davison Clark']","['Insp. Porfiry', 'Roderick Raskolnikov', 'Sonya', 'Antonya Raskolnikov', 'Mrs. Raskolnikov', 'Dmitri', 'Grilov', 'Lushin', 'University president', 'Editor', 'Clerk', 'Pawnbroker', 'Clerk', 'Nastasya', 'Clerk', 'Clerk', 'Madam', 'Cop']",,,,,"January 11, 1936",['United States'],"[""Columbia/Sunset Gower Studios - 1438 N. Gower Street, Hollywood, Los Angeles, California, USA (pawnbroker's apartment)""]","['B.P. Schulberg Productions', 'Columbia Pictures']",Awards 2 wins total,,32 Critic reviews,Low-budget version of the Dostoyevsky novel with Peter Lorre...,"['Crime', 'Drama']",['English'],,,6.9,2504.0,Approved,"fainting man,garnet,psychotronic film,shrewiish woman,police",https://m.media-amazon.com/images/M/MV5BN2YwZmZjNTctZDc2NS00MWVhLWJiNGItZjMzZTIxM2ZkMGUzXkEyXkFqcGc@._V1_.jpg,['Josef von Sternberg'],"['S.K. Lauren', 'Joseph Anthony', 'Fyodor Dostoevsky']","['Edward Arnold', 'Peter Lorre', 'Marian Marsh']",88.0,,,,,,,,,,,,,"['November 21, 1935: (New York City, New York, premiere)', 'December 27, 1935: (Landgraaf)', 'February 3, 1936: (Madrid)']","['November 21, 1935: (New York City, New York, premiere)', 'December 27, 1935: (Landgraaf)', 'February 3, 1936: (Madrid)']",,,,,,,,,88.0,1.0,1930.0,Saturday,18,2,1,False
48. Magnificent Obsession,1935,1h 52m,Approved,6.8,1.4K,,"A wealthy survivor of a hospital crisis later falls for a deceased doctor's blind widow. Inspired by the doctor's charitable values, he secretly aids her, studies medicine, and performs her sight-saving surgery.",https://www.imdb.com/title/tt0026667/?ref_=sr_i_48,"['Sarah Y. Mason', 'Victor Heerman', ""George O'Neil""]",['John M. Stahl'],"['Irene Dunne', 'Robert Taylor', 'Charles Butterworth', 'Betty Furness', 'Sara Haden', 'Ralph Morgan', 'Henry Armetta', 'Gilbert Emery', 'Arthur Treacher', 'Beryl Mercer', 'Alyce Ardell', 'Theodore von Eltz', 'Sidney Bracey', 'Arthur Hoyt', 'Cora Sue Collins', 'Marion Clayton Anderson', 'William Arnold', 'William Bailey']","['Helen Hudson', 'Robert Merrick', 'Tommy Masterson', 'Joyce Hudson', 'Mrs. Nancy Ashford', 'Randolph', 'Tony', 'Doctor Ramsay', 'Horace', 'Mrs. Eden', 'Elise', 'Dr. Preston', 'Butler', 'Perry', 'Ruth', 'Amy', 'Chief Inspector', 'Man on Pier']",,,,,"December 30, 1935",['United States'],"['Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA']",['Universal Pictures'],Awards 3 wins total,,15 Critic reviews,The magnificent theory.,"['Drama', 'Romance']","['English', 'French', 'German']",,,6.8,1368.0,Approved,"f rated,medical profession,remade,melodrama drama,false identity",https://m.media-amazon.com/images/M/MV5BYjUyMzc1MmMtNTcxOS00YTg5LThhMTQtOGYyODg2MjkzY2I2XkEyXkFqcGc@._V1_.jpg,['John M. Stahl'],"['Sarah Y. Mason', 'Victor Heerman', 'George O&apos;Neil']","['Irene Dunne', 'Robert Taylor', 'Charles Butterworth']",112.0,,,,,,,,,,,,,"['February 11, 1936: (London)']","['February 11, 1936: (London)']",,,,,,,,,112.0,12.0,1930.0,Monday,18,2,1,False
49. Gold Diggers of 1935,1935,1h 35m,Approved,6.8,3.2K,,"Romantic antics abound among the guests at a luxury hotel, including a stage director, an eccentric millionaire, and the daughter of a financial backer.",https://www.imdb.com/title/tt0026421/?ref_=sr_i_49,"['Manuel Seff', 'Peter Milne', 'Robert Lord']",['Busby Berkeley'],"['Dick Powell', 'Adolphe Menjou', 'Gloria Stuart', 'Alice Brady', 'Hugh Herbert', 'Glenda Farrell', 'Frank McHugh', 'Joseph Cawthorn', 'Grant Mitchell', 'Dorothy Dare', 'Wini Shaw', 'George Beranger', 'Thomas E. Jackson', 'Ramon', 'Rosita', 'Matty King', 'Avis Adair', 'Margret Angel']","['Dick Curtis', 'Nicolai Nicoleff', 'Ann Prentiss', 'Mrs. Prentiss', 'T. Mosley Thorpe', 'Betty Hawes', 'Humbolt Prentiss', 'Schultz', 'Louis Lamson', 'Arline Davis', 'Winny Shaw', 'Head Waiter', 'Haggarty', 'Specialty Dancer', 'Specialty Dancer', 'Specialty Dancer', 'Chorus Girl', 'Chorus Girl']",,,,,"March 15, 1935",['United States'],"['Stage 17, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA']",['Warner Bros.'],Won 1 Oscar 1 win & 1 nomination total,1 win & 1 nomination total,31 Critic reviews,A Visual Masterpiece,"['Comedy', 'Musical', 'Romance']",['English'],,,6.8,3166.0,Approved,"rich miser,grand piano,stage director,summer the season,roll call opening credits",https://m.media-amazon.com/images/M/MV5BNDhhMDRmNzAtZWU1YS00YzM5LTlkZDgtNDU0ODY5ZThiOGMzXkEyXkFqcGc@._V1_.jpg,['Busby Berkeley'],"['Manuel Seff', 'Peter Milne', 'Robert Lord']","['Dick Powell', 'Adolphe Menjou', 'Gloria Stuart']",95.0,,,,Mild,,,,,,,,,"['March 14, 1935: (New York City, New York, premiere)', 'April 16, 1935: (London)', 'September 11, 1935: (Madrid)']","['March 14, 1935: (New York City, New York, premiere)', 'April 16, 1935: (London)', 'September 11, 1935: (Madrid)']",,,,,,,1.0,1.0,95.0,3.0,1930.0,Friday,18,3,1,False
